schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,277.24499999982038,55449,-0.0021905664300472349,-0.00016039873359600324,-0.0090808490949853566,0.0027389552277283288,0.0084289608273147628,-0.00077805180307106362,0.016386139888692645,0.01612019878839047,-0.0078640579607253489,-0.0081213375294133389,-0.31616901839510142,-0.00012943439838462511,-9.8015519871882422
1,277.24999999982037,55450,-0.0021767316111439704,-0.00010952229151663813,-0.0090847895980202837,0.0027906300710898425,0.011848843140132206,-0.00079788884488246224,0.016336230762305476,0.016154642802970888,-0.007923114566279631,-0.0080987883218723196,-0.31530866460541856,-0.00022993716987186635,-9.8015797000102793
1,277.25499999982037,55451,-0.0021627006116245709,-4.2616814657590505e-05,-0.0090888249145743075,0.0028179975751175201,0.014844824910751418,-0.00081589164405076206,0.016272984213685487,0.0162023255349832,-0.00799532896222367,-0.0080636863329344444,-0.31446760365943055,-0.00031940504672223191,-9.8016067176116124
1,277.25999999982037,55452,-0.0021485865963709787,3.8262006507596593e-05,-0.0090929446592888687,0.0028243701972078929,0.017442431220808324,-0.00083158816879497937,0.016198201492350923,0.016261639899140517,-0.0080789276737746503,-0.0080175554153364657,-0.31364576810139705,-0.0003981088998779651,-9.8016330474141586
1,277.26499999982036,55453,-0.0021344867146859512,0.00013118598830899245,-0.0090971362884166122,0.0028128413398308175,0.019667116302014159,-0.00084458652986276188,0.016113558786619762,0.016331065155236073,-0.0081722530817682493,-0.0079618307565206253,-0.31284308901584057,-0.00046630824353505228,-9.801658696705962
1,277.26999999982036,55454,-0.002120481817686226,0.00023368453802472748,-0.0091014263395053849,0.0027871023983584153,0.021281704412607922,-0.00087069243049833897,0.016021226165021767,0.016408675129066765,-0.0082732726789309444,-0.0078984426799392805,-0.31205949659190391,-0.00052445143264075666,-9.801683672616532
1,277.27499999982035,55455,-0.0021066338531742401,0.0003435159943391301,-0.0091058356221283589,0.0027504491800557215,0.0226040388548879,-0.00089225002120251417,0.015923156138295078,0.016492705656909357,-0.008380150040940483,-0.0078291503860205194,-0.31129491958004613,-0.00057296441401473376,-9.8017079821455315
1,277.27999999982035,55456,-0.0020929918459832585,0.00045927515637828183,-0.0091103410163360012,0.0027050673577446518,0.023656472712346329,-0.00090911923836290321,0.015820526839243593,0.016582005048518787,-0.008491683245151314,-0.0077550058943205505,-0.31054928506180879,-0.00061205781526691067,-9.8017316321878969
1,277.28499999982034,55457,-0.0020795943839156945,0.00057966740343237027,-0.0091149188673295811,0.0026529467480849596,0.024460870399307038,-0.00092122539445133598,0.015714413464416849,0.016675502019307717,-0.0086067688914604583,-0.0076769823763549365,-0.30982251909592279,-0.00064193320304631741,-9.801754629508066
1,277.28999999982034,55458,-0.0020664685001450275,0.00070243911826550732,-0.009119581564971781,0.002597120545559559,0.024620238048713061,-0.00094284196634125076,0.015606730482618222,0.016771374540702433,-0.0087235864396632643,-0.0075968740939653901,-0.3091145467643967,-0.00066309902531520523,-9.8017769807202981
1,277.29499999982033,55459,-0.0020536250456414402,0.00082560822326992233,-0.0091243372582213555,0.0025401613920313947,0.024622620023179366,-0.00095844549568153763,0.015499144506632265,0.016868002940813798,-0.0088405445507904658,-0.0075162689606655094,-0.30842529218369519,-0.00067603634991683171,-9.8017986923123583
1,277.29999999982033,55460,-0.0020410670133548768,0.00094843117687986689,-0.0091291562497654941,0.0024831138821834308,0.024484463902516115,-0.00096819071448862968,0.015392228936108312,0.016964727827375129,-0.0089570106089898009,-0.007435727001274494,-0.30775467870119,-0.0006808940693148139,-9.8018197706660981
1,277.30499999982032,55461,-0.002028792529361089,0.0010702450315552053,-0.0091340097252254199,0.002426881375463018,0.024221552965992574,-0.00097227520691102411,0.015286486858685909,0.017060953121004439,-0.0090724224918139716,-0.0073557494611994215,-0.30710262898357155,-0.00067781458734676888,-9.8018402220368159
1,277.30999999982032,55462,-0.002016792772265308,0.0011890272971292141,-0.0091389088196581082,0.0023738717496985932,0.023285826823718169,-0.00098622863248792598,0.015183603341067735,0.017155010599707973,-0.0091851794703969245,-0.0072779796858016641,-0.30646906477699881,-0.00066735546009060744,-9.8018600525344866
1,277.31499999982032,55463,-0.0020050452437570484,0.0013030558280212622,-0.0091438609747609284,0.00232599642726164,0.022321568294765955,-0.00099356207814961886,0.015084995067842196,0.01724546163070145,-0.009293931227412908,-0.0072038296792668044,-0.30585390730779088,-0.00065004256234713748,-9.801879268146962
