schema_version,time_s,step,fz_fl_n,fx_fl_n,fy_fl_n,slip_angle_fl_rad,force_capacity_fl_n,tire_saturated_fl,fz_fr_n,fx_fr_n,fy_fr_n,slip_angle_fr_rad,force_capacity_fr_n,tire_saturated_fr,fz_rl_n,fx_rl_n,fy_rl_n,slip_angle_rl_rad,force_capacity_rl_n,tire_saturated_rl,fz_rr_n,fx_rr_n,fy_rr_n,slip_angle_rr_rad,force_capacity_rr_n,tire_saturated_rr
1,2.9399999999999999,588,4196.1736303189818,0,-1855.6837024556883,-0.032838360410177597,5187.3692229621565,0,2040.3072142504282,0,-1617.7299954447678,-0.032859498410364119,2672.0335494802316,0,5615.7612024199143,320.51255891840498,-2495.5170253032411,-0.038452199447985856,6782.3145613922452,0,3209.2330395099543,320.51255891840498,-2293.348146816913,-0.039339591369396708,4053.3223283632365,0
1,2.9449999999999998,589,4196.170530751042,0,-1855.6762015574723,-0.032838209291365231,5187.3656977706823,0,2040.30690786585,0,-1617.724706579372,-0.032859349170488654,2672.0331803317608,0,5615.7616650623668,320.52215821232153,-2495.5168222849534,-0.038452195270431394,6782.3150754389781,0,3209.2361636437759,320.52215821232153,-2293.3484123399949,-0.039339585044572897,4053.3259585362621,0
1,2.9500000000000002,590,4196.1673591134395,0,-1855.6687015880427,-0.032838058278714465,5187.3620906129363,0,2040.3066930819864,0,-1617.7194414103444,-0.032859200055449275,2672.0329215487118,0,5615.7620395222493,320.53167370966946,-2495.5163611435828,-0.038452186523536706,6782.31549150516,0,3209.2393566483611,320.53167370966946,-2293.3484826637009,-0.039339573912547686,4053.3296687352695,0
1,2.9550000000000001,591,4196.164114856032,0,-1855.6612010845101,-0.03283790734268506,5187.358400863216,0,2040.3065703727145,0,-1617.7141988319995,-0.032859051030813304,2672.032773702038,0,5615.7623235586098,320.54110589541551,-2495.5156386165922,-0.038452173150784752,6782.3158071008447,0,3209.242618853852,320.54110589541551,-2293.3483555120138,-0.03933955791917236,4053.3334593438562,0
1,2.96,592,4196.1607975702109,0,-1855.6536986939493,-0.032837756455836593,5187.3546280567916,0,2040.3065401152528,0,-1617.7089777972676,-0.032858902064406212,2672.0327372462348,0,5615.7625151004468,320.55045525186188,-2495.5146518460106,-0.038452155102785775,6782.3160199249241,0,3209.2459504785525,320.55045525186188,-2293.3480289041909,-0.039339537017602413,4053.3373306156682,0
1,2.9649999999999999,593,4196.1574069842545,0,-1855.6461931705524,-0.032837605592775244,5187.3507718846104,0,2040.3066025906523,0,-1617.7037773158936,-0.032858753126257211,2672.0328125199276,0,5615.7626122474412,320.55972225886364,-2495.5133983682285,-0.038452132337092083,6782.3161278659363,0,3209.2493516346963,320.55972225886364,-2293.3475011474493,-0.039339511168104586,4053.3412826810968,0
1,2.9700000000000002,594,4196.1539429586328,0,-1855.6386833728309,-0.032837454730101676,5187.3468321879673,0,2040.3067579844715,0,-1617.6985964527205,-0.032858604188546046,2672.0329997466861,0,5615.7626132702926,320.56890739405048,-2495.5118761037597,-0.038452104818012624,6782.3161290024373,0,3209.2528223340501,320.56890739405048,-2293.3467708296143,-0.039339480337863851,4053.3453155537954,0
1,2.9750000000000001,595,4196.1504054812858,0,-1855.6311682607611,-0.032837303846357774,5187.3428089531299,0,2040.3070063876235,0,-1617.6934343259563,-0.032858455225548359,2672.0332990360462,0,5615.7625166106691,320.57801113301849,-2495.510083346986,-0.038452072516427592,6782.3160216029473,0,3209.2563624933327,320.57801113301849,-2293.3458368117444,-0.039339444500790459,4053.3494291369716,0
1,2.98,596,4196.1467946628718,0,-1855.6236468931222,-0.03283715292197744,5187.3387023059349,0,2040.3073477974035,0,-1617.6882901056254,-0.032858306213585195,2672.0337103847446,0,5615.762320880769,320.58703394953909,-2495.508018755881,-0.038452035409603222,6782.3158041254683,0,3209.2599719394575,320.58703394953909,-2293.3446982207361,-0.039339403637327269,4053.3536232294809,0
1,2.9849999999999999,597,4196.1431107320204,0,-1855.6161184245709,-0.032837001939231884,5187.3345125063888,0,2040.3077821186844,0,-1617.6831630118543,-0.032858157130966799,2672.0342336781619,0,5615.7620248625126,320.5959763157424,-2495.5056813417359,-0.038451993481006884,6782.3154752165774,0,3209.2636504145853,320.5959763157424,-2293.3433544419117,-0.0393393577342575,4053.3578975317014,0
1,2.9900000000000002,598,4196.1393540305698,0,-1855.608582103011,-0.032836850882181065,5187.3302399432541,0,2040.308309165277,0,-1617.6780523134137,-0.032858007957942616,2672.0348686919638,0,5615.7616275063556,320.60483870229604,-2495.5030704588789,-0.038451946720122594,6782.3150337101124,0,3209.2673975809898,320.60483870229604,-2293.3418051116018,-0.039339306784512952,4053.3622516511759,0
1,2.9950000000000001,599,4196.1355250088418,0,-1855.6010372667897,-0.032836699736621483,5187.3258851286719,0,2040.3089286614493,0,-1617.6729573261507,-0.03285785867664745,2672.035615093926,0,5615.7611279297544,320.61362157856763,-2495.5001857944112,-0.038451895122267099,6782.3144786254707,0,3209.2712130257228,320.61362157856763,-2293.3400501097212,-0.039339250786983006,4053.3666851080511,0
1,3,600,4196.1316242209159,0,-1855.5934833420258,-0.03283654849003674,5187.3214486927882,0,2040.3096402435988,0,-1617.6678774115621,-0.032857709271050396,2672.0364724459528,0,5615.7605254152659,320.62232541279485,-2495.4970273579606,-0.038451838688406764,6782.313809165491,0,3209.2750962650862,320.62232541279485,-2293.3380895523474,-0.039339189746324325,4053.3711973402551,0
1,3.0049999999999999,601,4196.127652441146,0,-1855.5859198466749,-0.032836397131541059,5187.3169315162704,0,2040.3104433079318,0,-1617.6628119425916,-0.0328575597268966,2672.037440020551,0,5615.7598196465906,320.63095067193223,-2495.4935954920325,-0.038451777425085695,6782.3130249787246,0,3209.2790467799991,320.63095067193223,-2293.3359237946493,-0.039339123672887513,4053.3757877446069,0
1,3.0100000000000002,602,4196.1236110599648,0,-1855.5783464110511,-0.032836245651826149,5187.3123351804661,0,2040.3113365046656,0,-1617.6577601949236,-0.032857410031652497,2672.0385161914223,0,5615.7589256501087,320.63949782081954,-2495.489885719524,-0.038451711344604768,6782.3120316501145,0,3209.2830641288438,320.63949782081954,-2293.3335534584721,-0.039339052582906264,4053.3804558079337,0
1,3.0150000000000001,603,4196.11950328284,0,-1855.5707628518142,-0.032836094043244307,5187.3076633309929,0,2040.3123162331224,0,-1617.652721032259,-0.032857260174591896,2672.0396966202657,0,5615.7577830104437,320.64796731954743,-2495.4858954189745,-0.03845164046586487,6782.3107620515075,0,3209.2871483521899,320.64796731954743,-2293.3309795399473,-0.039338976499377815,4053.3852015773537,0
1,3.02,604,4196.1153318007182,0,-1855.5631691394594,-0.032835942301943595,5187.3029190282959,0,2040.3133815323374,0,-1617.647694015332,-0.032857110148978519,2672.0409801492492,0,5615.7565435839224,320.65635962830896,-2495.4816350708447,-0.038451564811720802,6782.3093849120123,0,3209.2912997243202,320.65635962830896,-2293.3282032451784,-0.039338895449241358,4053.3900253715528,0
1,3.0249999999999999,605,4196.1110981590709,0,-1855.5555653212384,-0.032835790427036646,5187.298104030051,0,2040.314333527376,0,-1617.6426370280126,-0.032856959951210643,2672.0421271633072,0,5615.755206865826,320.66467520927517,-2495.4771060841899,-0.038451484408204874,6782.3078996708255,0,3209.2955184759721,320.66467520927517,-2293.3252259085343,-0.039338809462589427,4053.3949274586184,0
1,3.0300000000000002,606,4196.1068056964823,0,-1855.5479521150028,-0.032835638429320121,5187.2932221332758,0,2040.3153305419503,0,-1617.6375837940273,-0.032856809589736372,2672.0433284192418,0,5615.7537688494249,320.67291451531048,-2495.4723098644436,-0.038451399285126378,6782.3063018760213,0,3209.2998071378379,320.67291451531048,-2293.3220494144639,-0.039338718573093047,4053.3999107791274,0
