schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,3.27,654,-0.0016752280109839581,-0.020001132034871173,0.00058831587428818033,-2.8131852332959018e-07,1.6231912043813171e-05,2.1701058499814246e-06,0.017345100504969485,-0.015816776408846919,0.018375873324377404,-0.013705942459555958,0,0,-9.8066499999999994
1,3.2749999999999999,655,-0.0016752293981006582,-0.02000105069184873,0.00058832666769570766,-2.7372225864017403e-07,1.6299791378817367e-05,2.1471997521136472e-06,0.017345017744049684,-0.015816724303035511,0.018375821578117308,-0.013705863731608058,0,0,-9.8066499999999994
1,3.2800000000000002,656,-0.0016752307466616474,-0.020000969024018544,0.00058833734735987782,-2.6589860695656462e-07,1.636184313694556e-05,2.1246067812382741e-06,0.017344934851451513,-0.015816671790371231,0.01837576940525389,-0.01370578490927186,0,0,-9.8066499999999994
1,3.2850000000000001,657,-0.0016752320555659735,-0.020000887060394993,0.00058834791482036738,-2.5786204863499299e-07,1.6418117377596637e-05,2.1023165461303819e-06,0.0173448518477426,-0.015816618898392296,0.01837571682968232,-0.013705706015191253,0,0,-9.8066499999999994
1,3.29,658,-0.0016752333237863275,-0.020000804829732495,0.00058835837156483747,-2.4962754721244972e-07,1.6468667987620288e-05,2.0803186431534915e-06,0.01734476875342926,-0.015816565654267218,0.018375663875104597,-0.013705627071786327,0,0,-9.8066499999999994
1,3.2949999999999999,659,-0.0016752345503712606,-0.020000722360506935,0.00058836871902903805,-2.4121047023070143e-07,1.6513552456251352e-05,2.0586027220896207e-06,0.017344685588943143,-0.015816512084777357,0.018375610565016989,-0.013705548101236139,0,0,-9.8066499999999994
1,3.3000000000000003,660,-0.0016752357344470099,-0.0200006396808982,0.00058837895859722923,-2.3262651194802986e-07,1.6552831658881539e-05,2.0371585469233196e-06,0.017344602374627947,-0.015816458216301267,0.018375556922698297,-0.013705469125462414,0,0,-9.8066499999999994
1,3.3050000000000002,661,-0.0016752368752189443,-0.020000556818773767,0.00058838909160289382,-2.2389161817798949e-07,1.6586569649904277e-05,2.0159760515478642e-06,0.017344519130726155,-0.015816404074800748,0.018375502971198991,-0.013705390166114132,0,0,-9.8066499999999994
1,3.3100000000000001,662,-0.0016752379719726378,-0.020000473801673309,0.00058839911932971514,-2.1502191353170713e-07,1.6614833463886697e-05,1.9950453903235993e-06,0.017344435877365814,-0.015816349685808532,0.018375448733330975,-0.013705311244553015,0,0,-9.8066499999999994
1,3.3149999999999999,663,-0.0016752390240745883,-0.020000390656794275,0.0005884090430127955,-2.0603363125215233e-07,1.6637692925772784e-05,1.9743569836608517e-06,0.017344352634547429,-0.01581629507441748,0.018375394231658144,-0.013705232381839872,0,0,-9.8066499999999994
1,3.3200000000000003,664,-0.0016752400309725901,-0.020000307410978389,0.0005884188638400899,-1.9694304587446051e-07,1.665522046895412e-05,1.9539015585717277e-06,0.017344269422130913,-0.015816240265271255,0.018375339488487536,-0.013705153598721802,0,0,-9.8066499999999994
