s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
167.86563260534808,-387.83767834085302,498.68596057518363,0,0,1.4796788642721723,-0.016145202978158895,7,7,-394.80864006787147,499.32290060410639,-380.86671661383457,498.04902054626086,5.6843418860808015e-14,1.3322676295501878e-15,5.6843418860808015e-14
170.8106437036875,-387.50298928196975,501.61163938357384,0,0,1.4338436475693794,-0.016476752046832507,7,7,-394.4374456957234,502.56731414297201,-380.5685328682161,500.65596462417568,0,9.1038288019262836e-15,0
173.75565480202695,-387.02900767523164,504.51794877167004,0,0,1.3839146955650383,-0.017509192812808386,7,7,-393.90712641385733,505.81851888410762,-380.15088893660595,503.21737865923245,0,4.3298697960381105e-15,0
176.70066590036637,-386.40552507521863,507.39584404842088,0,0,1.3302349149316517,-0.019030995238584002,7,7,-393.20395568418792,509.0635794156268,-379.60709446624935,505.72810868121496,2.8421709430404007e-14,3.3306690738754696e-15,0
179.64567699870582,-385.62144832457312,510.23411937152491,0,0,1.2712842572844647,-0.021101247068435577,7,7,-392.30981230559615,512.29949760743079,-378.93308434355009,508.16874113561903,2.8421709430404007e-14,1.021405182655144e-14,0
182.59068809704527,-384.64157470719914,513.0105141983779,0,0,1.1942668644505403,-0.021658580714046673,7,7,-391.1511990433973,515.58438113386171,-378.13195037100098,510.4366472628941,5.6843418860808015e-14,7.2830630415410269e-14,0
185.53569919538472,-383.48674370854235,515.71935362782733,0,0,1.146729050947918,-0.010699634252119164,7,7,-389.86670413566276,518.59964961060018,-377.10678328142194,512.83905764505448,2.8421709430404007e-14,9.5479180117763462e-15,0
188.48071029372414,-382.24682383972009,518.39058909238247,0,0,1.1309309577186117,-4.5087829143282906e-05,7,7,-388.58048683722728,521.37131266796075,-375.9131608422129,515.40986551680419,1.1368683772161603e-13,7.3274719625260332e-14,0
191.42572139206356,-380.9869381064733,521.05245905170864,0,0,1.1167150211913361,-0.010590235001289415,7,7,-387.27758877082067,524.12291735937958,-374.69628744212594,517.98200074403769,2.8421709430404007e-14,3.3861802251067274e-14,0
194.37073249040301,-379.66179420039043,523.68242456562007,0,0,1.0943442566295472,-0.0046125562086486525,7,7,-385.88218807800291,526.89282952564633,-373.44140032277795,520.4720196055938,2.8421709430404007e-14,5.2180482157382357e-15,1.2710574864626038e-13
197.31574358874246,-378.30098973750404,526.29418285553049,0,0,1.0895000599567237,0.0013195750904842591,7,7,-384.50575885842505,529.53468284103656,-372.09622061658303,523.05368287002443,5.6843418860808015e-14,6.9722005946459831e-14,0
200.26075468708191,-376.95004193570924,528.91103684834741,0,0,1.0998427132720647,-0.00021020969244483624,7,7,-383.18799396642623,532.08719088467399,-370.71208990499224,525.73488281202083,1.1368683772161603e-13,7.5495165674510645e-15,1.2710574864626038e-13
203.20576578542133,-375.61309686517507,531.53509250389766,0,0,1.0993672511696302,-0.00011268401844074323,7,7,-381.8495380499844,534.71421209089249,-369.37665568036573,528.35597291690283,2.8421709430404007e-14,1.7097434579227411e-14,0
206.15077688376078,-374.27528104850609,534.15870436242074,0,0,1.0991789999227883,-1.5160345967523133e-05,7,7,-380.51112364958766,537.33899791090585,-368.03943844742452,530.97841081393562,0,2.7533531010703882e-14,0
209.09578798210021,-372.93734809417157,536.78225649103342,0,0,1.0992779561358255,8.2363064119074237e-05,7,7,-379.17350537452683,539.96193294857937,-366.70119081381631,533.60258003348747,2.8421709430404007e-14,2.3314683517128287e-14,0
212.04079908043965,-371.59912062005219,539.40565833138692,0,0,1.0987387384548541,-0.00016003642529320187,7,7,-377.83356245612572,542.58869697278237,-365.36467878397866,536.22261968999146,2.8421709430404007e-14,6.3282712403633923e-14,0
214.9858101787791,-370.25983866000593,542.0285220681659,0,0,1.098829034718976,0.00022135844697207042,7,7,-376.49456788716094,545.21099774977904,-364.02510943285091,538.84604638655276,0,1.4654943925052066e-14,0
217.93082127711855,-368.92226693214945,544.6522581766859,0,0,1.1000425647645669,0.00060277339193647039,7,7,-375.16085359741299,547.82716548556846,-362.68368026688591,541.47735086780335,8.5265128291212022e-14,6.8833827526759706e-15,1.2710574864626038e-13
220.87583237545797,-367.58890448356971,547.27813575143034,0,0,1.1013089405316352,-0.00011870013685580001,7,7,-373.83150677100355,550.44514012163984,-361.34630219613587,544.11113138122084,0,9.9920072216264089e-15,0
223.82084347379742,-366.25690637538713,549.90470596078535,0,0,1.1019530306758056,0.0005561153245671964,7,7,-372.50154720410302,553.06768887574628,-360.01226554667124,546.74172304582441,8.5265128291212022e-14,8.2156503822261584e-14,0
226.76585457213685,-364.92921215303971,552.53345345174455,0,0,1.1045845227158282,0.0012309787943419624,7,7,-371.18215471523592,555.67999271161011,-358.6762695908435,549.38691419187899,8.5265128291212022e-14,4.8516746176119341e-14,0
229.71086567047632,-363.61105729283076,555.1669952996474,0,0,1.1092035343646853,0.0019058459607359114,7,7,-369.87846700085515,558.28461868161025,-357.34364758480638,552.04937191768454,0,2.3092638912203256e-14,0
232.65587676881574,-362.30737843243156,557.80773158381567,0,0,1.1148216102987734,0.0014194526546909409,7,7,-368.59220418504464,560.89009516705687,-356.02255267981849,554.72536800057446,2.8421709430404007e-14,2.2204460492503131e-14,0
235.60088786715519,-361.01473690594395,560.45389166311998,0,0,1.1174465894031962,0.00036324583177811226,7,7,-367.30763213643166,563.51974710950117,-354.72184167545623,557.38803621673878,0,9.7699626167013776e-15,0
238.54589896549462,-359.72492659366839,563.10143381524358,0,0,1.1169612370477098,-0.00069286399481086254,7,7,-366.01633306285311,566.17034317192076,-353.43352012448366,560.0325244585664,2.8421709430404007e-14,3.4861002973229915e-14,0
241.49091006383404,-358.43119268538868,565.74706062422035,0,0,1.1156375507056142,1.1441099225888667e-08,7,7,-364.71853137063005,568.82429513869386,-352.14385400014731,562.66982610974685,8.5265128291212022e-14,1.1102230246251565e-14,1.2710574864626038e-13
244.43592116217351,-357.13655132507887,568.39224381589247,0,0,1.1156375784369126,7.3916297158513882e-09,7,7,-363.42389009565596,571.46947815600993,-350.84921255450178,565.31500947577501,5.6843418860808015e-14,3.5971225997855072e-14,0
247.38093226051294,-355.84191002235025,571.03742703574733,0,0,1.1156375942424763,3.3421591940405646e-09,7,7,-362.12924884156479,574.11466127648987,-349.55457120313571,567.96019279500479,0,3.9190872769268026e-14,0
250.32594335885238,-354.54726874704818,573.68261026902519,0,0,1.1156376062555837,2.0156194740024192e-08,7,7,-360.83460760322987,576.75984443423727,-348.25992989086649,570.60537610381311,0,1.6653345369377348e-15,0
253.27095445719181,-353.25262755250128,576.32779354183367,0,0,1.1156376425047496,4.4611436264021961e-09,7,7,-359.53996652023011,579.4050274791349,-346.96528858477245,573.25055960453244,5.6843418860808015e-14,6.3726801613483985e-14,0
256.21596555553128,-351.95798639270839,578.97297683164891,0,0,1.1156376325318218,-1.1233904353379489e-08,7,7,-358.2453253297482,582.05021083165332,-345.67064745566859,575.8957428316445,1.1368683772161603e-13,7.5495165674510645e-15,1.2710574864626038e-13
259.1609766538707,-350.66334514540199,581.61816007863263,0,0,1.1156375763368012,-2.6928954737117979e-08,7,7,-356.95068390951656,584.69539443195424,-344.37600638128743,578.54092572531101,5.6843418860808015e-14,1.8540724511240114e-14,1.2710574864626038e-13
262.10598775221013,-349.36907233301395,584.26352359556051,0,0,1.1159661282063205,7.9683706789594654e-05,7,7,-355.65742178886245,587.3386920659259,-343.08072287716544,581.18835512519513,5.6843418860808015e-14,2.4202861936828413e-14,0
265.05099885054955,-348.07535211778998,586.90915742656068,0,0,1.115907720732916,-0.00011934910593989466,7,7,-354.36352195009181,589.98469317828415,-341.78718228548814,583.83362167483722,5.6843418860808015e-14,3.5416114485542494e-14,0
267.99600994888903,-346.78070210501147,589.55433632585925,0,0,1.1152631584329558,-0.00031838275991060311,7,7,-353.06688825680959,592.63392455562985,-340.49451595321335,586.47474809608866,5.6843418860808015e-14,4.4408920985006262e-16,0
270.9410210472285,-345.48359901775507,592.19831305419007,0,0,1.1141133833328543,-0.00037135341614920016,7,7,-351.76624018135374,595.285126947099,-339.2009578541564,589.11149916128113,5.6843418860808015e-14,5.7620574978045624e-14,0
273.88603214556787,-344.18372005645824,594.8409262611101,0,0,1.1132896661270888,-0.00018804503619468537,7,7,-350.46381642721246,597.93291422584082,-337.90362368570402,591.74893829637938,5.6843418860808015e-14,2.886579864025407e-14,0
