s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,path_heading_rad,path_curvature_1_m,position_x_m,position_y_m,utilization_fl,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,-3.374846675198608e-42,38.74248834240854,-0.0026055456710701746,0.0028672044186552744,5.759508809234633,-0.7112824272944351,0.9999997955544006,2.500000539917835e-09,-0.004312114198920351,0.0,-5.4200412570552805,0.023001590079720375,-0.0004738785569025199,0.2775860686643718,-5.41292833895525,0.07041863502862585,0.07783071851074075,0.933348670059245,0.999999771832787,3367.408129624587,3012.878294770017,4066.5488554639696,3772.807220141426
10.787536953328212,0.26816223428696084,40.281546692097606,-0.0024298634982898104,0.0028341642198313225,5.723408254962522,-0.6902554809148315,0.9999949674971116,2.500012585837652e-09,-0.002426799413502769,0.0,-5.499999824576614,0.0194749989948998,-0.000425400100488241,10.870118019397983,-5.153942859970162,0.06834265305275707,0.07530721967559911,0.9351807928393916,0.9999998896247217,3366.8415528042738,3022.792336535788,4057.5333247277313,3772.475285932208
21.575073906656424,0.5284639981956587,41.76617297258954,-0.0022724427600981996,0.002789950424732077,5.687290691657901,-0.6690258096943088,0.9999980950303021,2.5000047587653285e-09,-0.0014397690823831023,0.0,-5.349221532137977,0.015615563062557583,-0.0003835248482770545,21.545988801511022,-4.949040264119304,0.06624726255204236,0.07277528770061922,0.9370390473260323,0.9999998593301823,3366.2266552147576,3032.7591031952506,4048.473731815736,3772.183009774257
32.362610859984635,0.7810359235947161,43.19765914291813,-0.0021306499855141318,0.002737406729958849,5.651203299032497,-0.6478173162470602,0.9999986917514301,2.5000032599642452e-09,-0.0008212305858245223,0.0,-5.07510827651034,0.011909159321701512,-0.00034716195551925787,32.2732179583169,-4.79050240365891,0.06415369876442747,0.07026068145257555,0.938903413914069,0.9999998162698052,3365.61312949799,3042.716685931096,4039.4224178712825,3771.8902666996323
43.15014781331285,1.0262695609236585,44.57877054344636,-0.0020017306248698605,0.00267808791141638,5.615223483318789,-0.6266351452533487,0.9999989309160597,2.500002704852733e-09,-0.00037378542921583064,0.0,-4.744965772104061,0.008447609040938765,-0.0003153251242167238,43.033884968138814,-4.673185365604271,0.06206259842734629,0.06776402863783519,0.940773593942857,0.9999997506726377,3364.992236462158,3052.653781249942,4030.3904665483205,3771.6060157395805
53.93768476664106,1.2646386131039966,45.91270540354488,-0.0018835519002353427,0.0026132872250716863,5.579390675281206,-0.6054979105753293,0.9999990493598676,2.5000023717858255e-09,-4.748010194395244e-06,0.0,-4.40728857270855,0.005242051385976186,-0.00028724129778318145,53.817179309545686,-4.5929840674198905,0.05997578379447093,0.06528733126102994,0.9426479414932406,0.9999996390087076,3364.3635101549685,3062.5606453525775,4021.3868262495193,3771.3315182429355
64.72522171996927,1.496632907502497,47.20270773516017,-0.0017744055922496993,0.0025440157373761633,5.543727414956133,-0.5844166541188883,0.9999991110617459,2.500002260763523e-09,0.0003408099976228383,0.0,-4.102021317389588,0.00227663429194281,-0.00026229424335321214,64.61657309290288,-4.546357092505389,0.05789432251582891,0.06283164933759769,0.944525399544985,0.9999994069832566,3363.7267842966926,3072.431608259309,4012.416695118384,3771.0674123256154
75.51275867329748,1.7227399840346092,48.451959101409244,-0.0016728907318678261,0.002471034742037529,5.508244058523834,-0.5633894905016582,0.9999991404358706,2.5000021497412206e-09,0.0007065837832085461,0.0,-3.86676343765154,-0.0004765225080615096,-0.00023998608306847544,75.42896188221536,-4.530120370537266,0.055818025815284215,0.06039654440526741,0.9464057380529379,0.9999986324883928,3363.080248259214,3082.2657990872935,4003.4810246028005,3770.815428050692
86.3002956266257,1.9449717724768296,49.00476335743052,-0.02915068800609161,-0.29337114832397676,-0.5330598423494599,11.285975635354994,6.312439120886986e-05,3.9604342348868705e-05,0.0011413708565389848,0.0,-3.741815656950577,0.02363164828263428,0.004699617536371366,86.25471774623749,-4.541295427822362,1.0000000100182564,0.9596697283208667,1.0000000100156585,1.0000000002778153,1192.1293776091156,6817.48285835637,774.604023767532,5435.426240266983
97.08783257995391,2.1667503620374498,48.88437776311588,-0.025429279283212727,-0.28950181062170144,-0.5525794579111286,11.286577635545067,6.303853498036978e-05,3.965828204571222e-05,0.0017184646282045757,0.0,-3.1975113870614686,0.0745981987038891,0.004723045073329813,97.09491905080115,-3.998469746737074,1.000000010008812,0.9597052858389062,1.0000000100017676,1.0000000002759097,1194.5064409603547,6820.159981177349,771.9526252624287,5433.023452599868
107.87536953328213,2.3897731942645017,48.73488856986654,0.01305811844689568,-0.2449727550941606,-0.7879966823353594,11.257517538361785,6.189206511876224e-05,4.0392900046279736e-05,0.002574822293401229,0.0,-2.2950317991551246,0.12575016177122683,0.00473982903944061,107.92544146625269,-2.8938860123690158,1.0000000098057493,0.9559050990241067,1.0000000095412969,0.9977831958847919,1232.2268848601739,6843.395782887375,747.4750446765224,5396.544787575929
