schema_version,lap_number,s_m,time_s,speed_m_s,throttle,brake,steering_angle_rad,lateral_accel_m_s2,maximum_tire_utilization,lateral_error_m
1,1,1,277.27854413864821,26.836900568757304,0,0.53815202643520266,0.0066243264977108515,0.68801797915597473,0.61693589733174492,0.015756832669452606
1,1,2,277.31600337804412,26.55343085500839,0,0.53989629700703434,0.0040911288101511002,0.53306651042361286,0.62186440164076229,0.012584521762716305
1,1,3,277.35386799084637,26.266481668277056,0,0.54165333292526019,0.00029048351580986971,0.33871882171276207,0.62116171354252436,0.0094168537081807807
1,1,4,277.39215170820808,25.97584108997626,0,0.54340696247340359,-0.0044218334403302384,0.084823212658566308,0.6180898570091361,0.0071492189077389662
1,1,5,277.43086863385304,25.68128395043038,0,0.54513945522969753,-0.0096908167485031775,-0.23876435918157413,0.61520496179871131,0.0065776013530830443
1,1,6,277.47003570153538,25.382534649666212,0,0.5468281365961104,-0.015198733405977789,-0.64574608255853772,0.63182699896825112,0.0083780360677866358
1,1,7,277.50967201640026,25.079275303640962,0,0.54844532872580487,-0.020685465476213458,-1.143521962484751,0.66049013750036678,0.013076784081816074
1,1,8,277.5497968509614,24.771160776859009,0,0.54995946949528329,-0.025958382833555369,-1.7195592952017273,0.69529449751721284,0.021014078886647788
1,1,9,277.59043323341717,24.457790916235549,0,0.55133499137646358,-0.030888485805320255,-2.35446996341128,0.73632217887347773,0.032371971254710655
1,1,10,277.63160574778067,24.138731702812194,0,0.55253360835207843,-0.035398296196157482,-3.0275473166898541,0.78333608287168044,0.047176252271753372
1,1,11,277.67331499164987,23.816690678311911,0,0.553957943220032,-0.0074489665902312194,-1.7650137263515373,0.70062640993180936,0.061293471185306106
1,1,12,277.7155972256333,23.490522224750006,0,0.55571049846874843,-0.0075120837464869722,-2.3648290579294651,0.70127166859794088,0.072469566396923743
1,1,13,277.75848265813397,23.158649096761913,0,0.55741880337090211,-0.0095868014393569526,-2.7889739794857977,0.72076468985445941,0.081628941005504718
