s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,path_heading_rad,path_curvature_1_m,position_x_m,position_y_m,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,28.038357963862605,0.005258764343601163,-0.011810068644954362,-10.143085337893089,2.3738162303171597,3.280604510269569e-09,0.762054675520532,0.0030195480351379684,0.032320149010027166,0.0,0.9060868600604275,-1.285890971994814,0.0030195480351379684,591.060835,-314.224484,0.7449801884784487,0.9999924707905268,0.7258007861903237,3881.295299969805,4802.874329602223,2447.8751915341977,3479.863678893775
17.537219984190518,0.6968475517470201,22.828303129922126,-0.01917334124840817,0.04067497679110941,-4.968665199363905,-6.596318148010386,6.911725303204719e-09,0.3617041898818389,-0.012657686423929967,0.03293632941748761,0.0,0.501114136345625,-1.3544241493975249,-0.012657686423929967,595.6655131432269,-331.13458151272806,0.9088684280297321,0.575476928634171,0.999995604646413,4972.808994626112,2411.9416451017905,5047.414519590727,2179.7433406813725
35.074439968381036,1.522182557652435,19.873389782190248,-0.03637767910554114,0.056652633740028914,-2.2263065504628834,-8.283301425160856,1.718748317280916e-08,0.1454546878866424,-0.02097295206705957,0.03834955176027063,0.0,0.5352590628621332,-1.684978173254248,-0.02097295206705957,597.1075206589043,-348.5017996026772,0.9886039577173511,0.6382650427910598,0.9999979649587349,4955.939554757284,1740.140120892665,5758.448000015789,2157.380824334263
52.61165995257156,2.4334134750964735,18.656329356179782,-0.05929160226455349,0.06870944013746011,-0.4476062151226259,-9.260694384159422,5.7316193858379997e-05,4.3617690424056034e-05,-0.026606708519085587,0.04439483271117247,0.0,0.6738213477467464,-2.073500419157761,-0.026606708519085587,592.1953987956167,-365.2141755050364,1.0000000093939327,0.6924284176259293,0.9986994673718687,4922.32780325629,1327.0782488559657,6194.239817448251,2168.262630439494
70.14887993676207,3.3851610959774825,18.201941252948142,-0.0620665042656841,0.15293263211113783,-0.5073889144120445,-11.250977247593331,7.568346017554982e-05,3.3032316363458845e-05,-0.03395899505629369,0.03152814866836554,0.0,0.9026543109938827,-2.4124370425213586,-0.03395899505629369,581.4520912493967,-378.978264241395,1.000000009999924,0.9306751244431779,1.0000000099998634,5316.174779389392,948.2441191174526,6619.359343854989,1728.1302576381672
87.68609992095259,4.303189725594241,20.098203160736855,0.03249925740635919,-0.02112750265331358,4.648701219324082,5.272481752413921,0.6147947320387718,4.066397885083006e-09,0.013052707966935934,0.03719016573718465,0.0,0.7482361890952358,-2.657993183189587,0.013052707966935934,566.6570717270596,-388.2765813759966,0.41690862001677886,0.9367701790318576,0.6091356852454879,1461.3421979834015,3508.2608073885845,3675.078253675206,5967.22724095281
105.22331990514311,5.140400064418968,21.871107511654557,0.0398432500259469,-0.07424714756617856,-0.40586378196647827,9.178453935352659,5.812487767573297e-05,4.301084320464292e-05,0.01918792365093474,0.015668294160847234,0.0,1.0000000090000989,-2.4103275791758803,0.01918792365093474,552.163415037265,-398.06514727046465,0.6622448999957182,0.9967656485504157,0.6831429701780748,1337.800966188552,4901.122576024379,2191.380415863573,6181.604541923497
122.76053988933363,5.979782913539586,19.99861944260381,0.031388309009335265,-0.04236278677067395,-4.064660294651015,7.1618448055496025,8.597539236099294e-09,0.29078087643450257,0.017907084104289928,0.02642258636202407,0.0,0.9284125376393751,-2.05124839958535,0.017907084104289928,541.6416393944927,-411.96695243516723,0.496158370219093,0.999996854220006,0.5886121438312052,2188.6568676698525,4969.0768100318355,2170.32381395282,5283.851008345493
140.29775987352414,6.908787010148092,17.87530160562798,0.06549856483741244,-0.15192571112494788,-0.5209223798219431,11.255512056484806,7.562336938088263e-05,3.305856404530942e-05,0.03522560825199011,0.019488057529084928,0.0,1.000000009999924,-1.6943571574478304,0.03522560825199011,536.1034676535633,-428.51533786557127,0.9035389672120847,1.0000000099998632,0.9310543954247795,949.0631382389147,5318.754332761315,1725.4452441669732,6618.645784832799
157.83497985771467,7.814804294800877,21.105077502007223,0.007763486793862011,-0.005210111062009398,7.699818977290634,1.5081948926995372,0.9867433446773132,2.5335868958364927e-09,0.0033859735649920185,0.011196782457616971,0.0,0.1956973131110091,-1.3914679320470866,0.0033859735649920185,537.1563805992275,-445.95624467269965,0.1536779001196707,0.9999958101837334,0.8904052313406453,1808.9368490015806,2394.458494678805,4876.421645934982,5532.091510384634
175.37219984190517,8.557952701603243,26.760127034775767,0.0025516144545197276,-0.003886423550712482,7.7347882635159815,0.9001061718824889,0.9999893533586274,2.5000266301589136e-09,0.0012569482511814484,0.027630996899051585,0.0,0.1110678517558495,-1.3219721366680934,0.0012569482511814484,540.9366556321597,-463.0743890354856,0.095695811310102,0.9841162402774373,0.9183626979428599,1922.5842053481633,2272.029525443049,5012.992136544202,5404.302632664587
192.9094198260957,9.164863992305348,31.402053069614546,-1.8589811269400065e-08,4.883672518890243e-08,7.660156791226877,-1.0561313351487965e-05,0.9999735509241231,2.5000661540985902e-09,-1.0710305080350368e-08,0.012510137506706159,0.0,1.200866775217757e-06,-1.3264172754303905,-1.0710305080350368e-08,545.1970234661019,-480.0834959208458,1.2008689389909957e-06,0.9496205777468322,0.9496213492556437,2106.6797773174985,2106.675677132831,5199.278818477775,5199.274227071897
210.44663981028623,9.698244816798251,34.502527869996335,7.016699462191309e-09,-2.6104237177327105e-08,3.9913759270255174,5.416584210029587e-06,0.5515254079150435,4.5328827358304125e-09,4.5501285727723474e-09,0.020727015972396574,0.0,5.134932085259061e-07,-1.3264172944788633,4.5501285727723474e-09,549.4394907039092,-497.0967159903346,5.134928187490424e-07,0.5704207797091875,0.5704205189229663,2567.33539666387,2567.337499526913,4738.616624506697,4738.618979302521
227.98385979447673,10.222735116750746,32.43473119388748,-4.4771238683071085e-05,0.0001223611007824012,-11.883883515167366,-0.026025760386461354,2.8025305964796132e-09,0.8920509299860577,-2.4739038756729866e-05,0.020483199317517884,0.0,0.8994624997200144,-1.3264439668723553,-2.4739038756729866e-05,553.6819137029395,-514.1092708259257,0.9012976630554027,0.9961865547867423,0.9999709410870907,4565.714512015597,4555.610614883174,2750.948882072026,2739.6344910292037
245.52107977866726,10.830016355956833,26.024639509407574,-0.008102412580371398,0.015190694466142624,-9.483809104468575,-3.0565149700163206,3.507549917181052e-09,0.7127482331605862,-0.004512914258208461,0.009871902658895274,0.0,0.6999468910180838,-1.3598714291766216,-0.004512914258208461,557.7960294809559,-531.1526979671759,0.9052116750353983,0.6713403490245352,0.9999872839201782,4852.615386974181,3665.994424428883,3711.0411831051338,2382.257505491804
263.05829976285776,11.557693141805695,22.44092813511203,-0.03646419427627621,0.12159501858674197,-0.4200756723620989,-10.48945750890546,6.932607830531634e-05,3.6061465773238256e-05,-0.020829142834420715,0.005180358242667947,0.0,0.8156181880400442,-1.5795643992301174,-0.020829142834420715,560.3431234646516,-548.4639664610779,1.000000009299778,0.8439997164952744,1.0000000059803524,5157.390394006125,1085.1020892218862,6464.791708544959,1904.624308227032
280.5955197470483,12.344909638847696,22.11644621224711,-0.03166046244563789,0.1624247473091537,-0.40434590181424235,-11.216526030665007,7.61453446465442e-05,3.283194805414097e-05,-0.02293124749012294,-0.008126343266191067,0.0,0.8953387158601485,-1.9286219517771368,-0.02293124749012294,557.1672619012387,-565.6222751801716,1.0000000099999324,0.9284911003324803,1.0000000100018738,5296.549070987047,941.9932957045075,6624.80898052683,1748.5571527816173
298.1327397312388,13.138453711515746,22.08331644991651,-0.04564202860137722,0.06716462829870654,0.320847625953733,-9.002939885159169,0.09293886858856154,2.6899402129354488e-08,-0.018461022795011335,-0.009524070910265938,0.0,0.6726126599424277,-2.233902469607773,-0.018461022795011335,548.5487661652425,-580.8235133725265,1.0000000000000038,0.6462483467498465,0.9999986731066682,4775.805757988386,1280.6234025726712,6234.700405604506,2320.778933834437
315.66995971542934,13.891916798340619,24.603721066095854,-0.01397864544034435,0.016660951801421728,6.388894566775409,-3.693551967043026,0.8316034313273268,3.006240589797926e-09,-0.006101584417562666,-0.020701960462319476,0.0,0.3207391912936695,-2.523230164868549,-0.006101584417562666,535.7959272285874,-592.7669564543475,0.5286646348711462,0.7454891511227554,0.9999959602770803,2983.267589625232,1549.3318054598192,5842.5185355180865,4236.790569396863
333.2071796996198,14.549603301893505,29.10327919620084,-0.004318429246167071,0.008722242197823759,7.390813385318357,-1.8546400205699796,0.9621202479732659,2.598427806255188e-09,-0.0021896554162073143,-0.010236444742220694,0.0,0.18215424600572858,-2.54977308828675,-0.0021896554162073143,521.4344994167558,-602.8245149911338,0.24340617555463723,0.8660248391554941,0.9999949966535937,2500.507430412879,1780.4865085549268,5568.598670523535,4762.315890508661
350.74439968381034,15.114046353528757,33.32169234469225,0.0015304863418196127,-0.004933029736295675,7.6249257671640045,1.0088949604315798,0.9999919371345289,2.5000201353542195e-09,0.0009086400016457354,-0.033808209265860485,0.0,0.12485136764847918,-2.5371186387574602,0.0009086400016457354,506.94070560802174,-612.6852609017538,0.10583291043031026,0.991459055071342,0.9173209733750546,1915.2613773971523,2306.9414184891903,4975.550285408403,5414.155418705254
368.28161966800087,15.613541089037872,37.100963468487464,3.622505871352178e-08,-1.8059365937221102e-07,7.551157432775595,3.650825830786095e-05,0.9999893387873147,2.500026685670065e-09,2.6522883573369534e-08,-0.034062405299018494,0.0,4.126471026845703e-06,-2.5352309082808713,2.6522883573369534e-08,492.53894126936024,-622.674907549263,4.126445506336985e-06,0.9519428885054098,0.9519402079871195,2120.356795884441,2120.37096936798,5185.582431607368,5185.598303140213
385.8188396521914,16.0664082681722,40.49742724722899,-6.777483836479335e-10,5.056887911357037e-09,7.477457341524926,-9.959267101835495e-07,0.9999859767383992,2.5000350678539007e-09,-6.072569756143794e-10,-0.0392096690648196,0.0,1.1223272669499352e-07,-2.5352308733659283,-6.072569756143794e-10,478.1375623143313,-632.6625118349084,1.1223274553824896e-07,0.9535038672592612,0.9535039406333875,2129.6179919009,2129.617605255481,5176.33666790548,5176.3362349381405
403.35605963638193,16.484042159902007,43.60079338204375,-2.52793057138921e-09,2.8605266616220978e-08,7.4044663689799375,-5.531389641846781e-06,0.9999813745526622,2.5000465586622056e-09,-2.9096816028546337e-09,-0.03737306523431517,0.0,6.202671468899788e-07,-2.5352308721067045,-2.9096816028546337e-09,463.7369544379192,-642.6495806417919,6.202677225520998e-07,0.9550551024048141,0.9550555113126913,2138.783750027458,2138.781602593873,5167.172776042398,5167.170371336273
420.89327962057246,16.873847058453624,46.470085183586654,-5.101843712525029e-09,9.256285235209595e-08,7.332169976980783,-1.7657787696189417e-05,0.9999745814896301,2.5000635450744824e-09,-8.176912561750763e-09,-0.03643897199920933,0.0,1.9723096133865682e-06,-2.535230811297304,-8.176912561750763e-09,449.33584961459604,-652.636994884063,1.9723154298601235e-06,0.9565943715175468,0.9565956812746116,2147.863768874144,2147.856913648098,5158.097746995899,5158.0900704818605
438.43049960476293,17.24095827903651,49.14656088306846,1.8668335772460784e-09,-6.26156567659283e-08,7.26054368539319,1.1820829886560442e-05,0.9999633885971109,2.500091522694703e-09,4.893974498775007e-09,-0.03749775588588545,0.0,1.3152856351961906e-06,-2.5352308571054074,4.893974498775007e-09,434.93424918699117,-662.6247520268319,1.3152830502131762e-06,0.9581217784842051,0.9581208987475125,2156.8515726178684,2156.8561617805835,5149.097813317889,5149.10295228366
455.96771958895346,17.589111417958147,51.660415519201464,7.446850887588327e-10,-7.509815107201823e-08,7.1895279457914825,1.4060306419644196e-05,0.9999411814629524,2.5001470893570854e-09,5.268403085911304e-09,-0.0414467942110168,0.0,1.5585388275244132e-06,-2.535230869106964,5.268403085911304e-09,420.537238264228,-672.6093262883628,1.5585352001905784e-06,0.9596295666545965,0.959628516785558,2165.7680018386236,2165.7734604261004,5140.180462591806,5140.186575143472
473.504939573144,17.921124959913527,54.034505115838066,1.3957390549775146e-09,2.27318417467062e-07,7.1188522720073735,-4.22740077576129e-05,0.9998749533507272,2.5003126791212082e-09,-1.4478749896225899e-08,-0.05107082530745547,0.0,4.668296719593799e-06,-2.535230937903028,-1.4478749896225899e-08,406.1397838001667,-682.5942087795473,4.668329245312831e-06,0.9610905228084846,0.9610936896462831,2174.653101741025,2174.6366898391466,5131.318543271976,5131.300165147854
491.0421595573345,18.23986155989236,56.044273124232554,1.0759335910320207e-08,5.968320409891861e-07,5.496192022897016,-0.00011043602078290574,0.8060732620525591,3.101455092746619e-09,-3.515995155751855e-08,-0.014541284533945167,0.0,1.1230795146373213e-05,-2.5352308763235385,-3.515995155751855e-08,391.73472599313527,-692.5843638922457,1.1230982071783595e-05,0.8042295773905902,0.8042367864057953,2378.410470920734,2378.3675967000718,4927.589221565537,4927.541210813659
508.57937954152504,18.555823195503585,54.97457406553516,3.993954701728869e-09,3.104993001070574e-07,-12.267889956983588,-5.7603413178248624e-05,2.8438595922608556e-09,0.8790870101221878,-1.9060069112008473e-08,-0.026240912439810124,0.0,0.8787474293678178,-2.5352307757657027,-1.9060069112008473e-08,377.3310661610711,-702.5735491977197,0.8787513521234499,0.9997262886049875,0.9997348285234173,4608.890284226276,4608.867921038704,2697.0876685682833,2697.0626261667385
526.1165995257155,18.887514414342455,50.92456684288654,1.1276317383898508e-09,-6.759077840723818e-08,-12.188226003130403,1.2683775625993945e-05,2.833777046351571e-09,0.8822147810004763,4.890957212892852e-09,-0.038838628157845625,0.0,0.88364091006972,-2.53523083383847,4.890957212892852e-09,362.92387074473766,-712.5651865590468,0.8836400396159024,0.9998773997770463,0.9998755260353206,4598.873891279908,4598.878815461268,2707.075139568809,2707.0806536900177
543.653819509906,19.248058668605456,46.55337719747518,-9.231460536933138e-09,1.570526408531546e-07,-12.108360344610789,-2.994957210500284e-05,2.82400980378128e-09,0.885266057543146,-1.3819369769257265e-08,-0.016397743949356315,0.0,0.888478185145021,-2.5352309390223136,-1.3819369769257265e-08,348.52130243348876,-722.5536157215233,0.8884802562757619,0.9999251982686878,0.9999296065378078,4588.854091321112,4588.8424640951935,2717.1124824027024,2717.0994621809937
561.1910394940966,19.646389789914863,41.76024188144751,-1.8068000178504322e-08,1.4623336632249074e-07,-12.028824846371327,-2.8570661510904376e-05,2.8144208075175925e-09,0.8882822455033008,-1.6383032203804222e-08,-0.0898815620021965,0.0,0.8932940522275907,-2.5352308316840473,-1.6383032203804222e-08,334.1747513331104,-732.5031954728821,0.8932960430431044,0.9999513863712507,0.9999555763883363,4578.867203511991,4578.856111616091,2727.0988028142906,2727.086382057629
