schema_version,time_s,step,fz_fl_n,fx_fl_n,fy_fl_n,slip_angle_fl_rad,force_capacity_fl_n,tire_saturated_fl,fz_fr_n,fx_fr_n,fy_fr_n,slip_angle_fr_rad,force_capacity_fr_n,tire_saturated_fr,fz_rl_n,fx_rl_n,fy_rl_n,slip_angle_rl_rad,force_capacity_rl_n,tire_saturated_rl,fz_rr_n,fx_rr_n,fy_rr_n,slip_angle_rr_rad,force_capacity_rr_n,tire_saturated_rr
1,0,0,3121.3740941431429,0,-1704.4775637617302,-0.031271836052735896,3951.1192974819023,0,1361.0054981595208,0,-1325.7756909277468,-0.029381156457612707,1841.0817629581313,0,6050.3989280234146,5507.3134934002728,-2013.6459271511264,-0.029791821510286812,7263.7899394501173,0,4079.129979673924,4752.3318260895476,-1720.2627531109283,-0.031117414398568469,5054.1034541256076,1
1,0.02,1,3049.9633436967124,0,-1455.3563099963512,-0.025984561808361433,3867.8804027794081,0,1426.4120094535429,0,-1173.926173783791,-0.023933753380955651,1922.3274809228403,0,5976.796744306972,5406.8772419751804,-1903.4435359244692,-0.028016567719615325,7182.4563390719368,0,4158.7364025427742,4854.100688064842,-1704.824455326956,-0.029282429315706043,5144.7759828152311,1
1,0.040000000000000001,2,2989.9679090059522,0,-1252.033159104381,-0.021875981473079422,3797.827122600022,0,1484.0008386259701,0,-1028.5500903560426,-0.019763239277734539,1993.6154994960004,0,5912.1643440500557,5306.6776269871907,-1812.306367343944,-0.026562243627521388,7110.9686643846571,0,4225.7754083180243,4939.2223178481263,-1692.0990138582292,-0.027761185727606216,5221.0263529146268,1
1,0.059999999999999998,3,2941.0072481690027,0,-1089.7021742197135,-0.018719245025488402,3740.5752333416635,0,1533.8736932205179,0,-902.41209511490354,-0.016626225710338588,2055.1731526538192,0,5856.3711318447167,5207.1228313184183,-1733.3594833139828,-0.025311058898057657,7049.2074357987494,0,4280.656426765765,5009.4382013979221,-1679.1641200009583,-0.026436865928238872,5283.3761209593486,1
1,0.080000000000000002,4,2901.3729224651379,0,-961.40693310818563,-0.016297962650808847,3694.1732236466482,0,1577.0887706954345,0,-798.98766458332511,-0.014286124763220494,2108.3836275402186,0,5808.1931822861989,5108.539142770157,-1661.4684529740005,-0.024177793235976713,6995.8381794564311,0,4325.2536245532301,5067.8050497928953,-1663.9889481620894,-0.025225577217020331,5333.995429536094,1
1,0.10000000000000001,5,2873.5094850190717,0,-860.04447310682701,-0.014427244023675498,3661.5216887917304,0,1628.5475969397594,0,-717.34390885036373,-0.012538788425614069,2171.5928664093553,0,5751.9827678230959,5010.7532895551331,-1592.6305826069859,-0.023102645284749573,6933.5261360090171,0,4357.8686502180735,5010.7532895551331,-1610.7623056339594,-0.024068969048946273,5370.9881229600414,0
1,0.12000000000000001,6,2852.9362962697364,0,-773.93586055785465,-0.012867099375852106,3637.3969237225656,0,1679.1047777997524,0,-647.57185367562022,-0.011118328825003567,2233.5391041893376,0,5697.1647122665345,4915.6611913235911,-1533.2781597664364,-0.022182390431728892,6872.7106569899061,0,4382.7027136639772,4915.6611913235911,-1552.4836042898171,-0.023073960436234907,5399.1406163221318,0
1,0.14000000000000001,7,2836.3216333584196,0,-697.99348531583644,-0.011513551795130883,3617.9038936987613,0,1724.8016647213001,0,-585.70444642202028,-0.0099111524060453305,2289.4017815770726,0,5647.7352184789606,4824.1777390572015,-1482.2496741346442,-0.021395176907392125,6817.8331414035165,0,4403.0499834413213,4824.1777390572015,-1501.7465915279504,-0.022218789415311843,5422.1972591880267,0
1,0.16,8,2822.3110233182992,0,-629.55625720412434,-0.010311618206418204,3601.4589505121858,0,1766.9630381438478,0,-529.85839780282413,-0.0088578624135758222,2340.8374369359053,0,5602.2090125058903,4736.2058893702151,-1436.5255259101161,-0.020692681094628688,6767.2551305177149,0,4420.425426031964,4736.2058893702151,-1455.815196771425,-0.021453047532788341,5441.8796086961693,0
1,0.17999999999999999,9,2809.8534878907808,0,-566.49507655584966,-0.0092189300099341023,3586.8314423621378,0,1806.6697153990776,0,-478.31059081824367,-0.0079126946313239337,2389.188690494716,0,5559.3775774980004,4651.5127918671333,-1393.8446562077179,-0.020039180562843973,6719.6408905566095,0,4436.0077192121425,4651.5127918671333,-1412.6076615081452,-0.020739619993924877,5459.5254714309976,0
1,0.19999999999999998,10,2798.2258904859709,0,-507.14342659504604,-0.0082033290610874551,3573.1737572728202,0,1844.8578263156969,0,-429.60077636484988,-0.0070409400938498384,2435.6106113320197,0,5518.2053897061414,4569.3595010429499,-1352.5243512971927,-0.019408422800241694,6673.8435094102952,0,4450.6193934921921,4569.3595010429499,-1370.5551885207869,-0.020051362022874643,5476.0676710232601,0
1,0.21999999999999997,11,2786.6653086342267,0,-450.21090819644337,-0.0072406313250227604,3559.5902863887,0,1882.035867288414,0,-382.53711995021234,-0.0062165335263655065,2480.7308696580949,0,5478.107791786385,4490.4244130471734,-1311.3244772456678,-0.018781243457136075,6629.2151537437703,0,4465.0995322909757,4490.4244130471734,-1328.4928453515481,-0.019368577088697707,5492.4566706591568,0
1,0.23999999999999996,12,2774.698467923009,0,-394.71663681974866,-0.0063128933589619348,3545.5247192304478,0,1918.6953318964281,0,-336.18366368008213,-0.0054201762888783254,2525.1519934281664,0,5438.5354983113166,4414.6018924904483,-1269.3259032507974,-0.018143680691680538,6585.1458298555908,0,4479.9792018692488,4414.6018924904483,-1285.5479925888424,-0.018677023378884515,5509.293440881067,0
1,0.25999999999999995,13,2761.9763065092638,0,-339.91467538943942,-0.0054068272821617518,3530.5660407665464,0,1955.2145847418785,0,-289.81201594615624,-0.0046376197326991686,2569.335755524809,0,5399.0665701416319,4341.7719417714779,-1225.853271295287,-0.017485684491596525,6541.1660578722613,0,4495.6510386072268,4341.7719417714779,-1241.0738196264429,-0.017966552447211855,5527.0217344740704,0
1,0.27999999999999997,14,2748.3847122758111,0,-285.23879089984814,-0.0045126351606567094,3514.5789939001961,0,1992.0265151130495,0,-242.86147941739569,-0.0038584021006393674,2613.806854025444,0,5359.2353513317075,4270.9695762062411,-1180.4105219969847,-0.016800114561511696,6496.7565053677254,0,4512.2619212794334,4270.9695762062411,-1194.5900773848198,-0.017230052795671583,5545.8068993527213,0
1,0.29999999999999999,15,2733.5830929121494,0,-230.25431657957168,-0.0036230768391110725,3497.1614636817071,0,2029.1983747328561,0,-194.89871702914351,-0.0030748396883207574,2658.6461068951585,0,5318.9501593517625,4202.9962956213913,-1132.6422493480575,-0.016082026699960842,6451.8139312315589,0,4530.1768730032336,4202.9962956213913,-1145.7515075470685,-0.016462698282747372,5566.0606301987546,0
1,0.32000000000000001,16,2717.4347865513437,0,-174.63200346693509,-0.0027329011679117087,3478.1506353458594,0,2066.898604697979,0,-145.5974540444538,-0.0022814073210187988,2704.0556491922534,0,5278.0242767274649,4137.756015875716,-1082.2870473628666,-0.015328041548906603,6406.1287017785844,0,4549.5508320232148,4137.756015875716,-1094.3009726355062,-0.015661284368568396,5587.9566306359202,0
1,0.34000000000000002,17,2699.8484828250516,0,-118.11652102042906,-0.001838270529918126,3457.4366184821856,0,2105.2635907195086,0,-94.709155559242888,-0.0014741161353817884,2750.1979124027821,0,5236.3076782225999,4075.1184651952503,-1029.1574359376,-0.01453599104760848,6359.5316255797406,0,4570.4887482328413,4075.1184651952503,-1040.0529665356835,-0.014823856925533748,5611.6117948020974,0
1,0.36000000000000004,18,2680.8924531892462,0,-60.506237493121247,-0.0009363844969227606,3435.097177367993,0,2144.5322397381906,0,-42.044457274561232,-0.00065010571742287534,2797.3574200903358,0,5193.551235433727,4014.1795829538378,-973.11939243204461,-0.013704614151144909,6311.7422220317385,0,4592.9325716388366,4014.1795829538378,-982.87468302271054,-0.013949392922107602,5636.9586732281696,0
1,0.38000000000000006,19,2660.3774926034985,0,-1.63667686478681,-2.5183672511839266e-05,3410.9063105346731,0,2184.6316323615119,0,12.505596800394267,0.00019267633880854063,2845.4433725600388,0,5149.8209019723936,3955.7270998663225,-914.08338436990903,-0.012833347379863752,6262.8317175207076,0,4617.0784730625974,3955.7270998663225,-922.67981975041403,-0.013037580657937593,5664.2167285088562,0
