s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
0,378.32494500000001,169.51231200000001,0,0,-0.43870261439385905,-0.027153204211364208,6,6,380.87353677082615,174.94413305611712,375.77635322917388,164.08049094388289,4.9349745347694667e-14,8.8817841970012523e-15,6.3552874323130192e-14
2.902923607182927,380.90959891005775,168.19175957846338,0,0,-0.50020904787322762,-0.015219907097696916,6,6,383.78725281942968,173.45665349742094,378.03194500068582,162.92686565950581,2.0872192862952943e-14,7.3274719625260332e-15,0
5.8058472143658539,383.43365541299619,166.75803074211382,0,0,-0.52725014997507802,-0.0034468193449892731,6,6,386.45260846987037,171.94319442712802,380.41470235612201,161.57286705709961,3.5527136788005009e-14,2.4757973449140991e-14,0
8.7087708215487805,385.94327741426576,165.29901874411851,0,0,-0.5203112258903827,0.0082389527624347637,6,6,388.92617862369758,170.50500571824458,382.96037620483395,160.09303176999245,3.5527136788005009e-15,2.2204460492503131e-16,0
11.611694428731708,388.47820760522137,163.88449792685938,0,0,-0.50404879871426678,0.0009507485397027371,6,6,391.37605613218301,169.13830358702481,385.58035907825973,158.63069226669396,2.6645352591003757e-14,1.1102230246251565e-15,0
14.514618035914635,391.02095269620168,162.48399352555634,0,0,-0.50361805472059618,-0.00065391537601877452,6,6,393.91653790916729,167.73904692913416,388.12536748323606,157.22894012197852,3.0198066269804258e-14,2.55351295663786e-14,0
17.417541643097561,393.56103218888296,161.07866480654175,0,0,-0.50784702480443555,-0.0022603069571210683,6,6,396.4788149066834,166.32142591226696,390.64324947108253,155.83590370081654,7.1054273576010019e-14,9.7699626167013776e-15,6.3552874323130192e-14
20.320465250280488,396.09206659858961,159.6571219550751,0,0,-0.51379388443360174,0.0049315457308554559,6,6,399.04097550324224,164.88243881360725,393.14315769393698,154.43180509654294,2.1316282072803006e-14,4.4075854077618715e-14,0
23.223388857463416,398.62585248948113,158.2404800277541,0,0,-0.50897828161714775,-0.0016111220987678671,6,6,401.54956424823052,163.47993701791543,395.70214073073174,153.00102303759277,7.1054273576010019e-15,3.7747582837255322e-14,6.3552874323130192e-14
26.12631246464634,401.15296104122672,156.81200448039604,0,0,-0.52316218407380244,-0.0081677214121375456,6,6,404.15069215927281,162.00946618240965,398.15522992318063,151.61454277838243,7.1054273576010019e-15,1.0880185641326534e-14,0
29.029236071829271,403.64538356747516,155.32404823816148,0,0,-0.55643763426797455,-0.014759665352061271,6,6,406.81437117490697,160.41890030117014,400.47639596004336,150.22919617515282,1.0658141036401503e-14,1.1990408665951691e-14,0
31.932159679012194,406.07320021364393,153.73311525994851,0,0,-0.60275629955810073,-0.013249301268912975,6,6,409.47469140079983,158.6757722077551,402.67170902648803,148.79045831214191,4.6185277824406512e-14,6.8833827526759706e-15,0
34.835083286195122,408.43909603209431,152.05115199902687,0,0,-0.62932060189288785,-0.0050686956336513517,6,6,411.97066993002801,156.90171751280289,404.90752213416062,147.20058648525085,1.4210854715202004e-14,2.1760371282653068e-14,0
37.738006893378049,410.78002617395543,150.33446927868181,0,0,-0.63225235882933462,0.003046111824642601,6,6,414.32580555332942,155.17466024524566,407.23424679458145,145.49427831211796,2.8421709430404007e-14,3.8746783559417963e-14,0
40.640930500560977,413.13549364328202,148.63786053779151,0,0,-0.61471304689346717,0.0049267816292101647,6,6,416.59583838042226,153.53949437766019,409.67514890614177,143.73622669792283,4.9737991503207013e-14,2.0650148258027912e-14,0
43.543854107743897,415.5146124379026,146.97451253812307,0,0,-0.60817707153364708,-0.0004206555284086991,6,6,418.94284653421465,151.89865824889196,412.08637834159055,142.05036682735417,0,8.2156503822261584e-15,0
46.446777714926831,417.89169311980777,145.3082611323137,0,0,-0.61715868542093011,-0.0057714225656767416,6,6,421.36401512115287,150.20141756952015,414.41937111846266,140.41510469510726,7.1054273576010019e-15,2.0650148258027912e-14,0
49.349701322109759,420.24045901697167,143.60243648381726,0,0,-0.64171899873462102,-0.011155023819431455,6,6,423.83189917657018,148.40884445443552,416.64901885737316,138.79602851319899,0,7.4384942649885488e-15,0
52.252624929292679,422.54116383371644,141.83233071571513,0,0,-0.66748893821677813,-0.0070893094835956039,6,6,426.25525867381873,146.54460187925457,418.82706899361415,137.12005955217569,2.8421709430404007e-14,3.4527936065842368e-14,0
