schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-9.8066499999999994
1,0.0050000000000000001,1,-3.8127699656127389e-06,0,8.780918250766529e-09,-0.0015126534237938022,0,5.2657759346841415e-06,3.799171835609602e-06,3.799171835609602e-06,3.8226168873391482e-06,3.8226168873391482e-06,0,0,-9.8066499999999994
1,0.01,2,-1.4999084411189725e-05,0,7.0156318295237091e-08,-0.0029488799527020511,0,2.1023269508557058e-05,1.4890440336677721e-05,1.4890440336677721e-05,1.5077757706526004e-05,1.5077757706526004e-05,0,0,-9.8066499999999994
1,0.014999999999999999,3,-3.3169170716778733e-05,0,2.3627479488356334e-07,-0.0043057093697483409,0,4.7130802864913818e-05,3.2803275569422049e-05,3.2803275569422049e-05,3.3434129271761161e-05,3.3434129271761161e-05,0,0,-9.8066499999999994
1,0.02,4,-5.7919671517617824e-05,0,5.5831910269795765e-07,-0.0055806759851089981,0,8.3345283911295741e-05,5.7055058555179763e-05,5.7055058555179763e-05,5.8545770559383312e-05,5.8545770559383312e-05,0,0,-9.8066499999999994
1,0.025000000000000001,5,-8.883613573576566e-05,0,1.086022691842545e-06,-0.0067718057124368635,0,0.00012933166558954133,8.71543209951783e-05,8.71543209951783e-05,9.0054001582397884e-05,9.0054001582397884e-05,0,0,-9.8066499999999994
1,0.029999999999999999,6,-0.00012549544088491128,0,1.8672337255050768e-06,-0.0078776015262207785,0,0.00018467246718123606,0.00012260384273759411,0.00012260384273759411,0.00012758935678469267,0.00012758935678469267,0,0,-9.8066499999999994
1,0.035000000000000003,7,-0.00016746813891973546,0,2.9475267091641875e-06,-0.0088970274466052546,0,0.00024887728606490928,0.00016290359905792379,0.00016290359905792379,0.00017077349537139217,0.00017077349537139217,0,0,-9.8066499999999994
1,0.040000000000000001,8,-0.00021432071863196716,0,4.3698615140316784e-06,-0.0098294911974462114,0,0.00032139223286529745,0.00020755355109133771,0.00020755355109133771,0.00021922108133380229,0.00021922108133380229,0,0,-9.8066499999999994
1,0.044999999999999998,9,-0.00026561777832121526,0,6.1742892537757104e-06,-0.010674825682099714,0,0.00040160922762046001,0.00025605627398281821,0.00025605627398281821,0.00027254162629039932,0.00027254162629039932,0,0,-9.8066499999999994
1,0.050000000000000003,10,-0.00032092410318670288,0,8.3977041736754866e-06,-0.011433269419570315,0,0.00048887509940005248,0.00030791941850334903,0.00030791941850334903,0.00033034128864706258,0.00033034128864706258,0,0,-9.8066499999999994
1,0.055,11,-0.00037980664259333011,0,1.1073640435726052e-05,-0.012105446081223175,0,0.00058250043669959728,0.00036265800301456475,0.00036265800301456475,0.00039222462297795329,0.00039222462297795329,0,0,-9.8066499999999994
1,0.059999999999999998,12,-0.00044183638305937976,0,1.4232112432172163e-05,-0.01269234326532916,0,0.0006817681408751848,0.00041979653374691798,0.00041979653374691798,0.00045779627394081763,0.00045779627394081763,0,0,-9.8066499999999994
1,0.065000000000000002,13,-0.00050659011349119757,0,1.7899497033656531e-05,-0.013195290643304986,0,0.00078594163983622086,0.00047887095238487707,0.00047887095238487707,0.00052666260946473997,0.00052666260946473997,0,0,-9.8066499999999994
1,0.070000000000000007,14,-0.00057365207985006017,0,2.2098455976606012e-05,-0.01361593760767056,0,0.00089427272414831054,0.00053943041092468808,0.00053943041092468808,0.00059843328838222619,0.00059843328838222619,0,0,-9.8066499999999994
1,0.074999999999999997,15,-0.00064261552707613027,0,2.6847896417480093e-05,-0.01395623054751338,0,0.0010060089725838555,0.00060103887468402055,0.00060103887468402055,0.00067272275811869244,0.00067272275811869244,0,0,-9.8066499999999994
1,0.080000000000000002,16,-0.00071308412671202196,0,3.2162967528752111e-05,-0.014218389872664204,0,0.0011204007389662362,0.00066327655519699642,0.00066327655519699642,0.00074915167849876453,0.00074915167849876453,0,0,-9.8066499999999994
