schema_version,lap_number,s_m,time_s,speed_m_s,throttle,brake,steering_angle_rad,lateral_accel_m_s2,maximum_tire_utilization,lateral_error_m
1,0,1,0.050014203771772119,19.98877136430152,0.0021762717347056167,0,0,0,0.0024590214476289882,0
1,0,2,0.10005483873482053,19.979152392685862,0.008409080471905259,0,0,0,0.0093603873605643487,0
1,0,3,0.15011589679562595,19.972714854936068,0.018251961651050443,0,0,0,0.020096630681194876,0
1,0,4,0.20018761329064763,19.970866999263066,0.031254536369391905,0,0,0,0.034228526275537477,0
1,0,5,0.2502569128810776,19.974829077161278,0.046962282297652889,0,0,0,0.051379971851142174,0
1,0,6,0.30030792460411015,19.985613029460033,0.064916945145771981,0,0,0,0.071092222013209236,0
1,0,7,0.35032255130773177,20.004016924226395,0.084657515366511976,0,0,0,0.092751442262116998,0
1,0,8,0.4002810441287466,20.030631250919871,0.10572165978767249,0,0,0,0.11563350593406271,0
1,0,9,0.45016257206929189,20.06584476844948,0.12764749657571969,0,0,0,0.13904233695535367,0
1,0,10,0.49994576784535683,20.109850597209444,0.1499755963438929,0,0,0,0.16239998527908547,0
1,0,11,0.54960922606825968,20.162653400646569,0.17225074022674938,0,0,0,0.18528259357567162,0
1,0,12,0.5991321696056443,20.22406414043251,0.19402432923973933,0,0,0,0.20736869314210921,0
1,0,13,0.64849483174108213,20.29371461979013,0.21485662419834747,0,0,0,0.22835942130584014,0
1,0,14,0.69767895488801301,20.371060871149609,0.23431850188214401,0,0,0,0.24791922405452765,0
1,0,15,0.74666821533383232,20.45539132202347,0.25199307613643951,0,0,0,0.26565899187899567,0
1,0,16,0.79544859788670286,20.545836961268488,0.26747697567669626,0,0,0,0.28115656672242378,0
1,0,17,0.84400822918435137,20.641391432775546,0.2803749454995364,0,0,0,0.293987469273085,0
1,0,18,0.89233871446693613,20.740897067135084,0.2903124842948675,0,0,0,0.30376930121959905,0
1,0,19,0.94043486542038346,20.843077472231418,0.29693201894743132,0,0,0,0.31017015274915694,0
1,0,20,0.98829364690320531,20.946551342491617,0.29987269336595468,0,0,0,0.31288033668893994,0
1,0,21,1.0359167623507932,21.049940323530361,0.29999999999999999,0,0,0,0.3128637203742104,0
1,0,22,1.0833069795223393,21.152767770225836,0.29999999999999999,0,0,0,0.31288365288894326,0
1,0,23,1.1304682736389955,21.255039674833164,0.29999999999999999,0,0,0,0.31298130345133063,0
1,0,24,1.1774034065801811,21.356762894839573,0.29999999999999999,0,0,0,0.31305202969636015,0
1,0,25,1.2241164451519151,21.457946829810655,0.29999999999999999,0,0,0,0.3130439564538734,0
1,0,26,1.270610221887341,21.558597888556161,0.29999999999999999,0,0,0,0.31297447021763269,0
1,0,27,1.3168877928257345,21.658723102405766,0.29999999999999999,0,0,0,0.31285787381818325,0
1,0,28,1.3629526228503224,21.758330378349122,0.29999999999999999,0,0,0,0.31271719167674777,0
1,0,29,1.4088076751477425,21.857426496232556,0.29999999999999999,0,0,0,0.31257778732230546,0
1,0,30,1.4544558579084141,21.956018249053532,0.29999999999999999,0,0,0,0.31245537493313424,0
1,0,31,1.4999000253094152,22.054112425916895,0.29999999999999999,0,0,0,0.31235462944886211,0
1,0,32,1.5451429089758757,22.151715585063346,0.29999999999999999,0,0,0,0.31227181896582773,0
1,0,33,1.5901873762790637,22.248834617738403,0.29999999999999999,0,0,0,0.31219904456827391,0
1,0,34,1.6350361722170264,22.345476072061029,0.29999999999999999,0,0,0,0.31212820878868092,0
1,0,35,1.6796917958645561,22.441645834925794,0.29999999999999999,0,0,0,0.31205352524818886,0
1,0,36,1.7241568871584998,22.537350086975728,0.29999999999999999,0,0,0,0.31197242083802113,0
1,0,37,1.7684340181057308,22.632594819124225,0.29999999999999999,0,0,0,0.31188514703103842,0
1,0,38,1.812525697444759,22.727385871625987,0.29999999999999999,0,0,0,0.31179369559657655,0
1,0,39,1.856434389083369,22.821728999102973,0.29999999999999999,0,0,0,0.31170060382893894,0
1,0,40,1.9001625130427393,22.91562988115863,0.29999999999999999,0,0,0,0.31160803508999801,0
1,0,41,1.9437118460156653,23.009092650526,0.29999999999999999,0,0,0,0.31151730442723985,0
1,0,42,1.9870851720519003,23.102123929570347,0.29999999999999999,0,0,0,0.31142878526147549,0
1,0,43,2.0302848632436858,23.194729342849357,0.29999999999999999,0,0,0,0.31134214048435399,0
1,0,44,2.0733123994434264,23.286912327212423,0.29999999999999999,0,0,0,0.31125666199896018,0
1,0,45,2.1161705720932806,23.378679534732974,0.29999999999999999,0,0,0,0.31117157876769269,0
1,0,46,2.1588611735363377,23.470035161712854,0.29999999999999999,0,0,0,0.31108629862330517,0
1,0,47,2.2013862633904329,23.560984058189671,0.29999999999999999,0,0,0,0.31100050295265219,0
1,0,48,2.2437479189887175,23.651531119406268,0.29999999999999999,0,0,0,0.31091414235980092,0
1,0,49,2.2859480857653307,23.741680921013565,0.29999999999999999,0,0,0,0.31082735968127367,0
1,0,50,2.3279885293194846,23.83143760285143,0.29999999999999999,0,0,0,0.31074038906486057,0
1,0,51,2.3698716105811277,23.920806778665558,0.29999999999999999,0,0,0,0.3106534644877858,0
1,0,52,2.4115983880476417,24.009790861906104,0.29999999999999999,0,0,0,0.31056675987329196,0
1,0,53,2.4531713304952851,24.098395746999905,0.29999999999999999,0,0,0,0.31048036135065088,0
1,0,54,2.4945922091813832,24.186625616025577,0.29999999999999999,0,0,0,0.31039427529321484,0
1,0,55,2.5358623343938702,24.274483517519513,0.29999999999999999,0,0,0,0.31030845258755657,0
1,0,56,2.5769836375339485,24.36197403562047,0.29999999999999999,0,0,0,0.31022281706703364,0
1,0,57,2.617957935154466,24.449101475020267,0.29999999999999999,0,0,0,0.31013729450998684,0
1,0,58,2.6587868401602877,24.535869640924428,0.29999999999999999,0,0,0,0.31005183043853818,0
1,0,59,2.6994719417186057,24.622282283189975,0.29999999999999999,0,0,0,0.30996639718439267,0
1,0,60,2.7400147993335895,24.708343081954855,0.29999999999999999,0,0,0,0.30988099229927474,0
1,0,61,2.7804167967424012,24.794055286096327,0.29999999999999999,0,0,0,0.30979563133228583,0
1,0,62,2.8206796806889765,24.879423047081321,0.29999999999999999,0,0,0,0.30971033821852068,0
1,0,63,2.8608049482499269,24.964449902861212,0.29999999999999999,0,0,0,0.30962513691706828,0
1,0,64,2.9007940748545589,25.049139341789584,0.29999999999999999,0,0,0,0.30954004555606157,0
1,0,65,2.9406485146699599,25.133494803410773,0.29999999999999999,0,0,0,0.30945507384245069,0
1,0,66,2.9803697009780783,25.217519679208277,0.29999999999999999,0,0,0,0.3093702232956671,0
1,0,67,3.0199590294362704,25.301217270862399,0.29999999999999999,0,0,0,0.30928548937139977,0
1,0,68,3.0594177017744251,25.384590401663356,0.29999999999999999,0,0,0,0.309200864471181,0
1,0,69,3.0987472470498707,25.467642711071317,0.29999999999999999,0,0,0,0.30911634026938833,0
1,0,70,3.1379490197863742,25.550377408657688,0.29999999999999999,0,0,0,0.30903191015236353,0
1,0,71,3.1770243553688982,25.632797659773463,0.29999999999999999,0,0,0,0.30894757009632928,0
1,0,72,3.2159745703764204,25.714906586349958,0.29999999999999999,0,0,0,0.30886331877014872,0
1,0,73,3.2548008816389666,25.796707065269388,0.29999999999999999,0,0,0,0.30877915704805547,0
1,0,74,3.2935042047514074,25.878201225732404,0.29999999999999999,0,0,0,0.3086950873085032,0
1,0,75,3.3320862023209057,25.959393060870298,0.29999999999999999,0,0,0,0.30861111173306377,0
1,0,76,3.3705481199211511,26.040285528883398,0.29999999999999999,0,0,0,0.3085272324529344,0
1,0,77,3.4088907398124575,26.120880435026322,0.29999999999999999,0,0,0,0.30844345121723415,0
1,0,78,3.4471154559828507,26.201181112870248,0.29999999999999999,0,0,0,0.3083597683787877,0
1,0,79,3.4852236853955829,26.281190957472671,0.29999999999999999,0,0,0,0.30827618347151881,0
1,0,80,3.523215897647332,26.360911000458479,0.29999999999999999,0,0,0,0.30819269628595397,0
1,0,81,3.5610938368563851,26.440345459811446,0.29999999999999999,0,0,0,0.30810930528712949,0
1,0,82,3.5988582895674033,26.519496163990986,0.29999999999999999,0,0,0,0.30802600975048139,0
1,0,83,3.6365103679617659,26.598365757627526,0.29999999999999999,0,0,0,0.30794280885776176,0
1,0,84,3.6740512517603792,26.67695705741404,0.29999999999999999,0,0,0,0.30785970199535312,0
1,0,85,3.7114817854673054,26.755272043423151,0.29999999999999999,0,0,0,0.30777668909489586,0
1,0,86,3.7488031866095817,26.833313632400827,0.29999999999999999,0,0,0,0.3076937699704404,0
1,0,87,3.7860163820306876,26.911084015595296,0.29999999999999999,0,0,0,0.30761094479703821,0
1,0,88,3.8231222856056997,26.988585353924449,0.29999999999999999,0,0,0,0.30752821378687256,0
1,0,89,3.8601222428217405,27.065820893690898,0.29999999999999999,0,0,0,0.30744557672150552,0
1,0,90,3.8970165358392208,27.142791215214036,0.29999999999999999,0,0,0,0.30736303424031014,0
1,0,91,3.9338067951565394,27.219500285519352,0.29999999999999999,0,0,0,0.30728058567177735,0
1,0,92,3.9704937262547726,27.295949752104743,0.29999999999999999,0,0,0,0.30719823107794536,0
1,0,93,4.007077987508608,27.372141145279322,0.29999999999999999,0,0,0,0.30711597049856043,0
1,0,94,4.0435609083687281,27.44807768479847,0.29999999999999999,0,0,0,0.30703380331481972,0
