s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,32.3736782790469,-0.02329824268899944,0.01913685848460742,3.819430063103033,-4.519333042153929,0.6749624051939727,3.7039100120317414e-09,-0.004312114198920351,0.0,0.0,0.35903652932673474,0.5917254368397773,0.6267597560667135,0.9999996908375763,4567.616652893997,2315.0115896953976,4601.692195162721,2735.322062247886
2.696884238332053,0.08288140797943039,32.70616768829358,-0.019639830180901603,0.016344140045821937,4.204036139854602,-3.955310249266761,0.7354979763689814,3.399057590947052e-09,-0.0036976111391504095,0.0,0.0,0.3215913047912119,0.5086156968435063,0.666724665783439,0.9999996852983365,4377.258846471132,2405.783894102231,4535.02137896856,2901.5783804580783
5.393768476664106,0.16489475629070222,33.06272384967152,-0.016799567746200353,0.014211789691468243,4.491295744083388,-3.4931649245085006,0.7812065420466024,3.2001780114754297e-09,-0.003195522142052406,0.0,0.0,0.2902228936572888,0.4412868407373785,0.7011777107087209,0.9999996792426514,4224.893706840486,2483.76931478078,4476.784078822847,3034.1953995558874
8.090652714996159,0.24600809998262782,33.43605724237353,-0.014523176284695993,0.012511309958223412,4.714221942873615,-3.106176411367339,0.8171007950546683,3.059598074894865e-09,-0.0027784078488346953,0.0,0.0,0.26324750392012947,0.38595796404977895,0.7310146088021701,0.9999996720898701,4099.5879322377095,2551.3531271968022,4425.736830541349,3142.964610024141
10.787536953328212,0.32620673419401675,33.821265360954534,-0.012652226205130755,0.011109943680722658,4.892444273117547,-2.775962436745884,0.8461644269508213,2.95450852672019e-09,-0.002426799413502769,0.0,0.0,0.23957687166620886,0.33973348164525835,0.7571193514000752,0.9999996637034715,3994.2189915666527,2610.575214501126,4380.625251389114,3234.223042543108
13.484421191660266,0.4054873307665822,34.214916015589004,-0.011082173885191596,0.009923879588767136,5.038455599051299,-2.489381934819899,0.8702995159014254,2.872574289547458e-09,-0.0021264764478690495,0.0,0.0,0.21845431169210883,0.30046577422809473,0.7802341743264479,0.9999996540724151,3903.894505084077,2663.0931969472836,4340.353257360897,3312.301540607743
16.181305429992317,0.48385422462260136,34.614535238609385,-0.009741362904820935,0.008897463036190918,5.160562749668643,-2.2368665847064526,0.8907729890762763,2.806551213652142e-09,-0.0018669086685505461,0.0,0.0,0.19933277833776686,0.2665785067870381,0.8009494707645523,0.9999996432106825,3825.1544301377103,2710.216241823088,4304.020548994589,3380.251279044614
18.87818966832437,0.5613169580671663,35.01830103315074,-0.00857840669501741,0.007991643339676287,5.26456305433092,-2.011176739204013,0.9084708980594093,2.751876837514544e-09,-0.0016400613491456756,0.0,0.0,0.18179310710041874,0.2368898080198506,0.8197406329299577,0.9999996311276662,3755.4439637967293,2752.9980578497293,4270.882777888992,3440.31770046455
21.575073906656424,0.6378886048612623,35.424850768333386,-0.00755572438555728,0.007178348015016636,5.354596753594894,-1.8067950916727191,0.9240272396618376,2.7055479523419024e-09,-0.0014397690823831023,0.0,0.0,0.16550954053822134,0.21051191614974565,0.8369858757169986,0.9999996178159491,3692.8520765106146,2792.277648004994,4240.3367033486675,3494.176072135725
24.271958144988478,0.7135846005210238,35.83315335079308,-0.006645035043022152,0.006436685114578904,5.433714694566303,-1.6194101043363143,0.937910162226391,2.665500486997985e-09,-0.0012612082077429014,0.0,0.0,0.15021999088665403,0.18676470558055475,0.852991499422929,0.9999996032489867,3635.9092764828215,2828.7345526026897,4211.887023140614,3543.111647773876
26.96884238332053,0.7884219128010028,36.24242274839783,-0.005824649082270194,0.005750739620109051,5.5042140429217925,-1.4456016724809515,0.9504728989889244,2.630269613224101e-09,-0.0011005612011636147,0.0,0.0,0.13570921903696506,0.16512050554309757,0.8680079627361701,0.999999587380008,3583.465808578202,2862.923724950978,4185.1249298473795,3588.1280366234423
29.665726621652585,0.8624184452296216,36.652058082403094,-0.005077452997889455,0.00510793271597114,5.5678796635299115,-1.2825691882715913,0.9619906021128353,2.598778026108306e-09,-0.0009547376960576279,0.0,0.0,0.1217928582744704,0.14515887037123829,0.8822466752881449,0.9999995701424874,3534.592632557564,2895.312052778442,4159.703209657065,3630.03460500693
32.362610859984635,0.9355926038739433,37.061600869497674,-0.004389850165200054,0.004498227092008441,5.626111129627667,-1.128011338633196,0.9726795528271313,2.570219537201268e-09,-0.0008212305858245223,0.0,0.0,0.10831202482175374,0.1265437044630496,0.8958861984760259,0.999999551448144,3488.535023303553,2926.2918717035695,4135.327865299654,3669.487739693224
35.05949509831669,1.0079629814145763,37.4707032310384,-0.003750872740270428,0.003913444888976001,5.680025479876548,-0.9800050099203425,0.9827128300614048,2.5439781947689255e-09,-0.0006979826193826392,0.0,0.0,0.09512661801551464,0.1090025157653278,0.9090799510569056,0.9999995311843491,3444.6690882249254,2956.1978410927545,4111.7464147630035,3707.0291559193174
37.75637933664874,1.079548126362973,37.87910487677138,-0.00315141113474721,0.003346642926996303,5.730544243325858,-0.8368804772124526,0.9922337089067743,2.519567721126492e-09,-0.0005832624550055755,0.0,0.0,0.08210695061642229,0.09230726239571409,0.9219653481527487,0.9999995092035621,3402.4593954639968,2985.3267826034153,4088.733386086903,3743.122935845685
40.453263574980795,1.1503666477242946,38.28631844622883,-0.0025838074205246572,0.002791853097668097,5.769984203449361,-0.69717356292285,0.999999356369206,2.5000015946297083e-09,-0.00047561297686486145,0.0,0.0,0.06911040081125984,0.07624037902415039,0.9336292322289133,0.9989082186034933,3362.5357466523956,3015.038298883038,4064.9917429940424,3777.076711470524
43.15014781331285,1.2204387861287953,38.690311214986,-0.002041433269309598,0.0022436373595418604,5.761100929690159,-0.5595344284065767,0.9999993180536866,2.5000017056520107e-09,-0.00037378542921583064,0.0,0.0,0.05595068456877557,0.060559440433418266,0.939501593412175,0.9918760661171593,3329.383560289208,3050.4906186303047,4035.4209372919186,3804.3473837885695
45.8470320516449,1.2897872396620937,39.08951355949717,-0.0015190975348277275,0.0016972755960899789,5.752143860099099,-0.4227864665566546,0.9999992760407017,2.500001816674313e-09,-0.0002766945118096445,0.0,0.0,0.04265139136114495,0.045292141736400816,0.9455139880432246,0.9850834945619144,3296.4630247886225,3085.7303953642904,4006.0245935400685,3831.4244863070194
