s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,35.01825576015196,-0.0262500937907156,0.024715038275116227,3.1583368112233816,-5.287851795367147,0.5799864617332967,4.310445445021571e-09,-0.004312114198920351,0.0,0.0,0.40853230286296577,0.7015261889736567,0.5769694911081613,0.9999999723797944,4844.733901566487,2209.0702723131744,4674.793623970633,2491.0447021497066
26.96884238332053,0.7383964443410054,38.164019686915815,-0.006157296087943087,0.006597474789964432,5.377964410302637,-1.6029590237585534,0.9371122785560584,2.6677700049049236e-09,-0.0011005612011636147,0.0,0.0,0.14855247275319663,0.18421844168322424,0.8541266935890152,0.9999999640371329,3639.027029475647,2840.052141070993,4201.272412512269,3539.2909169410937
53.93768476664106,1.4136182443588652,41.89091578832557,-2.7546860898263e-05,3.4137119970897456e-05,5.685040174047334,-0.008332040113498128,0.9999999216880825,2.5000002068509275e-09,-4.748010194395244e-06,0.0,0.0,0.0008630652039819988,0.0008640994012008105,0.9660107859654091,0.9667932052826692,3201.8607414819794,3197.7077402379077,3911.7574699546317,3908.316548325481
80.90652714996159,2.0337709970272453,45.210431430946514,0.006187425028064074,-0.008311217912787735,5.036008971412219,1.8633904527671945,0.9103148211700063,2.7463026852636574e-09,0.0009116466978096031,0.0,0.0,0.21508424259349887,0.16844507344596438,0.9999998428446104,0.8306784302045316,2819.418762514809,3748.202441315957,3441.244106809113,4210.777189360122
107.87536953328213,2.6260955168992024,45.85516984641029,0.016418440119574558,-0.031188103024666586,-2.8589228868002996,5.414070086169749,1.4208517515323926e-08,0.175950798389095,0.002574822293401229,0.0,0.0,0.6346047159674322,0.38476718302166507,0.7842292379780884,0.43304511769572246,2956.634536414208,5655.210094989442,1685.9619940368586,3921.8358745594924
134.84421191660266,3.239080659090294,42.28155725400675,0.003488340885959337,-0.004425594953654845,-8.819980988365025,1.0182865654961382,3.745253940312665e-09,0.6675114831569875,0.0005695974882953707,0.0,0.0,0.6635586618678779,0.6052261755039444,0.9999998145224319,0.8262126345608347,4823.890339927518,5331.442549916998,1821.8915190061507,2242.418091149334
161.81305429992318,3.9214025539376274,37.10605236844321,0.013683693022419473,-0.01849399552876379,-6.415043029881792,3.7662468463058927,5.192566321365888e-09,0.48145750011193883,0.0027353901246076474,0.0,0.0,0.6759045155885759,0.4726689196016422,0.9999999213473784,0.5529051830399484,3827.6935387122576,5704.9322011678505,1565.8260803084925,3121.1906798114005
188.78189668324373,4.6851090692813235,33.685425789047045,0.0267261042899529,-0.043464158534474884,-2.5638819213062427,6.874987375350746,1.4610349791110977e-08,0.17111157744803035,0.006058816820779635,0.0,0.0,0.840078884809709,0.47263631797339645,0.9999999809355087,0.548952722868392,2554.34928789699,5981.100807798377,1422.4983342990379,4261.694070005596
215.75073906656425,5.5102194071616,31.742537457312007,0.03067336223371248,-0.04562529649473872,-2.1496769535514932,7.164387102245121,1.79628801971754e-08,0.13917589903364697,0.007110428307090692,0.0,0.0,0.8733847689228055,0.49122636155587823,0.9999999902017301,0.5622963632409902,2428.6006994203544,5999.599895695657,1416.365704272709,4375.076200611279
242.71958144988477,6.406343945660256,28.609996920150333,0.025112456789831383,-0.023826620258296058,-4.860514947557711,5.073824920758712,6.827306747725359e-09,0.36617660451508083,0.006198689108402007,0.0,0.0,0.7175300273299476,0.44417487270695744,0.9999999761752603,0.5130744354004539,3300.564697668833,5829.549306609504,1497.083627356067,3592.4448683655974
269.6884238332053,7.440065830799069,23.976423058978284,0.03598280771555105,-0.023337578492581248,-4.17446911310797,5.603418592824871,7.97756383175141e-09,0.31337887767619127,0.009747298829992104,0.0,0.0,0.7473592703114391,0.444659398189051,0.9999999870885748,0.5120451507655285,3079.7615907842983,5872.715545645445,1476.5476717160693,3790.6176918541887
296.65726621652584,8.655812505191175,20.639105283581678,0.18671064115899427,-0.1663226809588069,-1.3465760129677589,11.258115267939164,5.816054469542923e-05,4.298446675648951e-05,0.02642919638410316,0.0,0.0,1.0000000100002875,0.9952953401783983,1.0000000076870008,0.9759068698641103,1304.3939934971486,6915.860822360576,675.0355470299037,5324.352137112373
323.62610859984636,9.933358081209871,21.602646686928114,0.052112088440180504,-0.016415624946781275,2.855787138716707,5.846949756442131,0.5097060575949917,4.9047876871100016e-09,0.012528971933247141,0.0,0.0,0.7852308497181687,0.449575403410144,0.9999999885457452,0.5466296852602422,2108.901954570686,5023.24097379731,2336.428673132936,4751.070898499069
350.5949509831669,11.127635783918029,23.653749167856397,0.0636988133306924,-0.03673981639898168,0.5861665238190952,7.6982862898582605,0.16522911565381013,1.5130505237603842e-08,0.013759228521764382,0.0,0.0,0.9685067365302293,0.5773283143775315,0.999999994290043,0.5409908714016748,1941.348989633522,5778.463562234749,1660.3163018720313,4839.513646259698
377.56379336648746,12.248323065273809,24.4898854262871,0.05966392661092646,-0.03496941926482303,0.9064684927175581,7.484290596803914,0.2148016717063633,1.1638643132583226e-08,0.012478923866593241,0.0,0.0,0.9555517130854856,0.5619482155098864,0.999999990339446,0.5273866217044383,1953.213063145591,5683.664157490042,1745.9713692978314,4836.793910066536
404.532635749808,13.330859158727309,25.350266378920637,0.058271628000971736,-0.038463956603132364,0.6835707340341897,7.634078326894022,0.1807948346579641,1.3827828673762532e-08,0.011879319337492474,0.0,0.0,0.9647250318143414,0.5722453297977195,0.9999999909128127,0.5367657002916614,1944.7404514024547,5749.851367463693,1686.1847999661834,4838.86588116767
431.5014781331285,14.364441902278065,26.879682316421405,0.04426011396294511,-0.027008355757626883,2.278414612393141,6.377022984683602,0.426930658403745,5.8557518833879385e-09,0.008826117790569944,0.0,0.0,0.8509037322870616,0.48384100628735915,0.9999999662775031,0.5259196167774993,2051.5468889314147,5230.094282859647,2152.2261395772384,4785.7751886317
458.470320516449,15.370267297320584,26.745947431655804,0.029815587764212222,-0.021484277667788907,-2.5443369427960714,5.164849735636826,1.381964477575881e-08,0.1809019003035527,0.007220075142178862,0.0,0.0,0.6166622225245423,0.3786599322279468,0.7328451951486755,0.41043196777050667,2978.0172761123235,5552.372066218804,1778.1504862701877,3911.1026713986867
485.43916289976954,16.418529514982108,24.783196173586717,0.15690643463594478,-0.19229202120906455,-1.205875617345703,11.33729091976652,5.977628917248064e-05,4.1822602818090815e-05,0.018458425871526525,0.0,0.0,1.0000000099954889,0.9964997540355219,1.0000000092208396,0.9858389215766329,1266.446260299373,6917.377203120497,676.9024533699217,5358.916583210208
512.4080052830901,17.529636987500222,23.78153848225067,0.024336655778887797,-0.010225463839058606,-0.5978814480965785,3.5374136412339707,8.125237349609904e-08,0.030768331956998792,0.006254692349551865,0.0,0.0,0.3689275645606141,0.25660790094225683,0.3829182845758284,0.25753425148920916,3131.608394968368,4894.788006770926,2366.1919096034026,3827.0541886573046
