s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,32.44396826385665,-0.023368677659056366,0.019272064224691667,3.8035356784491814,-4.538979169805373,0.6726893671323286,3.716425611699492e-09,-0.004312114198920351,0.0,0.0,0.36030911284832623,0.5945730377658965,0.6254026222412666,0.9999998472733864,4574.570591425709,2312.1731614758432,4603.691116681504,2729.207630416944
5.393768476664106,0.16453848722216402,33.12550872729579,-0.01683854347428885,0.014293832609525749,4.481627455518061,-3.5064443004961237,0.7798800790415041,3.2056210463871082e-09,-0.003195522142052406,0.0,0.0,0.29111983935341473,0.44316948503079046,0.7001556667186045,0.9999998412397801,4229.454874398091,2481.7115433695544,4478.2744037977345,3030.2016784346206
10.787536953328212,0.32555471473843783,33.879559479090176,-0.012676961216499132,0.011165790964047996,4.885704915838843,-2.7855399459507066,0.8452846830935494,2.957583455920343e-09,-0.002426799413502769,0.0,0.0,0.24025989275169005,0.3410339013842017,0.7563424665185983,0.9999998331182484,3997.478392515053,2609.060825705247,4381.730379729355,3231.372902050345
16.181305429992317,0.4829448670447893,34.66964808538146,-0.009758203025257995,0.008937514002775199,5.155502470296739,-2.2439952794594937,0.8901502331145301,2.808514698582343e-09,-0.0018669086685505461,0.0,0.0,0.1998687429285248,0.26750599827721977,0.8003503744504391,0.9999998223805593,3827.586159987593,2709.0947628820018,4304.83740877005,3378.124168360355
21.575073906656424,0.6367496922189005,35.47748703973884,-0.007567592437803856,0.007207739822167816,5.3506192766438225,-1.8121683598426122,0.9235707693162907,2.706885160463912e-09,-0.0014397690823831023,0.0,0.0,0.16593372701537032,0.21118426342080157,0.8365216336948749,0.9999998090352638,3694.7061368997456,2791.453470040694,4240.931273997282,3492.5516190622793
26.96884238332053,0.7870750934959533,36.29301823959701,-0.005833100259214864,0.0057723771484430005,5.500993383060739,-1.4496406949630407,0.9501330380306665,2.6312104717263196e-09,-0.0011005612011636147,0.0,0.0,0.13604281203063578,0.1656081808997411,0.8676507055386281,0.9999997929814818,3584.8893691408502,2862.3340852452093,4185.541976434623,3586.8770691793175
32.362610859984635,0.9340555358024009,37.110454824775736,-0.004395796404233741,0.004513895081977679,5.62345228449035,-1.1309871483811391,0.9724265588574739,2.570888224529e-09,-0.0008212305858245223,0.0,0.0,0.10856852952997476,0.12689122529652916,0.8956173808576962,0.9999997739426797,3489.620876375701,2925.894469604477,4135.598106857599,3668.529047162224
37.75637933664874,1.0778356464430707,37.9264380850156,-0.0031554242776088183,0.0033574959512390487,5.728323154093077,-0.8389732926306671,0.9920486660540786,2.520037678532816e-09,-0.0005832624550055755,0.0,0.0,0.08229499105883029,0.0925439676990042,0.9217725382367636,0.9999997514414976,3403.268516037535,2985.092765491937,4088.8779742484007,3742.4032442221283
43.15014781331285,1.2185683604886057,38.734745131905456,-0.0020438080119051442,0.00225021335915511,5.7600777450637715,-0.5608203618659549,0.9999996530742465,2.5000008729847423e-09,-0.00037378542921583064,0.0,0.0,0.05607245031273712,0.06070184897559281,0.9394769062360929,0.9919755594989729,3329.8365048853466,3050.3026057677844,4035.554000406832,3803.949388940038
48.543916289976956,1.3564208907757018,39.527466072084366,-0.0010130792418484237,0.0011520154321885971,5.742101837638139,-0.2865197319019978,0.9999996058292397,2.5000009840070447e-09,-0.00018338195019657204,0.0,0.0,0.02916431954286235,0.030381494208903598,0.9517139871566168,0.9785336894768469,3263.8028827764424,3120.9907039065406,3976.5871544642223,3858.2617588527964
53.93768476664106,1.4915655907072767,40.302175812653125,-2.6485769585904546e-05,3.104868088365883e-05,5.723870686357056,-0.007712028560014261,0.9999995482192208,2.5000011505404984e-09,-4.748010194395244e-06,0.0,0.0,0.0008000332496079118,0.0008009220634414551,0.9648986795592853,0.9656210920785956,3196.6790584375367,3192.8350942021543,3916.656609957183,3913.471737403126
59.33145324330517,1.6241639504949734,41.05986046979795,0.0009651480516504972,-0.0011605072784629457,5.705386396512768,0.28352970503216673,0.9999994763404277,2.500001317073952e-09,0.0001681758485525657,0.0,0.0,0.0300158469607166,0.02882734959375045,0.9794952765808463,0.952893750115966,3126.489213025487,3267.8110503774574,3854.1258231929937,3971.2164134040627
64.72522171996927,1.7543623040803116,41.80141002296075,0.00201549338521711,-0.0024789757809732314,5.686600184715147,0.5955170348975855,0.999999383987187,2.500001539118557e-09,0.0003408099976228383,0.0,0.0,0.06443398801112,0.05925032542390826,0.9960963078537768,0.9400774080630528,3051.168264152246,3347.996286234011,3787.2722452908356,4033.205704322908
70.11899019663338,1.8823049413461306,42.52013419913264,0.003162713013636722,-0.003969450641815421,5.54931634873742,0.9372891644138877,0.9809423709970007,2.5485697441318678e-09,0.0005184230983369966,0.0,0.0,0.10338612668003949,0.09080901608560965,0.9999993987061048,0.912509002838972,2983.7655950143285,3450.9456629018755,3698.927273010233,4086.003969073563
