schema_version,time_s,step,position_x_m,position_y_m,yaw_rad,yaw_rate_rad_s,vx_m_s,vy_m_s,speed_m_s,steering_angle_rad,throttle,brake,longitudinal_accel_m_s2,lateral_accel_m_s2,track_s_m,unwrapped_track_s_m,track_progress_fraction,lateral_error_m,heading_error_rad,reference_curvature_1_m,target_speed_m_s,speed_error_m_s,lap_number,lap_elapsed_time_s,sector_index,on_track,friction_utilization_fl,friction_utilization_fr,friction_utilization_rl,friction_utilization_rr
4,0,0,0,0,0.032102644501606888,-0.13959899777835749,32.373678279046899,0.61953049985232955,32.379605670166526,-0.023298242688999441,0.67288781459819313,0,3.8065468516356398,-4.5194764802042133,0,0,0,0,-0.019134522901811925,-0.0043121141989203512,32.373678279046899,-0.0059273911196271456,0,0,0,1,0.35893110835329894,0.59144906848166656,0.62541455500408383,0.99802839118237585
4,0.0050000000000000001,1,0.16173503027836106,0.0082367280192659955,0.031404718236500741,-0.13955708987381391,32.392345690671071,0.61959761934447333,32.398270950065132,-0.022839105936246783,0.67699239314195636,0,3.833174593729896,-4.4939637548999007,0.16216390433803796,0.16216390433803796,0.00015032523646466538,-9.3448101552847038e-07,-0.019137429775742738,-0.0042713951072739335,32.393670898673705,-0.0046000513914279395,0,0.0050000000000000001,0,1,0.35567484044740461,0.5856067436413287,0.62863594582377103,1
4,0.01,2,0.32356935305771617,0.016364178278867735,0.0307072019378518,-0.13943799375226179,32.411134771252826,0.61979719529222066,32.417060411511805,-0.022372402766713116,0.68103847163847431,0,3.8553139166681851,-4.4664874026120298,0.32409858232844885,0.32409858232844885,0.00030043798109860164,-3.9359609533391454e-06,-0.019146081447240976,-0.0042311852041817264,32.413635257787199,-0.003425153724606389,0,0.01,0,1,0.35238460012257544,0.57953736286992408,0.63194404209362853,0.99999999999999989
4,0.014999999999999999,3,0.48550344139099999,0.024382978462061354,0.030010453847749467,-0.13924957555147013,32.430034474356994,0.62012273703064502,32.435962884073064,-0.021897353571294489,0.68506193951087335,0,3.8773629315047282,-4.4388343610030851,0.48629155457476908,0.48629155457476908,0.00045079016338825753,-9.2629364542182933e-06,-0.019160042968996219,-0.0041914754345563727,32.433631461094571,-0.0023314229784929807,0,0.014999999999999999,0,1,0.34905682414813372,0.57339766715540219,0.63525144202824857,1.0000000000000002
4,0.02,4,0.64753774953453058,0.032293766475620357,0.02931482394875037,-0.13899051288581576,32.44904461023895,0.62056392291852092,32.454977980268382,-0.021415125918761366,0.68904911310154449,0,3.8992624875957409,-4.4110376468514225,0.64853215097586614,0.64853215097586614,0.00060118649306297714,-1.7151035331856302e-05,-0.019178889114469643,-0.004152256950281619,32.45363353581714,-0.0013444444512415998,0,0.02,0,1,0.34569759621281071,0.56719820110391683,0.63854628050450812,1.0000000000000002
4,0.025000000000000001,5,0.80967272923188571,0.040097183323523924,0.028620668367859564,-0.13865966893340209,32.468164302122013,0.62110977907899168,32.474104614404041,-0.020926485702171652,0.69299612812360034,0,3.9209994460660544,-4.3830997817541677,0.81075566894937667,0.81075566894937667,0.00075156699110934602,-2.7821191033589121e-05,-0.019202189874047301,-0.0041135211006863293,32.473633505000201,-0.00047110940383987554,0,0.025000000000000001,0,1,0.34231034367541097,0.56094437487381144,0.6418240940920773,1.0000000000000002
4,0.030000000000000002,6,0.97190882957637581,0.047793873183710513,0.027928348643478741,-0.13825600910325456,32.487393374637797,0.62174962327136141,32.493342408445734,-0.020431064678968044,0.69692554831700426,0,3.9426826141601685,-4.3549425688254768,0.97330406789063917,0.97330406789063917,0.00090224865240471003,-4.147977802223793e-05,-0.019229511158168032,-0.0040752594272471312,32.493673527619563,0.0003311191738291086,0,0.030000000000000002,0,1,0.33889103451717367,0.55462749484747398,0.64510048951251053,1
4,0.035000000000000003,7,1.1342464984600964,0.055384484592402215,0.0272382310910813,-0.13777867217197909,32.506731225804458,0.62247233140550007,32.512690549846162,-0.019930981455424476,0.70080209238319668,0,3.9641530573679873,-4.3266667947825512,1.1356351611002085,1.1356351611002085,0.0010527288722286489,-5.8317710201511699e-05,-0.019260415395907001,-0.0040374636580781014,32.51368675937659,0.00099620953042744986,0,0.035000000000000003,0,1,0.33545203978534915,0.54827025971343291,0.64834728071859893,0.99999999999999989
4,0.040000000000000001,8,1.2966861807097747,0.062869669277368978,0.026550685945702247,-0.13722693067145428,32.526177455442401,0.62326678531211466,32.532148428110354,-0.01942496177465923,0.70466984286644285,0,3.9856186812102621,-4.2981273215289892,1.2984177144114877,1.2984177144114877,0.0012036275936101381,-7.8511725459937722e-05,-0.019294462371562526,-0.0040001257033890581,32.533755650067874,0.0016072219575207214,0,0.040000000000000001,0,1,0.33198307808043953,0.54185219809990692,0.65159655435420816,1
4,0.044999999999999998,9,1.4592283206067647,0.070250084105117586,0.02586608680628151,-0.13660018873801147,32.545731871535551,0.62412189235491278,32.551715641274605,-0.018915264395126058,0.70849031060159484,0,4.006905635993359,-4.2694365917872457,1.4610628290253618,1.4610628290253618,0.0013543989099148244,-0.00010222276051961642,-0.019331209741791311,-0.0039632376500461581,32.553807596423674,0.0020919551490692356,0,0.044999999999999998,0,1,0.3284975910179303,0.53539821920815223,0.65481770148622054,1
4,0.049999999999999996,10,1.6218733598924295,0.077526389793731013,0.025184809755838072,-0.13589803255521413,32.565393811837616,0.62502615502536563,32.571391309161747,-0.018401640058240219,0.71228387673283411,0,4.0281119996124612,-4.2405232692300796,1.6238765121678294,1.6238765121678294,0.0015053264885149012,-0.00012959734127660652,-0.019370213896534708,-0.0039267917573641157,32.573880325002783,0.0024890158410357799,0,0.049999999999999996,0,1,0.3249920198029887,0.52890084129504267,0.65802492514699373,1
4,0.054999999999999993,11,1.7846217393858304,0.084699252215451756,0.024507232751275494,-0.13512013207232532,32.585163436769442,0.62596856601264517,32.591175383017593,-0.017884760527603009,0.71604915043423922,0,4.0492348423497635,-4.2113853289452159,1.7868373010423475,1.7868373010423475,0.0016563904334909976,-0.00016076654813824189,-0.019411030536075877,-0.0038907804521888766,32.593971189732208,0.0027958067146158783,0,0.054999999999999993,0,1,0.32146911548292678,0.52236474978223346,0.66121594599577438,1.0000000000000002
4,0.059999999999999991,12,1.9474738990504905,0.091769342564516229,0.023833734897608708,-0.13426636328130348,32.605040141597698,0.62693754857870021,32.611067037510672,-0.017365971646052587,0.71976928224812553,0,4.0702005003316932,-4.1820690135915246,1.9496839278052973,1.9496839278052973,0.001807348550684476,-0.00019584603734847569,-0.019453215370913299,-0.0038551963244952761,32.61404797981487,0.0029809423041982086,0,0.059999999999999991,0,1,0.31793623618060923,0.51580341647645167,0.6643766071311159,1
4,0.064999999999999988,13,2.1104302768548719,0.098737336662584982,0.023164695626104036,-0.13333670260259226,32.625023885836129,0.62792189147128863,32.631066017725608,-0.016844355387480178,0.72348014973051034,0,4.0911771115410787,-4.1524551348704586,2.1129619733104814,2.1129619733104814,0.0019587065911821347,-0.00023493686821559202,-0.019496324923149698,-0.0038200321233858347,32.634177958002795,0.0031119402771864202,0,0.064999999999999988,0,1,0.31438498537188037,0.50920047308007876,0.6675333287015276,1
4,0.069999999999999993,14,2.2734913109374455,0.10560391663394685,0.022500494150123149,-0.13233128569021843,32.64511445138821,0.62891025462381356,32.651171887891046,-0.016322300369717005,0.72714037600070558,0,4.1119781654741692,-4.1226690575239857,2.2760383361446483,2.2760383361446483,0.0021098776727179009,-0.00027812410201078218,-0.019539917037695486,-0.0037852807524797524,32.654283071440794,0.0031111835497483753,0,0.069999999999999993,0,1,0.31083014549010557,0.50258364552852264,0.67065316114794638,0.99999999999999989
