schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,0.29999999999999999,60,0.00095126559936233848,0,-8.668237730784444e-05,-0.0011008413102261013,0,0.0002147088627461906,-0.00081702926986341063,-0.00081702926986341063,-0.0010484712172753553,-0.0010484712172753553,1.7029069015174025,0,-9.6576649510771695
1,0.30499999999999999,61,0.00094554471009844108,0,-8.5555087399846708e-05,-0.0011860086391765274,0,0.00023595582050637805,-0.00081305410175103849,-0.00081305410175103849,-0.0010414861851086293,-0.0010414861851086293,1.7029069015174025,0,-9.6576649510771695
1,0.31,62,0.00093942055329612024,0,-8.4325383934314303e-05,-0.0012621551049885765,0,0.00025566462473648955,-0.00080883426373544107,-0.00080883426373544107,-0.0010339830388400603,-0.0010339830388400603,1.7029069015174025,0,-9.6576649510771695
1,0.315,63,0.0009329380990776775,0,-8.3001095104194526e-05,-0.0013293407217685532,0,0.00027378181057530481,-0.00080440260319932183,-0.00080440260319932183,-0.0010260155271275212,-0.0010260155271275212,1.7029069015174025,0,-9.6576649510771695
1,0.32000000000000001,64,0.000926141924113922,0,-8.1590293797985069e-05,-0.0013876625153850836,0,0.000290262970131251,-0.00079979119513836228,-0.00079979119513836228,-0.0010176372795789824,-0.0010176372795789824,1.7029069015174025,0,-9.6576649510771695
1,0.32500000000000001,65,0.00091907603173512148,0,-8.0101252277296883e-05,-0.0014372524445181237,0,0.00030507275877139298,-0.00079503123245849958,-0.00079503123245849958,-0.0010089015760388822,-0.0010089015760388822,1.7029069015174025,0,-9.6576649510771695
1,0.33000000000000002,66,0.00091178368259210978,0,-7.8542396952687471e-05,-0.0014782752615815941,0,0.00031818484984203046,-0.00079015292667117796,-0.00079015292667117796,-0.00099986112653485345,-0.00099986112653485345,1.7029069015174025,0,-9.6576649510771695
1,0.33500000000000002,67,0.00090430723613791827,0,-7.6922263510637986e-05,-0.0015109263255721815,0,0.00032958183984693366,-0.0007851854188653443,-0.0007851854188653443,-0.00099056786243874773,-0.00099056786243874773,1.7029069015174025,0,-9.6576649510771695
1,0.34000000000000002,68,0.00089668800314086732,0,-7.5249452633857869e-05,-0.0015354293785581233,0,0.00033925510632909907,-0.00078015670079207503,-0.00078015670079207503,-0.00098107273932447549,-0.00098107273932447549,1.7029069015174025,0,-9.6576649510771695
1,0.34500000000000003,69,0.00088896610938240422,0,-7.3532586545369444e-05,-0.0015520342971485726,0,0.00034720462089904441,-0.00077509354585824513,-0.00077509354585824513,-0.00097142555193438149,-0.00097142555193438149,1.7029069015174025,0,-9.6576649510771695
1,0.35000000000000003,70,0.00088118037063727138,0,-7.178026659416491e-05,-0.0015610148298788626,0,0.00035343872002659323,-0.00077002144978954759,-0.00077002144978954759,-0.00096167476159596786,-0.00096167476159596786,1.7029069015174025,0,-9.6576649510771695
1,0.35499999999999998,71,0.00087336817897998515,0,-7.0001032086756547e-05,-0.0015626663310132237,0,0.00035797383636410344,-0.00076496458069043392,-0.00076496458069043392,-0.00095186733636207395,-0.00095186733636207395,1.7029069015174025,0,-9.6576649510771695
1,0.35999999999999999,72,0.00086556540041023611,0,-6.8203320554771757e-05,-0.0015573035008074442,0,0.00036083419349707669,-0.00075994573819911657,-0.00075994573819911657,-0.00094204860408035715,-0.00094204860408035715,1.7029069015174025,0,-9.6576649510771695
1,0.36499999999999999,73,0.00085780628374080344,0,-6.639542963399188e-05,-0.0015452581417924802,0,0.00036205146712344524,-0.0007549863214096036,-0.0007549863214096036,-0.00093226211853236199,-0.00093226211853236199,1.7029069015174025,0,-9.6576649510771695
1,0.37,74,0.00085012338064501588,0,-6.4585480715010583e-05,-0.0015268769401393834,0,0.00036166441574593674,-0.00075010630520975054,-0.00075010630520975054,-0.00092254953871882871,-0.00092254953871882871,1.7029069015174025,0,-9.6576649510771695
1,0.375,75,0.00084254747671677578,0,-6.278138451010329e-05,-0.0015025192806490952,0,0.00035971848402321823,-0.00074532422466442986,-0.00074532422466442986,-0.00091295052130640564,-0.00091295052130640564,1.7029069015174025,0,-9.6576649510771695
1,0.38,76,0.00083510753335476451,0,-6.0990808665061553e-05,-0.0014725551033804693,0,0.00035626538196561845,-0.00074065716705605023,-0.00074065716705605023,-0.00090350262619176449,-0.00090350262619176449,1.7029069015174025,0,-9.6576649510771695
1,0.38500000000000001,77,0.00082783064024373064,0,-5.9221147528759887e-05,-0.0014373628093893775,0,0.00035136264318095292,-0.00073612077118069303,-0.00073612077118069303,-0.00089424123508248196,-0.00089424123508248196,1.7029069015174025,0,-9.6576649510771695
1,0.39000000000000001,78,0.00082074197816976214,0,-5.7479494177186764e-05,-0.0013973272225035543,0,0.00034507316537594161,-0.00073172923348697072,-0.00073172923348697072,-0.0008851994829400594,-0.0008851994829400594,1.7029069015174025,0,-9.6576649510771695
1,0.39500000000000002,79,0.0008138647918732063,0,-5.5772614772683594e-05,-0.0013528376135047235,0,0.00033746473629989789,-0.00072749532063622849,-0.00072749532063622849,-0.00087640820207929369,-0.00087640820207929369,1.7029069015174025,0,-9.6576649510771695
1,0.40000000000000002,80,0.00080722037261242766,0,-5.4106925323286418e-05,-0.0013042857925339398,0,0.00032860954828069244,-0.00072343038805678631,-0.00072343038805678631,-0.00086789587866996105,-0.00086789587866996105,1.7029069015174025,0,-9.6576649510771695
1,0.40500000000000003,81,0.00080082805008390649,0,-5.2488470891442189e-05,-0.0012520642749806973,0,0.00031858370444945823,-0.00071954440406141911,-0.00071954440406141911,-0.00085968862134156972,-0.00085968862134156972,1.7029069015174025,0,-9.6576649510771695
1,0.41000000000000003,82,0.00079470519331926082,0,-5.092290728605607e-05,-0.001196564525563275,0,0.00030746671968116893,-0.0007158459790960744,-0.0007158459790960744,-0.00085181014154984405,-0.00085181014154984405,1.7029069015174025,0,-9.6576649510771695
1,0.41500000000000004,83,0.00078886722015761019,0,-4.941548525689499e-05,-0.0011381752847594493,0,0.0002953410191940936,-0.00071234239968878264,-0.00071234239968878264,-0.00084428174532469227,-0.00084428174532469227,1.7029069015174025,0,-9.6576649510771695
1,0.41999999999999998,84,0.00078332761487226238,0,-4.7971037195896067e-05,-0.001077280981205204,0,0.00028229143765360655,-0.00070903966667069777,-0.00070903966667069777,-0.00083712233598374022,-0.00083712233598374022,1.7029069015174025,0,-9.6576649510771695
1,0.42499999999999999,85,0.00077809795351395014,0,-4.659396633597171e-05,-0.0010142602331461061,0,0.00026840472151562494,-0.00070594253724606435,-0.00070594253724606435,-0.00083034842736310884,-0.00083034842736310884,1.7029069015174025,0,-9.6576649510771695
1,0.42999999999999999,86,0.00077318793651873447,0,-4.5288238424525285e-05,-0.0009494844415041773,0,0.00025376903722378334,-0.00070305457049451463,-0.00070305457049451463,-0.00082397416708799708,-0.00082397416708799708,1.7029069015174025,0,-9.6576649510771695
1,0.435,87,0.00076860542811715349,0,-4.4057375836145437e-05,-0.00088331647661300632,0,0.00023847348774299826,-0.00070037817589729866,-0.00070037817589729866,-0.00081801136937980701,-0.00081801136937980701,1.7029069015174025,0,-9.6576649510771695
1,0.44,88,0.00076435650207218049,0,-4.2904454076880671e-05,-0.0008161094601783572,0,0.00022260763977196269,-0.00069791466448872305,-0.00069791466448872305,-0.00081246955687399442,-0.00081246955687399442,1.7029069015174025,0,-9.6576649510771695
1,0.44500000000000001,89,0.00076044549326697479,0,-4.1832100621150249e-05,-0.0007482056435410947,0,0.00020626106382912356,-0.00069566430224506147,-0.00069566430224506147,-0.0008073560109035327,-0.0008073560109035327,1.7029069015174025,0,-9.6576649510771695
1,0.45000000000000001,90,0.00075687505465919086,0,-4.0842496011757559e-05,-0.00067993538285577887,0,0.00018952288925246999,-0.00069362636533538307,-0.00069362636533538307,-0.00080267582968677575,-0.00080267582968677575,1.7029069015174025,0,-9.6576649510771695
1,0.45500000000000002,91,0.00075364621911666564,0,-3.9937377143668198e-05,-0.00061161621135289519,0,0.00017248137599369824,-0.00069179919687198106,-0.00069179919687198106,-0.00079843199384557512,-0.00079843199384557512,1.7029069015174025,0,-9.6576649510771695
1,0.46000000000000002,92,0.0007507584656495387,0,-3.9118042643220051e-05,-0.00054355200842623594,0,0.00015522350492347219,-0.00069018026481224817,-0.00069018026481224817,-0.00079462543866964561,-0.00079462543866964561,1.7029069015174025,0,-9.6576649510771695
1,0.46500000000000002,93,0.00074820978955617663,0,-3.8385360246265211e-05,-0.00047603226488070844,0,0.0001378345881976578,-0.00068876622067881035,-0.00068876622067881035,-0.00079125513253633839,-0.00079125513253633839,1.7029069015174025,0,-9.6576649510771695
1,0.47000000000000003,94,0.0007459967760045684,0,-3.7739776071416148e-05,-0.00040933144329044176,0,0.00012039790106538342,-0.00068755295878037337,-0.00068755295878037337,-0.00078831816089105448,-0.00078831816089105448,1.7029069015174025,0,-9.6576649510771695
1,0.47500000000000003,95,0.00074411467657702806,0,-3.7181325678088287e-05,-0.00034370843205327502,0,0.00010299433633010229,-0.00068653567563194053,-0.00068653567563194053,-0.00078580981519243628,-0.00078580981519243628,1.7029069015174025,0,-9.6576649510771695
1,0.47999999999999998,96,0.00074255748831397468,0,-3.6709646793400296e-05,-0.00027940609138600261,0,8.5702082504897784e-05,-0.00068570892928971499,-0.00068570892928971499,-0.00078372368622809372,-0.00078372368622809372,1.7029069015174025,0,-9.6576649510771695
1,0.48499999999999999,97,0.00074131803480214286,0,-3.6323993587209339e-05,-0.00021665088918584521,0,6.8596326534686028e-05,-0.00068506669833299052,-0.00068506669833299052,-0.00078205176121083945,-0.00078205176121083945,1.7029069015174025,0,-9.6576649510771695
1,0.48999999999999999,98,0.00074038804886370261,0,-3.6023252370613567e-05,-0.00015565262438752754,0,5.1748981790991713e-05,-0.00068460244024257046,-0.00068460244024257046,-0.00078078452407210871,-0.00078078452407210871,1.7029069015174025,0,-9.6576649510771695
1,0.495,99,0.00073975825641530758,0,-3.5805958590136976e-05,-9.6604235172638008e-05,0,3.5228441881113469e-05,-0.0006843091489426215,-0.0006843091489426215,-0.00077991105837828722,-0.00077991105837828722,1.7029069015174025,0,-9.6576649510771695
1,0.5,100,0.00073941846107994618,0,-3.5670314987505557e-05,-3.9681689138393399e-05,0,1.9099360652872531e-05,-0.00068417941129029504,-0.00068417941129029504,-0.00077941915230693491,-0.00077941915230693491,1.7029069015174025,0,-9.6576649510771695
1,0.505,101,0.00073935757125359559,0,-3.5614271401459542e-05,1.4898241428890584e-05,0,3.3843799525577351e-06,-0.00068420531056129533,-0.00068420531056129533,-0.0007792954152031923,-0.0007792954152031923,1.7029069015174025,0,-9.6576649510771695
1,0.51000000000000001,102,0.00073956257640494865,0,-3.5635566969788555e-05,6.6584647737582577e-05,0,-1.1787411877332243e-05,-0.00068437733739553405,-0.00068437733739553405,-0.0007795243012048695,-0.0007795243012048695,1.7029069015174025,0,-9.6576649510771695
1,0.51500000000000001,103,0.00074001817997548065,0,-3.5730958276260791e-05,0.00011512982005083364,0,-2.6247310689789767e-05,-0.00068468521798886316,-0.00068468521798886316,-0.00078008687658647955,-0.00078008687658647955,1.7029069015174025,0,-9.6576649510771695
1,0.52000000000000002,104,0.00074070857284434008,0,-3.5896791298602946e-05,0.00016049529342055779,0,-3.9958391712539229e-05,-0.00068511880183932353,-0.00068511880183932353,-0.00078096323460659345,-0.00078096323460659345,1.7029069015174025,0,-9.6576649510771695
1,0.52500000000000002,105,0.00074161779366922189,0,-3.6129240808226962e-05,0.00020265851626164765,0,-5.2889084208810892e-05,-0.00068566805135360166,-0.00068566805135360166,-0.00078213312431156762,-0.00078213312431156762,1.7029069015174025,0,-9.6576649510771695
1,0.53000000000000003,106,0.00074272980651187651,0,-3.6424336924558513e-05,0.00024161206982628987,0,-6.5013081068689287e-05,-0.0006863230783505052,-0.0006863230783505052,-0.00078357605793907641,-0.00078357605793907641,1.7029069015174025,0,-9.6576649510771695
1,0.53500000000000003,107,0.00074402857450489785,0,-3.6777991157814504e-05,0.0002773628660191433,0,-7.6309224905782262e-05,-0.00068707417739790634,-0.00068707417739790634,-0.00078527141378927101,-0.00078527141378927101,1.7029069015174025,0,-9.6576649510771695
1,0.54000000000000004,108,0.00074549812946302183,0,-3.7186021827405544e-05,0.0003099313281350655,0,-8.6761372522562038e-05,-0.0006879118560611016,-0.0006879118560611016,-0.00078719853434027441,-0.00078719853434027441,1.7029069015174025,0,-9.6576649510771695
