schema_version,lap_number,s_m,time_s,speed_m_s,throttle,brake,steering_angle_rad,lateral_accel_m_s2,maximum_tire_utilization,lateral_error_m
1,0,125,5.1967080763853915,28.849510048447421,0,0,0,0,0,0
1,0,126,5.2318689430632181,28.909385730976425,0,0,0,0,0,0
1,0,127,5.2669571403482385,28.969137664294887,0,0,0,0,0,0
1,0,128,5.3019731158400916,29.028766610623325,0,0,0,0,0,0
1,0,129,5.3369173134700256,29.088273325935322,0,0,0,0,0,0
1,0,130,5.3717901735383986,29.147658560021402,0,0,0,0,0,0
1,0,131,5.4065921327517241,29.2069230565521,0,0,0,0,0,0
1,0,132,5.4413236242592671,29.266067553140282,0,0,0,0,0,0
1,0,133,5.4759850776891854,29.325092781402713,0,0,0,0,0,0
1,0,134,5.5105769191842393,29.383999467020832,0,0,0,0,0,0
1,0,135,5.545099571437067,29.442788329800855,0,0,0,0,0,0
1,0,136,5.5795533248302362,29.501459864237258,0,0,0,0,0,0
1,0,137,5.6139386763012027,29.560014916568267,0,0,0,0,0,0
1,0,138,5.6482560674325653,29.618454238767931,0,0,0,0,0,0
1,0,139,5.6825059076915414,29.676778528120806,0,0,0,0,0,0
1,0,140,5.7166886032625044,29.734988476321067,0,0,0,0,0,0
1,0,141,5.7508045570798183,29.793084769528416,0,0,0,0,0,0
1,0,142,5.7848541272587184,29.851068017579763,0,0,0,0,0,0
1,0,143,5.8188375042626292,29.908938544816586,0,0,0,0,0,0
1,0,144,5.8527553116632918,29.966697413123509,0,0,0,0,0,0
1,0,145,5.8866079399303182,30.024345287433928,0,0,0,0,0,0
1,0,146,5.9203957764391149,30.081882827412098,0,0,0,0,0,0
1,0,147,5.9541189566490162,30.13931026373265,0,0,0,0,0,0
1,0,148,5.987777982020809,30.196628450336622,0,0,0,0,0,0
