schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-9.8066499999999994
1,0.0050000000000000001,1,-3.863347647416473e-06,3.3418635565736282e-05,-3.7839259200556243e-07,-0.001542621947683635,0.013170142791970117,-0.00014940346994551639,-2.325472246859909e-05,3.2153375299391664e-05,-2.3362727528979065e-05,3.0240763918461934e-05,0,0,-9.8066499999999994
1,0.01,2,-1.5388389386721149e-05,0.0001297617508915964,-1.4730326624803018e-06,-0.0030626299859492809,0.025176730156575088,-0.00028623312903663613,-8.9902963721295265e-05,0.00012524201925697155,-9.0332393656044572e-05,0.00011780545477407606,0,0,-9.8066499999999994
1,0.014999999999999999,3,-3.4432188988498094e-05,0.00028331799141913803,-3.2173423338959752e-06,-0.0045482483177321786,0.036062760886490255,-0.00040906008405674365,-0.00019545604955969599,0.00027428518021323483,-0.00019639676782288155,0.00025804529041341585,0,0,-9.8066499999999994
1,0.02,4,-6.0795503872603041e-05,0.0004885970295108713,-5.5384052173952255e-06,-0.0059887314319301329,0.045873566353966243,-0.00051677496651847171,-0.00033567465927225099,0.00047441921565677359,-0.00033727008140590272,0.00044643955392953486,0,0,-9.8066499999999994
1,0.025000000000000001,5,-9.42279484775749e-05,0.00074034004378920688,-8.3585199056056855e-06,-0.0073743676181086282,0.054656342239004806,-0.00060857004945430828,-0.00050656994389785659,0.00072091384870464844,-0.00050889801086351531,0.00067860741937437259,0,0,-9.8066499999999994
1,0.029999999999999999,6,-0.00013443315677311729,0.0010335279345209602,-1.159666082522166e-05,-0.0086964752065427711,0.062459711225418865,-0.00068392012129911244,-0.00070440291199082045,0.0010091864034449316,-0.00070746074216209635,0.00095031806480952387,0,0,-9.8066499999999994
1,0.035000000000000003,7,-0.00018107390900541889,0.0013633874297739703,-1.5169840925412117e-05,-0.0099473921185637987,0.069333316580740961,-0.00074256239080596571,-0.00092568225462010922,0.0013348141039451335,-0.00092937426928706255,0.001257499168070386,0,0,-9.8066499999999994
1,0.040000000000000001,8,-0.00023377719068266167,0.0017253952360905874,-1.8994372011985437e-05,-0.011120459308651876,0.075327446315668789,-0.00078447568235594559,-0.0011671607755386745,0.0016935445258995192,-0.0011712900774362301,0.0015962438812530723,0,0,-9.8066499999999994
1,0.044999999999999998,9,-0.00029213915469899864,0.0021152803854055527,-2.298701979483789e-05,-0.01220999867264743,0.080492687424862416,-0.00080985916515673097,-0.0014258305859479186,0.0020813042930544878,-0.001430093358394186,0.0019628163797963207,0,0,-9.8066499999999994
1,0.050000000000000003,10,-0.00035572996034279936,0.0025290249270147973,-2.7066051892028287e-05,-0.013211285986219201,0.084879609543178428,-0.00081911084303482897,-0.0016989172161924724,0.0024942061127980614,-0.0017028999017147887,0.0023536560812169468,0,0,-9.8066499999999994
1,0.055,11,-0.00042409846572416684,0.0029628631097057385,-3.1152178124048947e-05,-0.014120519424695752,0.088538477208994368,-0.000812806014130874,-0.001983872789178988,0.0029285542467131259,-0.0019870518008081439,0.0027653806271598605,0,0,-9.8066499999999994
1,0.059999999999999998,12,-0.00049677675287451727,0.0034132791948122249,-3.5169383434184768e-05,-0.014934784199890002,0.091518989807886475,-0.00079167589208278464,-0.0022783683924386382,0.0033808485125600301,-0.0022801121079479817,0.003194787720530827,0,0,-9.8066499999999994
1,0.065000000000000002,13,-0.00057328446740600601,0.0038770040360748773,-3.9045654684225841e-05,-0.015652013831958151,0.093870048174045567,-0.00075658656246320455,-0.0025802857776560748,0.0038477869141560713,-0.0025798585666889366,0.0036388559071751669,0,0,-9.8066499999999994
1,0.070000000000000007,14,-0.00065313295716101414,0.0043510105568784875,-4.2713603399267769e-05,-0.016270948554950385,0.095639546751727172,-0.0007085184305242509,-0.0028877085082671459,0.0043262669950373863,-0.0028842765443074718,0.0040947443889256226,0,0,-9.8066499999999994
1,0.074999999999999997,15,-0.00073582919672355587,0.0048325082498017619,-4.6110987271849299e-05,-0.016791091333826509,0.096874190162888119,-0.00064854629885976393,-0.0031989126674729185,0.0048133860106984025,-0.0031915512807441093,0.0045597919519379171,0,0,-9.8066499999999994
1,0.080000000000000002,16,-0.0008208794869985134,0.0053189368175409635,-4.9181133885945661e-05,-0.017212661948600418,0.09761933298803796,-0.00057782019656017346,-0.0035123572308071696,0.0053064400126757467,-0.0035000595642090391,0.0050315150911266673,0,0,-9.8066499999999994
1,0.085000000000000006,17,-0.00090779292128558215,0.0058079590682381266,-5.1873270687686671e-05,-0.017536549578197211,0.097918841543271767,-0.00049754706491965763,-0.0038266741992968728,0.0058029219358419403,-0.0038083609371905676,0.005507605408263388,0,0,-9.8066499999999994
1,0.089999999999999997,18,-0.00099608461137844543,0.0062974531721269027,-5.4142765714934632e-05,-0.017764264292789145,0.097814976425496247,-0.0004089733888504188,-0.0041406585813286096,0.006300518778057795,-0.0041151885301400582,0.0059859263579514948,0,0,-9.8066499999999994
1,0.095000000000000001,19,-0.0010852786692028531,0.006785504380265487,-5.595128400527914e-05,-0.017897887839035176,0.097348294598104526,-0.00031336884793684277,-0.0044532583036266601,0.0067971079588535176,-0.0044194396136535878,0.0064645094122922535,0,0,-9.8066499999999994
1,0.10000000000000001,20,-0.0011749109413678206,0.0072703963000078442,-5.7266864935145855e-05,-0.017940024077976499,0.096557569798968873,-0.00021201104657987089,-0.004763564124300115,0.00729075294111289,-0.0047201659535767429,0.0069415497116358396,0,0,-9.8066499999999994
1,0.105,21,-0.0012645314957408895,0.00775060181581413,-5.8063926005386156e-05,-0.017893749410511944,0.095479730069891119,-0.00010617136898240722,-0.0050707996137570833,0.0077796981968627438,-0.0050165640471644835,0.0074154012654013817,0,0,-9.8066499999999994
1,0.11,22,-0.0013537068607709067,0.0082247737380530591,-5.8323198784910913e-05,-0.017762563500548768,0.094149811230013772,2.8980081587782981e-06,-0.0053743112624367656,0.0082623635952552062,-0.0053079653122650458,0.0078845717635720614,0,0,-9.8066499999999994
1,0.115,23,-0.001442022019770454,0.008691735256629949,-5.8031602857785794e-05,-0.017550340581235772,0.092600925143748736,0.00011397592443793882,-0.0056735587677902068,0.0087373382877022499,-0.0055938262954914868,0.0083477170561429524,0,0,-9.8066499999999994
1,0.12,24,-0.0015290821637358963,0.0091504702706045517,-5.7182063694933946e-05,-0.017261281605261233,0.09086424166531322,0.00022588285638525579,-0.0059681055467573014,0.0092033741619050435,-0.0058737189595164541,0.0088036353545332489,0,0,-9.8066499999999994
1,0.125,25,-0.0016145142075276288,0.009600113659457352,-5.5773280393457201e-05,-0.016899867476147364,0.088968983175942151,0.00033749035069993808,-0.0062576095141452081,0.0096593789332350809,-0.0061473211039903908,0.0092512612057792029,0,0,-9.8066499999999994
1,0.13,26,-0.0016979680753585963,0.010039941556331821,-5.380944919886437e-05,-0.016470813573893503,0.086942430665439968,0.00044772928029053146,-0.0065418141618111218,0.010104408938587037,-0.006414406969151131,0.0096896592872051102,0,0,-9.8066499999999994
1,0.13500000000000001,27,-0.0017791177625481143,0.01046936167842949,-5.129994865244038e-05,-0.015979025765296785,0.084809940346276272,0.00055559694198498025,-0.0068205399683867636,0.01053766169444933,-0.006674838065971184,0.010118018066229719,0,0,-9.8066499999999994
1,0.14000000000000001,28,-0.0018576621813934076,0.01088790376476814,-4.8258992091814053e-05,-0.015429558066887216,0.082594969825429618,0.0006601630225801519,-0.0070936761644459969,0.010958468277539577,-0.0069285542716824014,0.010535643367005696,0,0,-9.8066499999999994
1,0.14499999999999999,29,-0.0019333257997964275,0.011295210166732178,-4.4705253081629716e-05,-0.014827572106719198,0.080319112896285863,0.00076057446688698163,-0.0073611728735023365,0.011366285582939615,-0.0071755652247285197,0.010941951882709895,0,0,-9.8066499999999994
1,0.14999999999999999,30,-0.0020058590819620405,0.011691026632248342,-4.0661469167155026e-05,-0.014178298510321263,0.07800214204988086,0.00085605928761245528,-0.0076230336450195781,0.011760688511248172,-0.0074159420486251777,0.011336464669501164,0,0,-9.8066499999999994
1,0.155,31,-0.002075038741059511,0.01207519332000829,-3.6154029130616661e-05,-0.013487000315969236,0.075662057841510255,0.00094592936232572257,-0.0078793083917156875,0.012141362132858057,-0.0076498094298542117,0.011718800655439088,0,0,-9.8066499999999994
1,0.16,32,-0.002140667814216434,0.01244763607593094,-3.1212548691880632e-05,-0.012758938505158997,0.073315144285166792,0.0010295822674077071,-0.0081300867398260684,0.012508093874067429,-0.0078773380707832571,0.012088670195009973,0,0,-9.8066499999999994
1,0.16500000000000001,33,-0.002202575570597276,0.012808358000010239,-2.5869439335485685e-05,-0.011999339715749111,0.070976029484412645,0.0011065022028095401,-0.0083754917976562784,0.012860765766360695,-0.0080987375346817485,0.012445868697334675,0,0,-9.8066499999999994
1,0.17000000000000001,34,-0.0022606172636119091,0.013157431327826884,-2.0159474668554572e-05,-0.01121336618775217,0.068657750744192891,0.0011762600646745222,-0.0086156743446848538,0.01319934679685212,-0.0083142494961985693,0.012790270353635754,0,0,-9.8066499999999994
