s_m,x_m,y_m,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
838.73099812126861,-140.1673424255319,109.55012123233398,-2.2433779472522049,0.020283306880545908,8,8,-133.9096151811963,104.56606166853462,-146.4250696698675,114.53418079613334,0,1.0880185641326534e-14,0
839.2703749689349,-140.50107663179347,109.12640305400188,-2.2325651431798987,0.019814671555678433,8,8,-134.18982459098822,104.21029710747959,-146.81232867259871,114.04250900052418,0,9.6589403142388619e-15,0
839.80975181660142,-140.83026772116463,108.69913587555602,-2.2219991025481924,0.019367580163727,8,8,-134.46742516632858,103.84998805120922,-147.19311027600068,113.54828369990283,0,4.6629367034256575e-15,0
840.34912866426782,-141.15498431366728,108.26844326549656,-2.2116683883166131,0.018941083917870194,8,8,-134.74238701933493,103.48528573717685,-147.56758160799964,113.05160079381626,0,4.1078251911130792e-15,1.4210854715202004e-14
840.88850551193423,-141.47526928621977,107.8344747896767,-2.2015628149769055,0.018534305935067434,8,8,-135.01466369820238,103.11636336283668,-147.93587487423716,112.55258621651673,0,9.9920072216264089e-16,0
841.42788235960063,-141.79121811725665,107.39730021276372,-2.1916709524253339,0.018146341565433006,8,8,-135.28425845975701,102.74332599542301,-148.29817777475628,112.05127443010444,0,8.2156503822261584e-15,0
841.96725920726692,-142.10285212790345,106.95708283257382,-2.1819840919196061,0.017776417096946995,8,8,-135.55111606517241,102.36635799173337,-148.65458819063448,111.54780767341427,0,8.5487172896137054e-15,1.4210854715202004e-14
842.50663605493344,-142.4102700732598,106.51386948316443,-2.1724914800186603,0.017423703535771981,8,8,-135.81525188093957,101.98554362883756,-149.00528826558002,111.04219533749129,0,6.8833827526759706e-15,1.4210854715202004e-14
843.04601290259984,-142.71349198864951,106.06781123520855,-2.1631851533251294,0.017087501380476895,8,8,-136.07661791252826,101.60105598136828,-149.35036606477075,110.53456648904883,0,5.3290705182007514e-15,1.4210854715202004e-14
843.58538975026624,-143.01260206534303,105.6189584426355,-2.1540554988862124,0.016767074484003559,8,8,-136.33522521555827,101.2129808659837,-149.6899789151278,110.02493601928731,0,1.0658141036401503e-14,1.4210854715202004e-14
844.12476659793265,-143.30763399311817,105.16742840348606,-2.1450947616476639,0.016461777713166894,8,8,-136.59104494190379,100.82146113288827,-150.02422304433256,109.51339567408384,0,1.0658141036401503e-14,0
844.66414344559905,-143.5986448234934,104.71329649235257,-2.136294760421658,0.016170974367246165,8,8,-136.84407181329928,100.42660272559512,-150.35321783368752,108.99999025911002,0,9.5479180117763462e-15,1.4210854715202004e-14
845.20352029326546,-143.88569197118798,104.25662954505451,-2.1276475775701957,0.01589406115770501,8,8,-137.094304128988,100.02850334343536,-150.67707981338796,108.48475574667366,0,6.6613381477509392e-15,0
845.74289714093197,-144.16879751044931,103.79754417905228,-2.119146611533048,0.015630499849902019,8,8,-137.34171233709833,99.627303414322853,-150.99588268380029,107.96778494378171,0,3.1086244689504383e-15,0
