schema_version,lap_number,s_m,time_s,speed_m_s,throttle,brake,steering_angle_rad,lateral_accel_m_s2,maximum_tire_utilization,lateral_error_m
1,1,1,49.103913077816443,26.782890018403648,0.54327983415873859,0,-0.023301284931599567,-4.3562508356763088,0.77683164502857815,0.34865621157958521
1,1,2,49.141228920672681,26.896224366569268,0.54437275154037079,0,-0.020605950552423653,-4.2584139095999518,0.7716268796850374,0.35923875675454486
1,1,3,49.178381083747091,27.00949007186858,0.54521625209697566,0,-0.018509339586984825,-4.1550429228837711,0.76356367755580612,0.36764874752755111
1,1,4,49.215377101611644,27.122725362258915,0.54586960297266052,0,-0.016884390848050865,-4.0397050538687278,0.75270707175903073,0.37389628528259344
1,1,5,49.252216745306825,27.235928023386027,0.54669614327664895,0,-0.014877895149670067,-3.8604169649558124,0.73725113725684088,0.37802736802511794
1,1,6,49.288901247025457,27.349099621527195,0.54746406522241953,0,-0.013084281946416467,-3.6583083217579149,0.71980277311301943,0.38015333107356175
1,1,7,49.325430739419659,27.462225315919852,0.54813322199794146,0,-0.011581343469035884,-3.4441700091363532,0.7014614330533252,0.38040477640583398
1,1,8,49.361812358243853,27.575301655950064,0.54871084848224716,0,-0.010348976164329015,-3.2235844968851408,0.68302593626840269,0.37893865556422518
1,1,9,49.39803672324021,27.688268503306631,0.5491120393323875,0,-0.0095395486814769653,-3.0149733047615603,0.66565368669777913,0.37593933919143069
1,1,10,49.434118068754351,27.801124995669777,0.5494184591757908,0,-0.0089358134179587569,-2.8109667784451902,0.64934634385493595,0.37159057426927616
1,1,11,49.470047304249967,27.913791718158659,0.54981603869082041,0,-0.0082256595845849878,-2.595981147251011,0.63382780551397766,0.3660790748617726
1,1,12,49.505829129720041,28.026239584050913,0.55015628554208862,0,-0.0076522349007790286,-2.3925747693261132,0.61996975929867193,0.359582876944393
1,1,13,49.541470043965894,28.138446876769102,0.55045800557814606,0,-0.0071761519606697126,-2.2027070644586089,0.60780503522724483,0.35227454436069955
1,1,14,49.576966356542584,28.250367284003687,0.55063787132715536,0,-0.0068847542184359055,-2.0365550351701445,0.59751395893760595,0.3443104198159026
1,1,15,49.6123174841889,28.361962276973465,0.55083954003004365,0,-0.0065711828664029425,-1.8812509014286236,0.5885892576512417,0.33583020132758651
1,1,16,49.647532117525884,28.47322787420519,0.55107570633462477,0,-0.0062027938945368455,-1.735244375785582,0.58083824728156985,0.326954138525691
1,1,17,49.682607775450215,28.584133400811712,0.55130193746793954,0,-0.0058415484996211546,-1.6032763197840456,0.57423588930995251,0.31778811740774848
1,1,18,49.717545135181062,28.694663750971813,0.55146216879123355,0,-0.0055671010957298889,-1.4909920184570702,0.56877739082051737,0.30842105932807862
1,1,19,49.75234580473429,28.804809083547617,0.55162065397782312,0,-0.0052925202713986876,-1.3908405791579812,0.56413683482153765,0.29892681130959775
1,1,20,49.787014672040534,28.914568990997466,0.55183826097801114,0,-0.0049171577889022241,-1.2934594916817941,0.55996423451323674,0.28936542721692177
1,1,21,49.821551660040299,29.023934690036373,0.5520614311179578,0,-0.0045361121480993888,-1.2044410584471388,0.55632002192479946,0.27978738561417987
1,1,22,49.855958868105617,29.132909440745788,0.55218570376935672,0,-0.0043082038999411364,-1.1347667505444523,0.55339791479792388,0.27023327826324833
1,1,23,49.890232167728527,29.241472315790169,0.55239338820311168,0,-0.0039641949163234519,-1.0619305379269626,0.55059133963114193,0.26073788483749094
1,1,24,49.924379023135728,29.349640689759713,0.5526292673535238,0,-0.0035913242476452397,-0.9911129950981814,0.54798686079735526,0.25132726816574075
1,1,25,49.958400530368962,29.457417068620988,0.55283307405447957,0,-0.00328889154219989,-0.92900825852570301,0.54571458067223788,0.24202453531902743
1,1,26,49.992297816422131,29.564805808398049,0.55298986490031232,0,-0.0030591991774153809,-0.87511745148013631,0.54372434529259417,0.23284884276896584
