s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,path_heading_rad,path_curvature_1_m,position_x_m,position_y_m,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,28.617339131182245,-0.020441933674059137,0.013667100628804208,2.9423842794271216,-3.5314149741140155,0.519728595838872,4.810202902660876e-09,-0.004312114198920351,0.0,0.0,0.37796129589889776,0.05123716740341881,-0.004312114198920351,0.0,0.0,0.549709780545819,0.6886357272617817,0.999999944606077,4434.955052797002,2674.765401637047,4284.1535134821515,2825.7685320838
10.787536953328212,0.3693195499160985,29.826106681153504,-0.011228443133357132,0.007872825276902253,3.606334034317295,-2.158872603612802,0.6258042000090414,3.994859720801713e-09,-0.002426799413502769,0.0,0.0,0.24623804951157463,0.01614812712526074,-0.002426799413502769,10.781307182907934,0.3453398846852462,0.3186233094883617,0.7980570195179588,0.9999999380424235,4006.9339781316216,2930.8709147683653,4086.698668694739,3195.138938405275
21.575073906656424,0.7233095238030324,31.150940318415095,-0.006708203553256969,0.005071552573668454,3.8823488147352343,-1.3971246810317965,0.6728174699760425,3.715718011054747e-09,-0.0014397690823831023,0.0,0.0,0.1665513438424657,-0.004228313529754859,-0.0014397690823831023,21.56860691989203,0.4001334496994448,0.19851468030459157,0.8653978756534615,0.9999999293571435,3781.3580566574924,3084.9787234557066,3965.1414214539222,3388.1642984328796
32.362610859984635,1.0624551472709443,32.493332046020676,-0.0038876609245978243,0.0031726817934427235,4.037489152089635,-0.867068907486461,0.7013703566022541,3.5644506235499307e-09,-0.0008212305858245223,0.0,0.0,0.10694136815384317,-0.016207770062549944,-0.0008212305858245223,32.3554705450146,0.2839392927531485,0.11967038530842952,0.9146870940012138,0.999999917954302,3629.17308638318,3196.993427807897,3875.776746744625,3517.6992390642986
43.15014781331285,1.3879152357538735,33.82438062815371,-0.0018025294218360138,0.0015802752036533866,4.1452960200188285,-0.427643695089598,0.7227365652548191,3.459075026412961e-09,-0.00037378542921583064,0.0,0.0,0.05436041431656413,-0.022550753211415232,-0.00037378542921583064,43.14087845137605,0.0705739635548142,0.057539236790922016,0.957150556035017,0.9999999034151417,3505.7029450796017,3292.5492908083806,3798.998141880681,3622.3921222313375
53.93768476664106,1.7008929897926939,35.135391324052236,-2.3319549295654543e-05,2.1832336270102553e-05,4.235393567159984,-0.005861398280088197,0.741515044305948,3.371475765234777e-09,-4.748010194395244e-06,0.0,0.0,0.0007683266561828544,-0.024550091015085478,-4.748010194395244e-06,53.925367776714026,-0.1870235797737363,0.0007689387460645457,0.9994017980342453,0.9999998848527402,3388.922473711368,3386.0009330061366,3723.5698511911714,3721.1492420913246
64.72522171996927,2.0026326776641885,36.38884968909728,0.0017532691099656236,-0.0017526560781159408,4.075368990531193,0.4512830068180018,0.7200992197270168,3.47174383685811e-09,0.0003408099976228383,0.0,0.0,0.06066281556372955,-0.022736395036512057,0.0003408099976228383,64.70983023475728,-0.4453959863972421,0.05714456329698628,0.9999998529807106,0.9547275059237471,3295.7109840133057,3520.6473577241536,3608.4578506664775,3794.826307596064
75.51275867329748,2.2945075517227678,37.54824526360473,0.003820515250965134,-0.004036713525371839,3.8710548364252175,0.996191788851269,0.6915578694327642,3.615026444858671e-09,0.0007065837832085461,0.0,0.0,0.1378150453490505,-0.01712494758728876,0.0007065837832085461,75.49517676690174,-0.6639239099568255,0.12130333134014651,0.9999998077811066,0.9020664599792634,3186.3608845136014,3682.9002292691557,3469.4896987334787,3880.891687483765
86.3002956266257,2.577874535145663,38.60468748542911,0.006532367473918174,-0.00723129266915935,3.586734074973212,1.7010099787824322,0.6502567349187234,3.84463527680623e-09,0.0011413708565389848,0.0,0.0,0.2436941588249247,-0.007246306497797092,0.0011413708565389848,86.28183185205565,-0.799578009862241,0.19789603436535344,0.9999997393076773,0.8370532578694929,3047.51636053682,3895.3635218361887,3287.144279966807,3989.6183376601853
97.08783257995391,2.8540304263167493,39.53276579479392,0.010574684406899936,-0.012168663515099794,3.135623016559879,2.685684522985289,0.5825942947117475,4.291150823565459e-09,0.0017184646282045757,0.0,0.0,0.40169719422762684,0.008005151969635653,0.0017184646282045757,97.069322759604,-0.8010608113231648,0.29596467210176775,0.9999996263359555,0.7523135383912827,2860.519772429062,4199.1656518545415,3025.418679868357,4134.538395848041
107.87536953328213,3.124427991420701,40.26413040165741,0.017688501350847832,-0.02110830079211074,2.27438168313564,4.174302409306371,0.45068982939236746,5.54705217870044e-09,0.002574822293401229,0.0,0.0,0.6523947013617507,0.030816159273780393,0.002574822293401229,107.85472859394262,-0.5999438490129148,0.43341239352526406,0.9999994301242695,0.6436669908681738,2601.0282776318672,4681.657134770512,2606.537935548049,4330.419152049572
118.66290648661034,3.3913644998502885,40.56170523471054,0.03101406207560395,-0.04857916263835103,-0.044796315323687504,6.610972353285973,0.08993615137721832,2.779749813663912e-08,0.00401821278949517,0.0,0.0,0.9729585470859278,0.06561510583583206,0.00401821278949517,118.62992356970761,-0.09390346643268543,0.6676141232837234,0.999999605372555,0.6586464080876255,2294.015163045525,5589.1716953865025,1803.1457130247788,4533.3099285431945
129.45044343993854,3.660498054623921,39.6144218794283,0.0014029085572214218,-0.0015691145965727456,-6.995690408829262,0.3834178090298562,4.753539339930057e-09,0.5259239108139887,0.0002443237223990899,0.0,0.0,0.7041417021104954,0.07118499060176564,0.0002443237223990899,129.39049558504266,0.6664601537450082,0.6790265208911344,0.8802651663099186,0.8254927888369488,4745.931061013201,4937.04087520152,2189.1643577179625,2347.5062060673176
140.23798039326675,3.939906641397377,37.65233493967489,0.004997987897636905,-0.005606032292833468,-7.057943436206303,1.3131087276876623,4.679036769150713e-09,0.5342980037478922,0.0009262257725967068,0.0,0.0,0.758930324964202,0.07738591347867965,0.0009262257725967068,140.14877220366805,1.4604899258577348,0.6702927548278326,0.9999990953565768,0.8017069639425538,4522.294196101871,5176.79682755869,1989.1354075316817,2531.4160688077577
151.02551734659497,4.234338556928562,35.67778728610806,0.008812871401047256,-0.009931374846861645,-6.364380992727978,2.223849704678034,5.194184332646401e-09,0.48130752382969866,0.0017470671954079825,0.0,0.0,0.759222149687903,0.09166752526619877,0.0017470671954079825,150.89835196741495,2.3633029107583745,0.6132557015867187,0.9999995809179305,0.6999251315720612,4205.528901899376,5313.978989074833,1890.8704904931433,2809.264118532648
161.81305429992318,4.544950089782103,33.831256239551756,0.012927386175895266,-0.014761056811222029,-5.533664635469379,3.130801431711563,6.002078556388568e-09,0.4165223733941379,0.0027353901246076474,0.0,0.0,0.764248979047467,0.11568135347460237,0.0027353901246076474,161.62866183096727,3.4701332534547715,0.5645864227896391,0.9999997501670549,0.6291109867374827,3871.9514263540805,5432.460264972813,1811.1445390859858,3104.0862695871215
172.6005912532514,4.871961856442031,32.18618221019236,0.0174433840461326,-0.020539495132676937,-4.533839554632145,4.057856264661349,7.413556823987477e-09,0.3372200496005026,0.003917037492712546,0.0,0.0,0.7810186781705539,0.15138085743223156,0.003917037492712546,172.32115275025842,4.89490051453516,0.5306853323043352,0.9999998414064243,0.5926183056651585,3511.4703397750554,5534.058071692197,1749.1610908829782,3424.9529976497697
183.3881282065796,5.214413223305651,30.844250257552908,0.022601389111693616,-0.02823250154802161,-3.3069262923904543,5.042645492438737,1.0483170748143422e-08,0.23847746645227605,0.005300416548165346,0.0,0.0,0.8242782124598907,0.20092259758863731,0.005300416548165346,182.94302355834083,6.771926399346575,0.5268934799983565,0.9999999050679875,0.5973847434884757,3107.2009502854053,5620.644562922838,1704.6560301628801,3787.140956628877
194.17566515990782,5.569427331951771,29.941594779947337,0.029732195549707196,-0.040100927330783805,-1.7793761899435412,6.138797326086968,2.1991555937406204e-08,0.11367999639648531,0.0068475220332189154,0.0,0.0,0.9175623428431796,0.2663371103212787,0.0068475220332189154,193.43906887073092,9.254287135614824,0.5886097998957593,0.9999999629889694,0.6538619850973791,2636.2561775873114,5696.062969808785,1676.0777347602607,4211.245617843644
204.96320211323604,5.93218091923064,29.536996339534344,0.04665682593527774,-0.06295734413549751,-0.4514338002349791,7.356173703804432,2.5732327860255387e-05,9.715405514715789e-05,0.008431780989451956,0.0,0.0,0.9999968870285554,0.3488069077652333,0.008431780989451956,203.72208382535678,12.50455289193361,0.7760585122286437,1.0000000099829243,0.7847743293797033,2160.942045499696,5827.534875989719,1596.626035542511,4634.539542968075
215.75073906656425,6.300165386647923,29.096702824995045,0.03004406368263513,-0.03789561758490244,-1.9417016844713393,6.019817412225875,1.952801872984189e-08,0.1280211799841668,0.007110428307090692,0.0,0.0,0.9061828330995815,0.438594788521618,0.007110428307090692,213.67382169871294,16.65797870083589,0.5780026908052742,0.9999999730714845,0.6449620098216814,2686.9235571971403,5687.4262986034755,1679.6302266954574,4165.662417503928
226.53827601989246,6.6775538372428915,28.090411297379717,0.02540072991745181,-0.025731811615731785,-3.3928717848100027,4.9563460424817265,1.0050483001400323e-08,0.2487442644554944,0.0062812405260993,0.0,0.0,0.8222367156125804,0.5101511180056694,0.0062812405260993,223.26454076918137,21.591592790137824,0.527375395790549,0.999999947737275,0.5945975327423509,3139.8352631158386,5610.263993665324,1711.348902394443,3758.194340824396
237.32581297322068,7.072377403614908,26.59531278774515,0.02413260450062754,-0.019430830552961707,-4.186295260613852,4.306838470554043,7.921640621244563e-09,0.31559119121783796,0.006089033716363358,0.0,0.0,0.7948617219848556,0.5763724046309305,0.006089033716363358,232.49633712267982,27.1685802986508,0.5297237852831858,0.9999999433005365,0.5890506874920429,3404.4247318710813,5551.114532037863,1742.7439908187835,3521.3592452722723
248.1133499265489,7.493075679133252,24.754629024738424,0.024853950353069334,-0.015659975108139882,-4.575575455056531,3.9548752167111707,7.1539756341110206e-09,0.34945604098875555,0.006453865949538528,0.0,0.0,0.7868459716899876,0.6435019128144055,0.006453865949538528,241.33908210127302,33.3438236541975,0.539086874135691,0.9999999477999748,0.5943816124370445,3542.5384563559746,5513.796572185449,1765.0220651900354,3398.285406268541
258.9008868798771,7.9490939067610515,22.650621424824404,0.027878762360681986,-0.013144031093794927,-4.670372684285438,3.8548149905916334,6.962767418183802e-09,0.3590526370298841,0.007513517395599625,0.0,0.0,0.7868110225261199,0.7180770748646739,0.007513517395599625,249.72629156089232,40.124062927347204,0.5438356924875659,0.9999999557201086,0.5967665328869441,3579.748196404017,5501.1325432770345,1773.4103797287657,3365.3513805901835
269.6884238332053,8.452092972464893,20.363823470508372,0.03464993070494772,-0.011316815122801747,-4.448052125590997,4.0420616012835735,7.30987020913787e-09,0.34200333542659644,0.009747298829992104,0.0,0.0,0.7936978619341706,0.8097403593649207,0.009747298829992104,257.5285621057287,47.5682795991864,0.5407517741907437,0.9999999649083591,0.5915679518250462,3504.300257814658,5519.01533720444,1763.5288971621185,3432.798007818784
