schema_version,time_s,step,position_x_m,position_y_m,yaw_rad,yaw_rate_rad_s,vx_m_s,vy_m_s,speed_m_s,steering_angle_rad,throttle,brake,longitudinal_accel_m_s2,lateral_accel_m_s2,track_s_m,unwrapped_track_s_m,track_progress_fraction,lateral_error_m,heading_error_rad,reference_curvature_1_m,target_speed_m_s,speed_error_m_s,lap_number,lap_elapsed_time_s,sector_index,on_track,friction_utilization_fl,friction_utilization_fr,friction_utilization_rl,friction_utilization_rr
4,0,0,0,0,0.051237167403418812,-0.086640695183161587,20.092393472523135,0,20.092393472523135,-0.012073333098140635,1,0,6.035641261887168,-1.1105564797810097,0,0,0,0,0,-0.0043121141989203512,28.703419246461625,8.6110257739384899,0,0,0,1,0.094258056214810343,0.10959331339014744,0.91183560565515087,0.99999999999999978
4,0.0025000000000000001,1,0.050184075885922025,0.0025700537095885356,0.051020909450596327,-0.086366864267086146,20.107479227541081,0.0015557540631361733,20.10747928772691,-0.012073333098140635,1,0,6.0331086305284938,-1.1222015757846404,0.050352584393681288,0.050352584393681288,4.6676627492938799e-05,1.9547325659945924e-06,1.0599399367233753e-07,-0.0042994219047102168,28.709546090629722,8.6020668029028116,0,0.0025000000000000001,0,1,0.095510952855194897,0.11124344077014109,0.91147863096781367,1
4,0.0050000000000000001,2,0.10040616734861321,0.0051350259665309652,0.050805327165097509,-0.086100134022567304,20.122558400501827,0.0030724739044611766,20.122558635066827,-0.012073333098140635,1,0,6.0306397977622117,-1.1335221346147952,0.10071165430227552,0.10071165430227552,9.3359267030092142e-05,7.7602699692336039e-06,4.1280917419117547e-07,-0.0042867720554720656,28.715673723947763,8.5931150888809356,0,0.0050000000000000001,0,1,0.096728646524791004,0.1128515529032082,0.91113245946513644,1
4,0.0074999999999999997,3,0.15066626147386397,0.0076948371241791881,0.050590402998353448,-0.085840342615563572,20.137631158716626,0.0045512893773651305,20.137631673033194,-0.012073333098140635,1,0,6.0282328049513279,-1.144528470097083,0.1510772083578297,0.1510772083578297,0.00014004791734337351,1.7330152343953443e-05,9.0399991307943406e-07,-0.0042741644710847333,28.721802146249303,8.5841704732161084,0,0.0074999999999999997,0,1,0.09791229791623364,0.11441881284690868,0.91079670696113646,1
4,0.01,4,0.20096434560505283,0.010249409547332795,0.050376119801516482,-0.085587332086998077,20.152697664284592,0.0059932977735984083,20.152698555470923,-0.012073333098140635,1,0,6.0258857537271426,-1.1552305514350967,0.20144924566122596,0.20144924566122596,0.00018674257759930459,3.0579907109055486e-05,1.5635185369872184e-06,-0.0042615989721876005,28.727931357424929,8.5752328019540052,0,0.01,0,1,0.099063024284992085,0.11594635247511244,0.91047100479497001,1
4,0.012500000000000001,5,0.25130040733577463,0.01279866754855527,0.050162460815892804,-0.085340948257093693,20.167758074256788,0.0073995648350070851,20.167759431709555,-0.012073333098140635,1,0,6.0235968040248178,-1.1656380162509692,0.25182776576760674,0.25182776576760674,0.00023344324738550431,4.7426986184833099e-05,2.3757056896098194e-06,-0.0042490753801813453,28.734061357420519,8.5663019257109632,0,0.012500000000000001,0,1,0.10018190140618138,0.11743527327608319,0.91015499908708886,1
4,0.015000000000000001,6,0.30167443450266446,0.015342537326602127,0.049949409663611541,-0.08510104063187339,20.182812540794778,0.0087711257294488965,20.182814446689775,-0.012073333098140635,1,0,6.0213641721875373,-1.1757601830476825,0.30221276867225405,0.30221276867225405,0.00028014992669759913,6.7790705291064022e-05,3.3252809330946986e-06,-0.0042365935172285563,28.740192146235493,8.557377699545718,0,0.015000000000000001,0,1,0.10126996542459563,0.11888664713410869,0.9098483500371668,1
4,0.017500000000000002,7,0.35208641517841194,0.017880946906881821,0.049736950338524905,-0.084867462311808223,20.197861211323854,0.010108985992380044,20.197863741086543,-0.012073333098140635,1,0,6.0191861291368056,-1.1856060631229544,0.35260425479690871,0.35260425479690871,0.00032686261592654092,9.1592185248320739e-05,4.3973335832961369e-06,-0.0042241532062541115,28.746323723921172,8.548459982834629,0,0.017500000000000002,0,1,0.10232821460482801,0.12030151709459583,0.90955073126112718,0.99999999999999978
4,0.02,8,0.40253633766496122,0.020413826083873852,0.049525067197334016,-0.084640069902591944,20.212904228681118,0.011414122435530699,20.212907451428801,-0.01180244997326515,1,0,6.0210285310481346,-1.1748118770435474,0.40309931546313998,0.40309931546313998,0.0003736713183066077,0.00011875429520785016,5.5773137734166367e-06,-0.0042117542709454283,28.752467904437147,8.5395604530083453,0,0.02,0,1,0.099858832310580278,0.11723886711606696,0.90999780711334777,1.0000000000000002
4,0.022499999999999999,9,0.45302419967897128,0.022941170205727366,0.049313797617000631,-0.084376748671115442,20.227951571753394,0.012736925954352602,20.227955581780463,-0.01180244997326515,1,0,6.0188964742162927,-1.1844674264921855,0.45373969929224744,0.45373969929224744,0.00042061473462879577,0.00014926490739744494,6.9037415737216445e-06,-0.0041993965327451052,28.758629767707315,8.530674185926852,0,0.022499999999999999,0,1,0.10093196528520727,0.11866609759751805,0.9097035357397748,1
