s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
10.36724367272371,59.106490893581679,10.315735106231166,0,0,1.7435166982035417,0.016655238770026382,7,7,52.210644721098483,9.1126949716351326,66.002337066064882,11.5187752408272,1.7763568394002505e-15,3.1086244689504383e-15,0
10.555739012227775,59.073804042341926,10.501374628728406,0,0,1.7466573104181817,0.016667979270298755,7,7,52.181770154561057,9.2766832840704492,65.965837930122802,11.726065973386364,1.7763568394002505e-15,8.8817841970012523e-16,0
10.744234351731844,59.040534104207502,10.686910514638745,0,0,1.7498004641702214,0.016682210154163657,7,7,52.152383647888605,9.4405625330887304,65.928684560526392,11.93325849618876,1.7763568394002505e-15,4.8849813083506888e-15,1.7763568394002505e-15
10.932729691235911,59.006680900461319,10.872340895619494,0,0,1.7529464417088743,0.016697935790599208,7,7,52.122485507015966,9.6043291508530153,65.890876293906672,12.140352640385974,0,2.4424906541753444e-15,0
11.121225030739978,58.972244214942073,11.057663842720279,0,0,1.756095525351661,0.016715161007791045,7,7,52.092076024258994,9.7679795139356287,65.852412405625159,12.34734817150493,0,1.7763568394002505e-15,0
11.309720370244046,58.937223798314797,11.242877347249385,0,0,1.7592479972512396,0.016733891091818991,7,7,52.061155482302802,9.9315099259917172,65.813292114326785,12.554244768507052,0,1.1102230246251565e-15,0
11.498215709748115,58.901619346287788,11.427979437782007,0,0,1.7624041414816436,0.016754131800096817,7,7,52.029724135201924,10.09491672063206,65.773514557373645,12.761042154931953,0,2.886579864025407e-15,1.7763568394002505e-15
11.68671104925218,58.865430509045069,11.612968127167958,0,0,1.7655642432396821,0.016775889360167079,7,7,51.997782216963472,10.258196214162398,65.733078801126666,12.967740040173519,0,2.4424906541753444e-15,0
11.875206388756249,58.828656922623203,11.797841430453632,0,0,1.7687274920488343,0.016775889360167658,7,7,51.965328463342132,10.421352251410607,65.691985381904274,13.174330609496657,0,1.3322676295501878e-15,0
12.063701728260316,58.791298942054205,11.982597562772744,0,0,1.7718875938068728,0.016754131800097348,7,7,51.932354590812771,10.584426476469908,65.650243293295631,13.380768649075581,1.7763568394002505e-15,7.7715611723760958e-16,0
12.252197067764381,58.753357663205257,12.167234829550054,0,0,1.7750437380372768,0.016733891091819456,7,7,51.898860296033781,10.747422925303812,65.607855030376726,13.587046733796296,1.7763568394002505e-15,2.4424906541753444e-15,1.7763568394002505e-15
12.44069240726845,58.714834169713662,12.351751528766966,0,0,1.7781962099368556,0.016715161007791451,7,7,51.864846772499575,10.910338105071956,65.564821566927748,13.793164952461977,0,2.2204460492503131e-15,0
12.629187746772518,58.675729497139869,12.536145955511831,0,0,1.7813452935796423,0.016697935790599538,7,7,51.830315188560739,11.073168531249905,65.521143805719007,13.999123379773756,1.7763568394002505e-15,4.4408920985006262e-16,1.7763568394002505e-15
12.817683086276585,58.636044644532419,12.720416349411865,0,0,1.7844912711182952,0.016682210154163928,7,7,51.795266697580246,11.235910680681409,65.476822591484591,14.204922018142321,1.7763568394002505e-15,1.7763568394002505e-15,0
13.006178425780652,58.595780549775668,12.904561011070633,0,0,1.7876344248703349,0.01666797927029897,7,7,51.759702416119204,11.398561093891354,65.431858683432125,14.410560928249913,1.7763568394002505e-15,3.3306690738754696e-15,1.7763568394002505e-15
