s_m,time_s,speed_m_s,steering_angle_rad,sideslip_rad,longitudinal_accel_m_s2,lateral_accel_m_s2,throttle,brake,curvature_1_m,grade,lateral_offset_m,utilization_fl,path_heading_rad,path_curvature_1_m,position_x_m,position_y_m,utilization_fr,utilization_rl,utilization_rr,fz_fl_n,fz_fr_n,fz_rl_n,fz_rr_n
0.0,0.0,33.78130907142522,-0.024555037562922096,0.021252146247956027,4.300281138016819,-4.9208848663646725,0.758282260121919,3.2969253438430712e-09,-0.004312114198920351,0.0,0.0,0.3474357111702663,0.05123716740341881,-0.004312114198920351,0.0,0.0,0.6073099318614025,0.6046762671231297,0.9999999290532889,4605.437855635359,2152.6843050567163,4746.860604876415,2714.6597344315114
10.787536953328212,0.31235421791199824,35.32566200698853,-0.013262242390995651,0.012399596617245946,5.593131428223313,-3.0284088032845005,0.9644865884639651,2.592052628092034e-09,-0.002426799413502769,0.0,0.0,0.23445895439891817,0.01614812712526074,-0.002426799413502769,10.781307182907934,0.3453398846852462,0.34737810633321875,0.7431136696755343,0.9999999243122606,3966.4193974325053,2456.9468845453875,4523.466192600654,3272.8100254214537
21.575073906656424,0.6107280038610491,37.02303898828961,-0.007890997392953653,0.008026763102637998,5.790655271903114,-1.9734992789087997,0.9999998775800133,2.50000031787323e-09,-0.0014397690823831023,0.0,0.0,0.16143053294470938,-0.004228313529754859,-0.0014397690823831023,21.56860691989203,0.4001334496994448,0.21103497105165045,0.7897475743596712,0.9565951146749406,3677.943881070953,2694.2778342398483,4331.213012435736,3516.207772253463
32.362610859984635,0.8959000623868048,38.669096301997214,-0.004571718751961129,0.005003441400317916,5.759116786702115,-1.2279852809904381,0.9999998454511143,2.500000373384381e-09,-0.0008212305858245223,0.0,0.0,0.10461891277169387,-0.016207770062549944,-0.0008212305858245223,32.3554705450146,0.2839392927531485,0.12407271091861624,0.8122153666427112,0.9150223509184153,3496.2309218612945,2884.1570083676233,4173.190701292586,3666.063868478497
43.15014781331285,1.1694284599852791,40.23904601928895,-0.002120871104696655,0.002472644453882094,5.724673838098369,-0.6052261994796436,0.9999998008221247,2.5000004844066837e-09,-0.00037378542921583064,0.0,0.0,0.0535581971482968,-0.022550753211415232,-0.00037378542921583064,43.14087845137605,0.0705739635548142,0.05834251263184748,0.8343302122781917,0.8848175147285403,3345.4868137549042,3043.819379951769,4040.1397022480774,3790.1966040452503
53.93768476664106,1.4326917961677748,41.74091239980651,-2.7444037805078892e-05,3.3839534217401956e-05,5.688769653085286,-0.008272476052046833,0.9999997343282057,2.5000007064512886e-09,-4.748010194395244e-06,0.0,0.0,0.0007617936599658874,-0.024550091015085478,-4.748010194395244e-06,53.925367776714026,-0.1870235797737363,0.0007627001535810804,0.8585810772080303,0.8592714253540958,3201.363062661305,3197.2397503791126,3912.228005069652,3908.8116818899302
64.72522171996927,1.6868213230700329,43.181466259351396,0.00208409974402273,-0.0026785167664072967,5.651655957363153,0.6354876228049317,0.9999996241597551,2.5000009284958935e-09,0.0003408099976228383,0.0,0.0,0.06121906317266205,-0.022736395036512057,0.0003408099976228383,64.70983023475728,-0.4453959863972421,0.05597932663624097,0.8882891032967577,0.835020426673192,3045.730873631175,3362.4817356230087,3774.494795410814,4036.935095335002
75.51275867329748,1.9327586770972311,44.56628117735852,0.004603777193578735,-0.006106641969322246,5.612675298010888,1.4033837961084554,0.9999994051300489,2.500001483607406e-09,0.0007065837832085461,0.0,0.0,0.14276765090740143,-0.01712494758728876,0.0007065837832085461,75.49517676690174,-0.6639239099568255,0.11775147552733504,0.9289684514538987,0.8101015222849219,2859.4033524104007,3558.902463283209,3610.8873526086486,4190.449331697741
86.3002956266257,2.171298731390424,45.89970897317069,0.008048402849552634,-0.010864085390741518,5.569660981742767,2.404621041197664,0.9999987540410717,2.5000031489419428e-09,0.0011413708565389848,0.0,0.0,0.2629499308489109,-0.007246306497797092,0.0011413708565389848,86.28183185205565,-0.799578009862241,0.1911611108862109,0.9916267515650308,0.7835471581717424,2615.445075466965,3813.998375688926,3398.575717655765,4391.623331188344
97.08783257995391,2.4039675047103124,46.83849881635662,0.012691123187004305,-0.018102785164735187,2.500919719370269,3.77004498306355,0.5123034450254805,4.879920356692935e-09,0.0017184646282045757,0.0,0.0,0.397439544708003,0.008005151969635653,0.0017184646282045757,97.069322759604,-0.8010608113231648,0.25890256716135734,0.692422245824089,0.4605495387954707,2672.4482230300873,4551.580019275826,2719.340561932814,4276.273695761273
107.87536953328213,2.635024369616143,46.53806999597901,0.014511647800173692,-0.03316162179867576,-5.101421811791221,5.576529418775232,7.033688687041462e-09,0.3554322783025151,0.002574822293401229,0.0,0.0,0.6725331949883044,0.030816159273780393,0.002574822293401229,107.85472859394262,-0.5999438490129148,0.39880532140273595,0.9999987152156353,0.4809554157147463,3206.470146155438,5986.021528326219,1362.0926767620713,3665.058148756273
118.66290648661034,2.8687259875159326,45.7869309222186,0.025151453492135024,-0.065666512714135,-1.327192613786975,8.423954248939872,5.294675794326187e-08,0.04721724421202836,0.00401821278949517,0.0,0.0,0.9438786230702612,0.06561510583583206,0.00401821278949517,118.62992356970761,-0.09390346643268543,0.5153967067160845,0.9999999072464246,0.5757130685309253,2008.2106020212227,6207.02529797719,1262.7633799269747,4741.643220074611
129.45044343993854,3.10787629602014,44.44846139207997,0.0016060706656777122,-0.0020730393396690533,-9.868812894730121,0.48270200295678456,3.3439252478117965e-09,0.7476243682280612,0.0002443237223990899,0.0,0.0,0.6251573784470681,0.07118499060176564,0.0002443237223990899,129.39049558504266,0.6664601537450082,0.5991662503479378,0.9999995321946925,0.9077438230185827,5093.1543287147815,5333.751108313554,1796.6966780271928,1996.0403849444724
