schema_version,time_s,step,position_x_m,position_y_m,yaw_rad,yaw_rate_rad_s,vx_m_s,vy_m_s,speed_m_s,steering_angle_rad,throttle,brake,longitudinal_accel_m_s2,lateral_accel_m_s2,yaw_accel_rad_s2,body_longitudinal_force_n,body_lateral_force_n,yaw_moment_nm,longitudinal_load_transfer_n,front_lateral_load_transfer_n,rear_lateral_load_transfer_n,solver_iterations,solver_residual_m_s2,solver_converged,fz_fl_n,slip_angle_fl_rad,requested_fx_fl_n,requested_fy_fl_n,fx_fl_n,fy_fl_n,force_capacity_fl_n,effective_mu_fl,requested_friction_utilization_fl,friction_utilization_fl,tire_saturated_fl,fz_fr_n,slip_angle_fr_rad,requested_fx_fr_n,requested_fy_fr_n,fx_fr_n,fy_fr_n,force_capacity_fr_n,effective_mu_fr,requested_friction_utilization_fr,friction_utilization_fr,tire_saturated_fr,fz_rl_n,slip_angle_rl_rad,requested_fx_rl_n,requested_fy_rl_n,fx_rl_n,fy_rl_n,force_capacity_rl_n,effective_mu_rl,requested_friction_utilization_rl,friction_utilization_rl,tire_saturated_rl,fz_rr_n,slip_angle_rr_rad,requested_fx_rr_n,requested_fy_rr_n,fx_rr_n,fy_rr_n,force_capacity_rr_n,effective_mu_rr,requested_friction_utilization_rr,friction_utilization_rr,tire_saturated_rr
3,0,0,0,0,0,0,30,0,30,0.025000000000000001,0,0,-0.046350312413251486,1.853626227831799,1.3436196490215273,-67.207952999214655,2687.7580303561085,3359.0491225538185,-12.001414719016232,461.95820132377128,382.75017831198534,22,8.4320977000729158e-07,1,3479.836412285737,0.025000000000000001,0,1328.0870132754435,0,1328.0870132754435,4182.9486804870521,1.2020532533422956,0.31750019297889265,0.31750019297889265,0,4403.7528149332793,0.025000000000000001,0,1360.5111602510676,0,1360.5111602510676,5194.7603082203568,1.1796212291036734,0.26190066134488454,0.26190066134488454,0,2785.2764580785069,-0,0,0,0,0,3408.2171555894051,1.2236548891597818,0,0,0,3550.7768147024772,-0,0,0,0,0,4261.3373817877582,1.2001141170414056,0,0,0
3,0.0050000000000000001,1,0.1499994245206164,2.3029117935445009e-05,1.6665020785498665e-05,0.0066398747266869116,29.999770708854626,0.0086845728480580142,29.999771965894301,0.025000000000000001,0,0,-0.045416851992282584,1.821097380659658,1.3122536774543487,-65.854435388809748,2640.5912019565039,3280.6341936358717,-11.75971524100059,453.85140578921556,376.03338569417161,22,8.3078443591233508e-07,1,3487.8223580812851,0.024433748261662967,0,1301.9858431414864,0,1301.9858431414864,4191.7794400008434,1.2018328371250013,0.31060456824541904,0.31060456824541904,0,4395.5251696597161,0.024433948752485248,0,1332.4659859008661,0,1332.4659859008661,5185.8305758471915,1.1797977205642205,0.2569436016877944,0.2569436016877944,0,2792.1141004353281,5.3584211306314528e-05,0,3.4817900890229776,0,3.4817900890229776,3415.9139617196479,1.2234148888066791,0.0010192850663223866,0.0010192850663223866,0,3544.1808718236712,5.35654760366307e-05,0,3.4808061441497244,0,3.4808061441497244,4254.0542268656664,1.2002926432692831,0.00081823266900721639,0.00081823266900721639,0
3,0.01,2,0.29999771259818098,9.1596852621146519e-05,6.6135543684010752e-05,0.013121863754292347,29.999546457120712,0.016235892166898601,29.999550850590051,0.025000000000000001,0,0,-0.044551661670160086,1.7939476196621198,1.2804835208944008,-64.599909421732121,2601.2240485100738,3201.2088022360017,-11.535692837028751,447.08517887569019,370.42730585787899,22,8.2041170168523081e-07,1,3494.4765737928246,0.023911662420165014,0,1277.7216858259876,0,1277.7216858259876,4199.1363534616376,1.2016495932333555,0.30428201855666664,0.30428201855666664,0,4388.6469315442046,0.023912423818912756,0,1306.5438769605569,0,1306.5438769605569,5178.3643730020858,1.1799455398842049,0.25230821604063869,0.25230821604063869,0,2797.8321914736071,0.00013681589831320394,0,8.8853327699920062,0,8.8853327699920062,3422.3493847843824,1.2232146714209635,0.0025962669999433172,0.0025962669999433172,0,3538.6868031893646,0.00013672137815508135,0,8.8806938811697833,0,8.8806938811697833,4247.9869195152569,1.2004416202322881,0.0020905652605406728,0.0020905652605406728,0
3,0.014999999999999999,3,0.44999488366509915,0.00020502393671464637,0.00014761753429782973,0.019444212554811019,29.999327333048782,0.022704127418137095,29.999335924530222,0.025000000000000001,0,0,-0.043753247593661254,1.7719520861159013,1.2484145709190191,-63.442209010808817,2569.3305248680567,3121.0364272975476,-11.328960705540611,441.60348158250787,365.88550833073145,22,8.1205442770126979e-07,1,3499.8549050202628,0.023432173421942135,0,1255.2677213418303,0,1255.2677213418303,4205.0818275849915,1.2015017598452831,0.29851207962408177,0.29851207962408177,0,4383.0618681852784,0.023433798487941849,0,1282.6850009043142,0,1282.6850009043142,5172.3011992802722,1.180065751940153,0.24799116514769098,0.24799116514769098,0,2802.4773550664986,0.00024794591179235121,0,16.091237859047393,0,16.091237859047393,3427.5765075080913,1.2230523473495685,0.0046946400244603165,0.0046946400244603165,0,3534.2483717279611,0.000247692124107488,0,16.079633681603028,0,16.079633681603028,4243.0848418509577,1.2005621551086498,0.0037896092774304794,0.0037896092774304794,0
3,0.02,4,0.59999095411677361,0.00036275992097928496,0.00026030947386976598,0.025605676106719492,29.999113315004436,0.028138541650288163,29.999126511683681,0.025000000000000001,0,0,-0.043019981158625188,1.7548839003193277,1.216145251298512,-62.378972680006527,2544.5816554630251,3040.3631282462802,-11.139097154202689,437.34977124658843,362.36114533664403,22,8.0566217008914975e-07,1,3504.0136835805133,0.022993718907620288,0,1234.5911544667463,0,1234.5911544667463,4209.6786465554569,1.2013876162303889,0.29327444161965727,0.29327444161965727,0,4378.7132260736898,0.022996456961421274,0,1260.8276840728752,0,1260.8276840728752,5167.5798629168839,1.1801594660608903,0.24398804034374233,0.24398804034374233,0,2806.096649836255,0.00038527969965450998,0,24.982311810592542,0,24.982311810592542,3431.6487572354281,1.2229260732824994,0.0072799734407313155,0.0072799734407313155,0,3530.8189405095427,0.00038476045952124326,0,24.960282885159895,0,24.960282885159895,4239.2968290708668,1.2006554004887835,0.0058878356226427482,0.0058878356226427482,0
3,0.025000000000000001,5,0.7499859374104656,0.00056437750705949435,0.00040340482008298601,0.031605484283534345,29.998904283213502,0.032587410912842979,29.998921982843907,0.025000000000000001,0,0,-0.042350118478363973,1.7425154631385105,1.1837671160638195,-61.407671793627756,2526.6474215508401,2959.4177901595485,-10.965650640821405,434.26732591153649,359.80722054810849,22,8.0117372447396917e-07,1,3507.0094056588746,0.02259474739820147,0,1215.6540139839763,0,1215.6540139839763,4212.989634892625,1.201305484979478,0.28854901609910066,0.28854901609910066,0,4375.5440574819477,0.022598798472177103,0,1240.9087417183482,0,1240.9087417183482,5164.1388489060528,1.1802278256290553,0.24029345027801036,0.24029345027801036,0,2808.737297881481,0.00054717832575603038,0,35.443968123336781,0,35.443968123336781,3434.6196173984849,1.222834054288054,0.010319619658547058,0.010319619658547058,0,3528.351738977698,0.00054626824144579774,0,35.4083336040513,0,35.4083336040513,4236.5714747430447,1.2007225436006406,0.0083577802983245721,0.0083577802983245721,0
3,0.030000000000000002,6,0.89997984414482357,0.00080956686153508617,0.00057609429619903088,0.03744330783323551,29.998700030980107,0.036097955003202689,29.998721749619289,0.025000000000000001,0,0,-0.041741818589949201,1.7346196223058439,1.151364986813967,-60.525636955426336,2515.1984523434735,2878.4124670349174,-10.8081444874583,432.29953499055443,358.17682991162161,22,7.9851929313257131e-07,1,3508.8984435031748,0.022233722090574434,0,1198.4138917308135,0,1198.4138917308135,4215.0773565204272,1.2012537337251132,0.28431599004391978,0.28431599004391978,0,4373.4975134842834,0.022239240982824524,0,1222.8637950302982,0,1222.8637950302982,5161.916650206239,1.1802719983928462,0.23690111210560519,0.23690111210560519,0,2810.4464415946495,0.00073205914463135568,0,47.364568581605965,0,47.364568581605965,3436.542369812305,1.2227745453360812,0.013782623196405663,0.013782623196405663,0,3526.8001014178926,0.00073061687370043265,0,47.312806869873285,0,47.312806869873285,4234.8574052856966,1.2007647962761316,0.011172231398115143,0.011172231398115143,0
3,0.035000000000000003,7,1.0499726821222291,0.0010981299404574656,0.00077756801195490925,0.043119225130467093,29.998500275340657,0.038716278782248509,29.998525259083259,0.025000000000000001,0,0,-0.041193160411968494,1.7309707107780901,1.1190171236041351,-59.730082597354318,2509.9075306282307,2797.5428090103378,-10.666081271266794,431.39015804428777,357.42337605510602,22,7.9762232729763127e-07,1,3509.7367888413464,0.021909124278109423,0,1182.824623546456,0,1182.824623546456,4216.0038478970373,1.2012307764220826,0.28055586906934504,0.28055586906934504,0,4372.5171049299215,0.021916224485985781,0,1206.6275738402287,0,1206.6275738402287,5160.8520637970032,1.1802931675163146,0.23380394534162918,0.23380394534162918,0,2811.2709270592604,0.00093839616518303487,0,60.635702600149123,0,60.635702600149123,3437.4698659815413,1.2227458523811927,0.017639631753640143,0.017639631753640143,0,3526.1176791694725,0.00093626743025008237,0,60.566295563067051,0,60.566295563067051,4234.1035251272879,1.2007833856879591,0.014304396480538646,0.014304396480538646,0
3,0.040000000000000001,8,1.1999644563960403,0.0014299748503693709,0.0010070174204803765,0.048633689855969602,29.998304667127289,0.040487323306487855,29.998331989047983,0.025000000000000001,0,0,-0.04070215847501206,1.7313454646422564,1.0867954240913444,-59.018129788767482,2510.4509237312718,2716.9885602283612,-10.538946897555284,431.48355353979144,357.50075782353264,22,7.9840108679896105e-07,1,3509.5798261589866,0.021619456413005,0,1168.8369144933465,0,1168.8369144933465,4215.8303830543091,1.2012350742476967,0.27724951155329469,0.27724951155329469,0,4372.5469332385692,0.021628213926863503,0,1192.1342038635096,0,1192.1342038635096,5160.8844534451473,1.1802925233835486,0.23099416672033815,0.23099416672033815,0,2811.2571124776896,0.0011647201347767578,0,75.152411353193799,0,75.152411353193799,3437.4543255939539,1.2227463330681867,0.021862810159727228,0.021862810159727228,0,3526.258628124755,0.0011617405008033867,0,75.065159069245155,0,75.065159069245155,4234.2592341089603,1.2007795458725943,0.017728049918285541,0.017728049918285541,0
3,0.044999999999999998,9,1.3499551693047291,0.0018051102687959804,0.0012636371162036716,0.053987499731940065,29.998112800423893,0.041454826041540535,29.998141443922123,0.025000000000000001,0,0,-0.040266777452682909,1.7355238281462795,1.0547656459592862,-58.386827306390217,2516.5095508121053,2636.9141148982158,-10.426214362272843,432.52487947894241,358.36353650729399,22,8.0076995900846271e-07,1,3508.4821339521945,0.021363244827740737,0,1156.3989109194149,0,1156.3989109194149,4214.6172684065768,1.2012651361741276,0.2743781551857532,0.2743781551857532,0,4373.5318929100795,0.021373701769450339,0,1179.3174775235261,0,1179.3174775235261,5161.9539811022023,1.1802712561603201,0.2284633845712265,0.2284633845712265,0,2810.4507000615695,0.001409618373526781,0,90.813362809234548,0,90.813362809234548,3436.5471603853707,1.222774397113632,0.026425757765259603,0.026425757765259603,0,3527.1777730761578,0.0014056157907439907,0,90.709672915892327,0,90.709672915892327,4235.274618743897,1.2007545100427945,0.021417660265627619,0.021417660265627619,0
