schema_version,time_s,step,position_x_m,position_y_m,yaw_rad,yaw_rate_rad_s,vx_m_s,vy_m_s,speed_m_s,steering_angle_rad,throttle,brake,front_slip_angle_rad,rear_slip_angle_rad,front_lateral_force_n,rear_lateral_force_n,longitudinal_accel_m_s2,lateral_accel_m_s2,yaw_accel_rad_s2,body_longitudinal_force_n,body_lateral_force_n,yaw_moment_nm,front_normal_load_n,rear_normal_load_n,drive_force_n,brake_force_n,drag_force_n,rolling_resistance_n,downforce_n,traction_limit_n
2,0,0,0,0,0,0,30,0,30,0.025000000000000001,0,0,0.025000000000000001,-0,3000,-0,-0.051718750168370346,2.0683189991911091,1.4995312744135538,-74.992187744136999,2999.062548827108,3748.8281860338848,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.0050000000000000001,1,0.14999935898605837,2.5651377408928046e-05,1.8566085812291963e-05,0.0073909301395652495,29.999744832931604,0.0096645627930289912,29.999746389674371,0.025000000000000001,0,0,0.024369887208342433,5.9713138599817281e-05,2924.3864650010919,7.7627080179762462,-0.050415204326385063,2.0215416205828967,1.4569234419424666,-73.102046273258338,2931.2353498451998,3642.3086048561663,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.01,2,0.29999745628037522,0.0001018563987907338,7.3556324337370449e-05,0.014570087005809975,29.999496580908982,0.018020859503759382,29.999501993522276,0.025000000000000001,0,0,0.023792198044245691,0.00015209506292069943,2855.0637653094827,19.772358179690926,-0.049220109864269293,1.9820303189866781,1.4148269401040878,-71.369159303190472,2873.9439625306832,3537.0673502602194,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.014999999999999999,3,0.44999431907483922,0.00022762642018209567,0.00016391836246251149,0.021540099706612342,29.999255230920102,0.025135849012813745,29.999265761361439,0.025000000000000001,0,0,0.023264592871309824,0.00027505033911151842,2791.751144557179,35.756544084497392,-0.0481286266592049,1.9494036633425611,1.3732703265487198,-69.786508655847101,2826.6353118467136,3433.1758163717996,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.02,4,0.59998997033023715,0.00040214490126110145,0.00028861333910379502,0.028303733873307653,29.99902064269066,0.03107420998541055,29.999036736653839,0.025000000000000001,0,0,0.022784802063378296,0.00042656648343563703,2734.1762476053955,55.45364284663281,-0.047136059422065245,1.9232934516381317,1.3322796724494168,-68.347286161994603,2788.7755048752911,3330.6991811235421,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.025000000000000001,5,0.7499844289865667,0.00062475820275275751,0.0004466165372242378,0.03486387951656713,29.998792564727335,0.035898386858367694,29.998814043820449,0.025000000000000001,0,0,0.022350625025158988,0.00060471181104940891,2682.0750030190784,78.612535436423158,-0.046237855671324948,1.9033444370135952,1.2918786771460626,-67.044890723421176,2759.8494336697131,3229.6966928651568,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.030000000000000002,6,0.89997771013626271,0.00089496670698600432,0.00063691797654796454,0.04122353944568162,29.998570649189521,0.039668636246227844,29.998596877106046,0.025000000000000001,0,0,0.021959929169029811,0.00080763330060596155,2635.1915002835772,104.992329078775,-0.045429603616326447,1.8892140516607632,1.2520887788858253,-65.87292524367335,2739.3603749081067,3130.221947214563,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.035000000000000003,7,1.0499698251648417,0.0012124162547718536,0.0008585229497392018,0.047385818232063386,29.998354465639235,0.04244307366932535,29.998384490846167,0.025000000000000001,0,0,0.02161064885285956,0.0010335544766529887,2593.2778623431473,134.36208196488852,-0.044707029959896907,1.8805721290920503,1.2129292617910612,-64.825193441850516,2726.829587183473,3032.3231544776531,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.040000000000000001,8,1.1999607818631122,0.0015768898917208713,0.0011104525047205484,0.053353911698413407,29.998143513719373,0.044277720512851476,29.998176190999303,0.025000000000000001,0,0,0.021300784283343765,0.0012807733116501515,2556.0941140012519,166.50053051451968,-0.04406599762962423,1.8771006253154303,1.174417359177425,-63.895696562955131,2721.7959067073739,2936.0433979435625,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.044999999999999998,9,1.3499505845147579,0.0019882999170821279,0.0013917438757137142,0.059131096915596162,29.997937234810728,0.045226551131871809,29.997971327817673,0.025000000000000001,0,0,0.021028400389048709,0.0015476601492978909,2523.408046685845,201.19581940872581,-0.043502503446466875,1.8784933394139449,1.1365683533373372,-63.078629997376964,2723.8153421502202,2841.4208833433431,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
