schema_version,time_s,step,position_x_m,position_y_m,yaw_rad,yaw_rate_rad_s,vx_m_s,vy_m_s,speed_m_s,steering_angle_rad,throttle,brake,front_slip_angle_rad,rear_slip_angle_rad,front_lateral_force_n,rear_lateral_force_n,longitudinal_accel_m_s2,lateral_accel_m_s2,yaw_accel_rad_s2,body_longitudinal_force_n,body_lateral_force_n,yaw_moment_nm,front_normal_load_n,rear_normal_load_n,drive_force_n,brake_force_n,drag_force_n,rolling_resistance_n,downforce_n,traction_limit_n
2,0,0,0,0,0,0,15,0,15,0.025000000000000001,0,0,0.025000000000000001,-0,3000,-0,-0.051718750168370346,2.0683189991911091,1.4995312744135538,-74.992187744136999,2999.062548827108,3748.8281860338848,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.0050000000000000001,1,0.074999364540132424,2.5444532136819769e-05,1.8391447152076085e-05,0.0072868900248300571,14.99974814422856,0.0098221973289366969,14.999751360134224,0.025000000000000001,0,0,0.023737925488698502,9.8167128585186238e-05,2848.5510586438204,12.761726716074211,-0.049107833514615541,1.9727052824249918,1.4159181958361162,-71.20635859619253,2860.4226595162381,3539.7954895902903,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.01,2,0.149997499916383,0.00010022815002685656,7.2189350794464301e-05,0.014165983785084161,14.999509496377865,0.018661439643327733,14.999521105063964,0.025000000000000001,0,0,0.022575330839169811,0.00021972952990939205,2709.0397007003771,28.564838888220965,-0.046702715825573192,1.8874193163956232,1.3363863848320194,-67.71893794708113,2736.7580087736537,3340.9659620800485,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.014999999999999999,3,0.22499446381054858,0.00022221684762176164,0.00015940508794841173,0.020657293651649134,14.999283595376626,0.026597025355097781,14.999307176542926,0.025000000000000001,0,0,0.021505271155944843,0.00036146923513686918,2580.6325387133811,46.991000567792995,-0.044489029848694885,1.8115980231823683,1.2607786461712889,-64.509093280607587,2626.8171336144342,3151.9466154282222,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.02,4,0.29999030779767943,0.0003895133343408924,0.0002781481427733992,0.026780052224481724,14.999069917137458,0.033702621743099133,14.999107781661223,0.025000000000000001,0,0,0.020521239769182461,0.00052046283823591077,2462.5487723018955,67.660168970668394,-0.042453314910702943,1.744440989559263,1.1889403281833169,-61.55730662051927,2529.4394348609312,2972.3508204582922,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.025000000000000001,5,0.37498507789982294,0.00060043702235006299,0.00042662224097859687,0.032552725921902309,14.998867892102011,0.040046626265705432,14.998921353784207,0.025000000000000001,0,0,0.019617143476862459,0.00069405886607938117,2354.0572172234952,90.227652590319551,-0.040582965699877023,1.6852063898257708,1.1207196617225259,-58.845300264821681,2443.5492652473677,2801.7991543063149,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.030000000000000002,6,0.44997881506732079,0.00085350547774938807,0.00060312155618404638,0.037993030125697456,14.998676920000159,0.045692506981287753,14.998746519484209,0.025000000000000001,0,0,0.01878727895582661,0.00087985669526288246,2254.473474699193,114.38137038417472,-0.038866183466395123,1.6332071440108029,1.0559680445775563,-56.355966026272924,2368.1503588156643,2639.9201114438911,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.035000000000000003,7,0.52497155559845754,0.0011474172398140475,0.00080602699535417641,0.043117945624419653,14.998496382184774,0.050699123117390679,14.998582070565691,0.025000000000000001,0,0,0.018026310312369884,0.0010756869199798611,2163.1572374843859,139.83929959738194,-0.037291929580119038,1.5878073004496258,0.99454027727691097,-54.073297891172601,2302.3205856519576,2486.3506931922775,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.040000000000000001,8,0.59996333150672498,0.001481035918006614,0.0010338025692098261,0.047943736125383857,14.998325651862425,0.055121026794087868,14.998426940413093,0.025000000000000001,0,0,0.017329247739521728,0.0012795930806632216,2079.5097287426074,166.34710048621881,-0.035849881377844832,1.5484186319200528,0.93629475559747299,-51.982327997875004,2245.2070162840764,2340.7368889936824,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.044999999999999998,9,0.67495417084362774,0.0018533754817904233,0.0012849918524413491,0.05248596663095028,14.998164102503356,0.059008746870502837,14.998280184002015,0.025000000000000001,0,0,0.016691427245591937,0.0014898146681949921,2002.9712694710324,193.67590686534896,-0.034530390226731975,1.5144974347685769,0.88109362451802731,-50.06906582876136,2196.0212804144367,2202.7340612950684,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.049999999999999996,10,0.74994409798379724,0.00226358666332522,0.0015582145375804706,0.056759522497130656,14.998011114680784,0.062409055846343882,14.998140961010467,0.025000000000000001,0,0,0.016108491416800614,0.0017047713233136069,1933.0189700160736,221.62027203076889,-0.033324441726993954,1.485541520744796,0.82880289786551598,-48.320440504141239,2154.0352050799543,2072.0072446637901,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.054999999999999993,11,0.82493313387817302,0.0027109443979251831,0.0018521630855299778,0.060778629012683702,14.997866081559787,0.065365220712934741,14.998008521549798,0.025000000000000001,0,0,0.015576371175711659,0.0019230481554261814,1869.1645410853992,249.99626020540359,-0.032223617974657455,1.4610873915818481,0.77929254746678789,-46.724246063253311,2118.5767177936796,1948.2313686669697,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.059999999999999991,12,0.89992129628014395,0.0031948362317126117,0.0021655994749871709,0.064556871354949391,14.997728413229433,0.067917238610956443,14.997882194106273,0.025000000000000001,0,0,0.015091268496618019,0.0021433821093737736,1810.9522195941622,278.63967421859059,-0.031220061804015407,1.4407075867025168,0.73243656523450329,-45.269089615822338,2089.0260007186494,1831.0914130862582,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.064999999999999988,13,0.97490859994878787,0.0037147516302159481,0.0024973520523196412,0.06810721479494658,14.997597540047986,0.070102058115214888,14.997761375345501,0.025000000000000001,0,0,0.014649640038878352,0.0023646493128133116,1757.9568046654022,307.4044106657305,-0.030306442929092185,1.4240081947873495,0.68811300127521025,-43.94434224718367,2064.811882441657,1720.2825031880257,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.069999999999999993,14,1.0498950568327063,0.0042702721257468126,0.002846312482851868,0.071442025038926285,14.997472915149858,0.071953786930422176,14.997645521484605,0.025000000000000001,0,0,0.014248181659393828,0.0025858533407819972,1709.7817991272593,336.16093430165961,-0.029475925903829827,1.4106265203066151,0.64620398080443708,-42.740092560553251,2045.4084544445918,1615.5099520110928,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.074999999999999997,15,1.1248806762373951,0.0048610622452560787,0.0032114328039907413,0.07457308860680735,14.997354016244151,0.073503886746389552,14.997534140982022,0.025000000000000001,0,0,0.013883813765869064,0.002806114337709319,1666.0576519042877,364.79486390221149,-0.028722139821646526,1.4002288964872676,0.60659570238279215,-41.647102741387464,2030.331899906538,1516.4892559569803,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.080000000000000002,16,1.199865464978618,0.0054868611640225776,0.0035917225801506318,0.077511633159873444,14.997240346817872,0.074781355966303156,14.997426788333458,0.025000000000000001,0,0,0.013553667473164799,0.003024658940648297,1626.4400967797758,393.20566228427862,-0.028039149676391102,1.3925086365553558,0.56917841974424099,-40.656767030767099,2019.1375230052661,1422.9460493606025,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.085000000000000006,17,1.274849427523846,0.0061474750339788253,0.0039862461590279884,0.080268347700910486,14.997131436842151,0.075812900987983475,14.997323058795372,0.025000000000000001,0,0,0.013255071525874707,0.0032408109508204651,1590.6085831049647,421.30542360666044,-0.027421429308423735,1.3871841154604669,0.53384640926937887,-39.761072497214414,2011.4169674176771,1334.616023173447,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.090000000000000011,18,1.3498325661234793,0.0068427699387350648,0.0043941200284161458,0.082853402579727314,14.997026843066628,0.076623096685285691,14.997222583885545,0.025000000000000001,0,0,0.012985539951205376,0.0034539827037174094,1558.2647941446451,449.01775148326323,-0.026863835861511313,1.3839969746493741,0.50049792495954148,-38.952561999191403,2006.7956132415925,1251.2448123988536,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.095000000000000015,19,1.424814880933279,0.0075726654304348363,0.0048145102724381928,0.085276469245828532,14.996926148975636,0.077234536705129489,14.997125027534086,0.025000000000000001,0,0,0.012742760407275833,0.0036636670909833084,1529.1312488731,476.2767218278301,-0.026361585678372001,1.3827104428092019,0.46903514258950163,-38.2242992336394,2004.9301420733427,1172.5878564737541,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.10000000000000002,20,1.4997963701291874,0.0083371286064708693,0.0052466301258048643,0.087546739697987527,14.996828964469646,0.077667974165084516,14.997030082778611,0.025000000000000001,0,0,0.012524583193054908,0.0038694301901260456,1502.9499831665889,503.02592471638593,-0.025910231564983073,1.3831077658446913,0.43936409455504888,-37.569835769225456,2005.5062604748023,1098.4102363876223,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.10500000000000002,21,1.5747770300155066,0.0091361686868178613,0.005689737624471493,0.089672945587676287,14.996734925326423,0.07794245330699924,14.99693746891454,0.025000000000000001,0,0,0.012329010887300427,0.0040709044607761648,1479.4813064760513,529.21757990090146,-0.025505641356136349,1.3849907396884666,0.41139459678512869,-36.983179966397707,2008.2365725482766,1028.4864919628217,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.11000000000000003,22,1.6497568551272339,0.009969832055306882,0.0061431333508694015,0.091663376939818755,14.996643692488515,0.078075432633853664,14.996846929025999,0.025000000000000001,0,0,0.012154188585036758,0.0042677824687405077,1458.5026302044109,554.81172093626606,-0.025143977717150989,1.388178339866823,0.38504016895482862,-36.458767689868935,2012.8585928068933,962.6004223870716,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.11500000000000003,23,1.724735838327204,0.010838197730582831,0.006606158271719371,0.093525900460207118,14.99655495121681,0.078082900029836935,14.996758227835191,0.025000000000000001,0,0,0.01199839470129274,0.0044598111014872866,1439.8073641551289,579.77544319334731,-0.024821679119106311,1.3925054420558993,0.36021794911397809,-35.991434722704149,2019.1328909810541,900.54487278494526,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.12000000000000004,24,1.7997139708985683,0.011741373234759255,0.007078191666294989,0.095267977404213111,14.996468410143866,0.077979480337589405,14.996671149818436,0.025000000000000001,0,0,0.011860032313009647,0.0046467862409582629,1423.2038775611577,604.08221132457413,-0.024535441927413817,1.3978216281638878,0.33684860373529557,-35.576390794750033,2026.8413608376372,842.12150933823887,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.12500000000000003,25,1.8746912426330418,0.01267949082992135,0.0075586491428889565,0.09689668098618924,14.996383800255471,0.077778535841590613,14.996585497545844,0.025000000000000001,0,0,0.011737621011209712,0.0048285478617375276,1408.5145213451653,627.71122202587856,-0.024282203545990783,1.4039900727639223,0.31485623408485958,-35.209195141686635,2035.7856055076873,787.14058521214895,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.13000000000000003,26,1.9496676419152663,0.013652704094635459,0.0080469807411433052,0.098418713313234318,14.996300873824325,0.077492260082797804,14.996501090208907,0.025000000000000001,0,0,0.011629789236682637,0.0050049755246212848,1395.5747084019165,650.64681820076703,-0.02405912656171167,1.4108865049794943,0.29416827972527437,-34.88573351448192,2045.7854322202668,735.42069931318588,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.13500000000000004,27,2.0246431558035702,0.014661184814508508,0.0085426691178326006,0.099840421830835274,14.996219403315784,0.077131765406822025,14.996417762306423,0.025000000000000001,0,0,0.011535267073595284,0.0051759842375344069,1384.2320488314342,672.87795087947291,-0.023863583836188123,1.418398241189653,0.2747154198774886,-34.602196562472777,2056.6774497249967,686.78854969372151,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.14000000000000004,28,2.0996177701073528,0.015705120162610449,0.0090452278136355421,0.10116781527133135,14.996139180282164,0.076707164626142257,14.99633536246435,0.025000000000000001,0,0,0.011452879476553634,0.0053415206575330998,1374.3455371864361,694.39768547930294,-0.023693144494253342,1.4264232841750395,0.25643147329008442,-34.355059516667346,2068.3137620538073,641.07868322521108,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.14500000000000005,29,2.1745914694612756,0.016784710147232984,0.0095541995983928797,0.10240657909921187,14.996060014259138,0.07622764715607451,14.99625375236938,0.025000000000000001,0,0,0.011381539907743144,0.0055015596093238167,1365.7847889291772,715.20274921209614,-0.02354556076079618,1.4348694845681655,0.23925329719437241,-34.141063103154458,2080.56075262384,598.13324298593102,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.15000000000000005,30,2.2495642373964131,0.017900165306014886,0.010069154892326591,0.10356209044998708,14.995981731675233,0.075701549964401996,14.996172805799629,0.025000000000000001,0,0,0.011320244361840981,0.0056561008973217567,1358.4293234209176,735.29311665182831,-0.023418755599798266,1.4436537607024611,0.22312068585923661,-33.957195619707484,2093.2979530185685,557.80171464809155,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.15500000000000005,31,2.3245360564084798,0.019051704626923696,0.010589690260685158,0.10463943256179231,14.995904174783227,0.075136423655702334,14.996092407738784,0.025000000000000001,0,0,0.011268065757429738,0.0058051663897727441,1352.1678908915685,754.67163067045669,-0.023310811111571097,1.4527013731748994,0.2079762692008906,-33.800676111778088,2106.4169911036042,519.9406730022265,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.16000000000000006,32,2.3995069080232398,0.020239553677951033,0.011115426979280986,0.10564340870102491,14.995827200620395,0.074539093993447117,14.996012453562443,0.025000000000000001,0,0,0.01122414867464561,0.0059487973548745668,1346.8978409574731,773.34365613369368,-0.023219957646265655,1.4619452506466044,0.19376541184905124,-33.668938587085201,2119.8206134375764,484.41352962262812,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.16500000000000006,33,2.4744767728591834,0.021463942928659482,0.011646009668397381,0.10657855558519712,14.995750680002939,0.073915719145864714,14.995932848287413,0.025000000000000001,0,0,0.011187704419763843,0.006087052030162605,1342.5245303716613,791.31676392113866,-0.023144563593733555,1.4713253636052337,0.18043611302211915,-33.559617210913657,2133.4217772275888,451.09028255529785,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.17000000000000007,34,2.5494456306875417,0.022725106247917862,0.012181104992562596,0.10744915630783759,14.995674496558626,0.073271842925317424,14.995853505876365,0.025000000000000001,0,0,0.01115800639836014,0.0062200034076739831,1338.9607678032169,808.60044299761785,-0.023083125811754635,1.4807881430023611,0.16793890751937973,-33.470532427044219,2147.1428073534234,419.84726879844936,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.17500000000000007,35,2.6244134604897074,0.024023279563283446,0.012720400423716293,0.10825925277171157,14.995598545800496,0.072612444275515289,14.995774348591592,0.025000000000000001,0,0,0.011134385779588347,0.0063477372185787454,1336.1262935506018,825.20583841523694,-0.023034260656511409,1.4902859408589644,0.15622676809768382,-33.399677951941541,2160.9146142454983,390.56692024420954,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.18000000000000008,36,2.6993802405121232,0.025358699668538903,0.013263603065328335,0.10901265763787299,14.995522734243536,0.07194198324624046,14.995695306392703,0.025000000000000001,0,0,0.011116227434982332,0.0064703501020696354,1333.94729219788,841.14551326905257,-0.022996695580985421,1.4997765301027934,0.14525500946318623,-33.345208592428861,2174.6759686490504,363.13752365796557,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.18500000000000008,37,2.7743459483186901,0.026731603166872543,0.013810438535070106,0.10971296579913006,14.99544697856547,0.071264443681354997,14.995616316373978,0.025000000000000001,0,0,0.011102966136023469,0.0065879479443377497,1332.3559363228162,856.43323276390743,-0.022969261268674959,1.5092226410632081,0.13498119407524953,-33.305428839578688,2188.3728295416518,337.45298518812382,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.19000000000000009,38,2.8493105608407516,0.028142225538106948,0.014360649903683787,0.11036356538741403,14.9953712048121,0.070583372832681179,14.995537322237851,0.025000000000000001,0,0,0.011094082995515484,0.0067006443744332374,1331.2899594618582,871.08376867632091,-0.022950884271689245,1.5185915322024321,0.12536503992928391,-33.278782193949404,2201.9577216935268,313.41259982320975,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.19500000000000009,39,2.9242740544247088,0.029590800319237148,0.014913996687744478,0.11096764832530487,14.995295347647144,0.0699019180998455,14.995458273801509,0.025000000000000001,0,0,0.011089102138575531,0.0068085594047219691,1330.6922566290636,885.11272261385602,-0.022940580123861166,1.5278545928073617,0.1163683304578185,-33.263841179598693,2215.3891595706746,290.92082614454625,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.20000000000000009,40,2.9992364048773181,0.031077558388338609,0.015470253894062893,0.11152822043260127,14.995219349646032,0.069222861084337034,14.995379126534129,0.025000000000000001,0,0,0.011087587589785456,0.0069118182045037405,1330.5105107742547,898.53636658548623,-0.022937446901041499,1.5369869755035293,0.10795482666431411,-33.259298006510171,2228.6311144801175,269.88706666078525,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.2050000000000001,41,3.0741975875087264,0.032602727342651107,0.016029211113532192,0.1120481110993377,14.995143160632827,0.068548649134816883,14.995299841122605,0.025000000000000001,0,0,0.011089140363750529,0.0070105499961586014,1330.6968436500636,911.37149950061814,-0.022940659202192203,1.5459672565828049,0.10009018158184126,-33.263955843178692,2241.6525220450671,250.22545395460315,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.2100000000000001,42,3.1491575771733014,0.03416653096234009,0.016590671662280565,0.11252998253706085,14.995066737059105,0.067881424550102029,14.995220383063909,0.025000000000000001,0,0,0.011093395746985729,0.0071048870639380838,1331.2074896382876,923.63531831195087,-0.022949462526288683,1.5547771222593543,0.092741857128646826,-33.276720663118589,2254.4268272760637,231.85464282161706,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.21500000000000011,43,3.2241163483083088,0.035769188752085554,0.017154451768051041,0.11297633862049211,14.994990041423453,0.067223051596204814,14.995140722282484,0.025000000000000001,0,0,0.01110002075969225,0.0071949638662204933,1332.0024911630701,935.34530260866416,-0.022963168021369915,1.5634010790844981,0.085879043414557321,-33.296593630986379,2266.9315646725222,214.69760853639332,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.22000000000000011,44,3.2990738749705035,0.037410915553252738,0.017720379799791297,0.11338953333193071,14.994913041730078,0.066575141484313066,14.99506083277125,0.025000000000000001,0,0,0.011108711786600773,0.0072809162427065997,1333.0454143920927,946.51911155185792,-0.022981147583345449,1.5718261868608301,0.079472580536021048,-33.322663995850903,2279.1479709482037,198.6814513400526,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.22500000000000012,45,3.3740301308706862,0.039091921219961606,0.01828829553849836,0.11377177882090528,14.994835710984892,0.065939075447620024,14.994980692254948,0.025000000000000001,0,0,0.011119192366643414,0.007362880708646889,1334.3030839972096,957.17449212409554,-0.02300282928337925,1.5800418124995008,0.073494882883151008,-33.354102460899909,2291.0606281242763,183.73720720787753,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
2,0.23000000000000012,46,3.4489850894062926,0.040812410352896039,0.018858049487425928,0.11412515309166493,14.994758026727386,0.065316026046432107,14.99490028187463,0.025000000000000001,0,0,0.01113121113177472,0.0074409938287661745,1335.7453358129665,967.32919773960271,-0.023027693103825589,1.5880394033622907,0.067919865969305673,-33.390155000547104,2302.6571348753214,169.79966492326417,7871.5878125000008,6348.0546875,0,-0,-0,-0,0,17063.571
