s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
0,591.060835,-314.22448400000002,52.345213000000001,0.032320149010027166,-1.2858909719948139,0.0030195480351379684,6,6,596.81896455137417,-312.53808426399684,585.30270544862583,-315.9108837360032,0,3.5194069880617462e-14,0
3.5074439968381039,592.05605541811428,-317.58597083441572,52.455153304592187,0.030607609766157635,-1.2823673024878934,-0.0010069020679773421,6,6,597.80820691931729,-315.87929186424935,586.30390391691128,-319.29264980458208,3.1086244689504383e-15,6.6946448384896939e-14,5.6843418860808015e-14
7.0148879936762079,593.03942725384672,-320.95105099948103,52.561268785956678,0.030134674840966165,-1.2929571639726003,-0.0050381016588426381,6,6,598.80932937615637,-319.3053810754177,587.26952513153708,-322.59672092354435,7.1054273576010019e-15,1.3655743202889425e-14,0
10.52233199051431,593.96442909473728,-324.33257476553104,52.667551193914342,0.029618345043232859,-1.3126293287979931,0.00068744893024386491,6,6,599.7655865960528,-322.80072240811188,588.16327159342177,-325.86442712295019,1.7763568394002505e-15,1.9317880628477724e-14,0
14.029775987352416,594.85050728624856,-327.72485186523653,52.764407142082526,0.027043749264964174,-1.3218464663307106,-0.0059469847563067765,6,6,600.6655374627702,-326.24653388653803,589.03547710972691,-329.20316984393503,8.8817841970012523e-15,2.8643754035329039e-14,0
17.537219984190521,595.66551314322692,-331.13458151272806,52.867073628429878,0.032936329417487614,-1.3544241493975249,-0.012657686423929974,6,6,601.52560948734572,-329.8464546410089,589.80541679910812,-332.42270838444722,3.5527136788005009e-14,2.8199664825478976e-14,0
21.04466398102862,596.33734483889384,-334.57397253841134,53.00549069935154,0.047533638828843462,-1.3927832343730391,-0.0029215472073752568,6,6,602.24252963345953,-333.51152604939176,590.43216004432816,-335.63641902743092,2.8421709430404007e-14,2.9309887850104133e-14,5.6843418860808015e-14
24.552107977866726,596.91542938061991,-338.02820414751272,53.192909232170834,0.05740772427638572,-1.424270359584255,-0.015107521643174632,6,6,602.85113495969063,-337.15219086074762,590.9797238015492,-338.90421743427783,2.1316282072803006e-14,1.609823385706477e-14,0
28.059551974704831,597.30893552348698,-341.50691908912955,53.392961670598616,0.054697962618016939,-1.4996659578807552,-0.028172184376511877,6,6,603.29376333397158,-341.08049667080439,591.32410771300238,-341.93334150745471,0,3.4861002973229915e-14,0
31.566995971542937,597.36970258773079,-345.007994989032,53.563417032478611,0.043285219155688316,-1.6037476237162396,-0.025545536775761189,6,6,603.36644551854761,-345.20566699438064,591.37295965691396,-344.81032298368336,4.2632564145606011e-14,2.0650148258027912e-14,0
35.074439968381043,597.10752065890426,-348.50179960267718,53.704781374033544,0.03834955176027062,-1.6849781732542481,-0.020972952067059559,6,6,603.06845065232164,-349.18540300639717,591.14659066548688,-347.8181961989572,7.1054273576010019e-15,1.2212453270876722e-14,0
38.581883965219149,596.58847353768874,-351.9673727985529,53.838915330963268,0.039153733402582221,-1.7518003700261644,-0.017291344103323447,6,6,602.49045419856384,-353.04747662627364,590.68649287681365,-350.88726897083217,1.4210854715202004e-14,3.3750779948604759e-14,0
42.08932796205724,595.85997235658022,-355.39489472551298,53.981656166791645,0.041210239189534363,-1.8083616052889719,-0.017159486424976257,6,6,601.69145536655742,-356.80691664614562,590.02848934660301,-353.98287280488034,1.4210854715202004e-14,5.1736392947532295e-14,0
45.596771958895346,594.92346265538788,-358.7711730480944,54.126486634434613,0.04147624938278667,-1.8775056778855848,-0.022512218859501908,6,6,600.6434561724144,-360.58271221829602,589.20346913836136,-356.95963387789277,5.6843418860808015e-14,7.8825834748386114e-15,5.6843418860808015e-14
49.104215955733451,593.72247168317608,-362.06208621965709,54.27247935752856,0.041843974139884568,-1.9679608256244479,-0.029414348783876547,6,6,599.25544059914694,-364.38291688450539,588.18950276720523,-359.74125555480879,1.0658141036401503e-13,3.4416913763379853e-14,5.6843418860808015e-14
52.611659952571557,592.19539879561671,-365.21417550503639,54.423309701887959,0.04439483271117247,-2.0735004191577611,-0.026606708519085587,6,6,597.45309645987004,-368.10495658829149,586.93770113136338,-362.3233944217813,7.1054273576010019e-15,3.8635761256955448e-14,0
56.119103949409663,590.38137935925681,-368.21110497135368,54.577016537688102,0.042336322245375507,-2.1518531439713859,-0.018308898356374552,6,6,595.39667749009641,-371.50455068349112,585.36608122841722,-364.91765925921624,1.4210854715202004e-14,3.1308289294429414e-14,0
59.626547946247769,588.37746135801478,-371.08603436193715,54.713112740552027,0.034318944127742501,-2.2028854551326988,-0.010905329245021257,6,6,593.21823103940551,-374.63102362732684,583.53669167662406,-367.54104509654746,7.1054273576010019e-15,2.3869795029440866e-14,0
63.133991943085874,586.24292751491964,-373.86703612838261,54.809746050734553,0.02215084207909478,-2.2514189738413375,-0.016619192591904218,6,6,590.90601382649163,-377.64269846111699,581.57984120334766,-370.09137379564822,0,8.2156503822261584e-15,0
