schema_version,time_s,step,fz_fl_n,fx_fl_n,fy_fl_n,slip_angle_fl_rad,force_capacity_fl_n,tire_saturated_fl,fz_fr_n,fx_fr_n,fy_fr_n,slip_angle_fr_rad,force_capacity_fr_n,tire_saturated_fr,fz_rl_n,fx_rl_n,fy_rl_n,slip_angle_rl_rad,force_capacity_rl_n,tire_saturated_rl,fz_rr_n,fx_rr_n,fy_rr_n,slip_angle_rr_rad,force_capacity_rr_n,tire_saturated_rr
1,1.22,244,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.2250000000000001,245,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.23,246,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.2350000000000001,247,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.24,248,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.2450000000000001,249,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.25,250,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.2550000000000001,251,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534650000005,0,0,-0,5234.299072457281,0,4237.4534650000005,0,0,-0,5234.299072457281,0
1,1.26,252,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534649999996,0,0,-0,5234.2990724572801,0,4237.4534649999996,0,0,-0,5234.2990724572801,0
1,1.2650000000000001,253,3068.5007849999997,0,0,-0,3889.5031398121569,0,3068.5007849999997,0,0,-0,3889.5031398121569,0,4237.4534649999996,0,0,-0,5234.2990724572801,0,4237.4534649999996,0,0,-0,5234.2990724572801,0
