schema_version,time_s,step,fz_fl_n,fx_fl_n,fy_fl_n,slip_angle_fl_rad,force_capacity_fl_n,tire_saturated_fl,fz_fr_n,fx_fr_n,fy_fr_n,slip_angle_fr_rad,force_capacity_fr_n,tire_saturated_fr,fz_rl_n,fx_rl_n,fy_rl_n,slip_angle_rl_rad,force_capacity_rl_n,tire_saturated_rl,fz_rr_n,fx_rr_n,fy_rr_n,slip_angle_rr_rad,force_capacity_rr_n,tire_saturated_rr
1,50.935000000007605,10187,4666.0968812228357,0,-1942.7140038269026,-0.037184881743559758,5478.8052851751127,0,2412.0976921409192,0,-1724.2506413199985,-0.037248836936471706,2985.7381419127,0,4504.4865732945209,2425.4316900791637,-1489.3347697576669,-0.025465675490621197,5303.9825606583972,0,2636.961353341725,2425.4316900791637,-1402.6237833308141,-0.025754961378898218,3240.8869211526353,0
1,50.940000000007608,10188,4564.5570402827489,0,-1610.0125967668105,-0.030068558390578298,5369.0217328162807,0,2505.406113232953,0,-1478.825043326709,-0.030133106410377707,3091.834910719338,0,4427.8826349658848,2428.4444214741684,-1489.7630834969225,-0.025522914737445192,5220.941504116814,0,2721.7967115184133,2428.4444214741684,-1412.5815809073583,-0.025812968871132186,3336.6883474037058,0
1,50.94500000000761,10189,4568.1020814715375,0,-1619.1524965437129,-0.03025887810114665,5372.8578524975428,0,2501.9925362185149,0,-1485.8969710573547,-0.030325121517740281,3087.9591284069079,0,4430.6996445969626,2428.4444214741684,-1492.1439609610293,-0.025566873441302679,5223.9972542264704,0,2718.8482377129858,2428.4444214741684,-1414.2369752662769,-0.025855268188988933,3333.3627943070928,0
1,50.950000000007613,10190,4571.3852985428694,0,-1627.8083179666164,-0.030439397127266548,5376.410437618194,0,2498.8370010392641,0,-1492.5819347251863,-0.03050720318208848,3084.375951041111,0,4433.3031808778605,2428.4444214741684,-1494.1700346387572,-0.025604152165890268,5226.8213009980191,0,2716.1170195400068,2428.4444214741684,-1415.6056180046476,-0.025890851781453315,3330.2820241780564,0
1,50.955000000007615,10191,4574.4185330412565,0,-1635.9985782471415,-0.030610464828464277,5379.6923492139031,0,2495.9278246323979,0,-1498.8974718872971,-0.030679708058644627,3081.0721986015719,0,4435.7029100897425,2428.4444214741684,-1495.8586636831203,-0.025635075052833311,5229.4241614446082,0,2713.5932322366029,2428.4444214741684,-1416.7025412165369,-0.02592004885475447,3327.4350124145062,0
1,50.960000000007618,10192,4556.7002854299162,0,-1579.4434248197294,-0.029430683928803082,5360.5190207613168,0,2511.6843934078856,0,-1454.787594973156,-0.029501245824551988,3098.9621803534092,0,4422.8161615913759,2430.8410166409717,-1496.7095001185439,-0.025659955462918667,5215.4452576015619,0,2728.4416595708221,2430.8410166409717,-1419.0085109461072,-0.025943177524308539,3344.1820594548353,0
1,50.96500000000762,10193,4559.6714523411565,0,-1588.1472882113881,-0.029611441245236712,5363.7346052857729,0,2508.838339434843,0,-1461.6355154268631,-0.029683401865957571,3095.7314414577604,0,4425.1635010006921,2430.8410166409717,-1497.6503763052776,-0.025676525834219747,5217.991777081992,0,2725.9692072233092,2430.8410166409717,-1419.4428278756079,-0.025957500167833714,3341.3939697367341,0
1,50.970000000007623,10194,4562.3703343644884,0,-1596.3314714337851,-0.029781682211062446,5366.6553606164453,0,2506.2607376115761,0,-1468.0682835769667,-0.029854906280068066,3092.8051868403008,0,4427.2887460384909,2430.8410166409717,-1498.2361953998777,-0.025686403597609739,5220.2972634848929,0,2723.722681985445,2430.8410166409717,-1419.5937314352691,-0.025965111541271478,3338.8604739377706,0
1,50.975000000007626,10195,4564.809845886225,0,-1604.0168954115359,-0.029941803288611939,5369.2953038330343,0,2503.9388410399633,0,-1474.1053144827408,-0.030016163773836639,3090.1690186758906,0,4429.2024436423781,2430.8410166409717,-1498.4856166080049,-0.025689941414757958,5222.3731854265679,0,2721.6913694314358,2430.8410166409717,-1419.476888231346,-0.025966369341416846,3336.5695381200285,0
1,50.980000000007628,10196,4546.7616109139144,0,-1547.9694916945673,-0.028778304507933929,5349.7615396887859,0,2520.0979863868379,0,-1430.0383199715566,-0.02885368219546465,3108.5112796510343,0,4415.9759218096333,2433.188103120734,-1497.9022432760846,-0.02568747985079585,5208.0239823826369,0,2736.8069808896162,2433.188103120734,-1420.5476609554448,-0.025961618820124373,3353.6138139850777,0
