schema_version,lap_number,s_m,time_s,speed_m_s,throttle,brake,steering_angle_rad,lateral_accel_m_s2,maximum_tire_utilization,lateral_error_m
1,0,1,0.05088170360591554,19.913353195768529,0,0,0,0,0,0
1,0,2,0.10198571806557025,19.826327816849943,0,0,0,0,0,0
1,0,3,0.15331492004161879,19.738918964555552,0,0,0,0,0,0
1,0,4,0.20487223604304966,19.651121655313009,0,0,0,0,0,0
1,0,5,0.25666136633782433,19.562929587910457,0,0,0,0,0,0
1,0,6,0.30868478210710698,19.474338554156439,0,0,0,0,0,0
1,0,7,0.36094592879049264,19.385342686788096,0,0,0,0,0,0
1,0,8,0.41344822099408113,19.295936171049124,0,0,0,0,0,0
1,0,9,0.46619481147512615,19.206113638087448,0,0,0,0,0,0
1,0,10,0.5191892319549567,19.115869073710432,0,0,0,0,0,0
1,0,11,0.57243520357198163,19.025196141165807,0,0,0,0,0,0
1,0,12,0.62593592246601437,18.934089397725021,0,0,0,0,0,0
1,0,13,0.67969532609727024,18.842542138259901,0,0,0,0,0,0
1,0,14,0.73371745962577262,18.750547474239525,0,0,0,0,0,0
1,0,15,0.78800585233743081,18.65809939561856,0,0,0,0,0,0
1,0,16,0.84256453397619313,18.565191040118226,0,0,0,0,0,0
1,0,17,0.89739761601677204,18.471815406279859,0,0,0,0,0,0
1,0,18,0.95250929374726978,18.377965349918398,0,0,0,0,0,0
1,0,19,1.0079038484158138,18.283633580466855,0,0,0,0,0,0
1,0,20,1.0635856494435063,18.188812657207883,0,0,0,0,0,0
1,0,21,1.1195591567060934,18.093494985388293,0,0,0,0,0,0
1,0,22,1.1758293151047086,17.99767214430182,0,0,0,0,0,0
1,0,23,1.2324007372502284,17.901336279101567,0,0,0,0,0,0
1,0,24,1.2892779659122657,17.804479653873805,0,0,0,0,0,0
1,0,25,1.3464665567699496,17.707092807814206,0,0,0,0,0,0
1,0,26,1.403971267933257,17.609167638304449,0,0,0,0,0,0
1,0,27,1.4617976926221441,17.510694620611673,0,0,0,0,0,0
1,0,28,1.5199508025667152,17.411665288342366,0,0,0,0,0,0
1,0,29,1.5784370806622812,17.312068601729369,0,0,0,0,0,0
1,0,30,1.6372615710547156,17.211895971061853,0,0,0,0,0,0
1,0,31,1.6964303330121167,17.111137077970358,0,0,0,0,0,0
1,0,32,1.7559495714125166,17.009781356125263,0,0,0,0,0,0
1,0,33,1.8158256411442477,16.907817983743367,0,0,0,0,0,0
1,0,34,1.8760650516668502,16.805235875821094,0,0,0,0,0,0
1,0,35,1.9366744717394127,16.702023676082565,0,0,0,0,0,0
1,0,36,1.9976607343235422,16.598169748630305,0,0,0,0,0,0
1,0,37,2.0590308416685428,16.493662169285646,0,0,0,0,0,0
1,0,38,2.1207923821230432,16.388488015797336,0,0,0,0,0,0
1,0,39,2.1829530212446127,16.282634234434489,0,0,0,0,0,0
1,0,40,2.2455200829103545,16.176088353316239,0,0,0,0,0,0
1,0,41,2.3085023433805389,16.068835427288398,0,0,0,0,0,0
1,0,42,2.3719076984011207,15.960862010630695,0,0,0,0,0,0
1,0,43,2.4357447331192579,15.852153483636778,0,0,0,0,0,0
1,0,44,2.5000225555655065,15.742694336178559,0,0,0,0,0,0
1,0,45,2.564750667657433,15.632468387375031,0,0,0,0,0,0
1,0,46,2.6299383290207352,15.521459868945691,0,0,0,0,0,0
1,0,47,2.6955957558341628,15.409651383689237,0,0,0,0,0,0
1,0,48,2.7617331108023624,15.297025625465789,0,0,0,0,0,0
1,0,49,2.8283608544328969,15.183564781004826,0,0,0,0,0,0
1,0,50,2.8954900661150718,15.069249983137833,0,0,0,0,0,0
1,0,51,2.963132820264661,14.95406067025886,0,0,0,0,0,0
1,0,52,3.0313004104130825,14.83797761053531,0,0,0,0,0,0
1,0,53,3.1000053063233763,14.720979569121642,0,0,0,0,0,0
1,0,54,3.1692611019088544,14.60304339684906,0,0,0,0,0,0
1,0,55,3.2390806412851205,14.484147221384456,0,0,0,0,0,0
1,0,56,3.3094779528906422,14.36426715360315,0,0,0,0,0,0
1,0,57,3.3804678173436868,14.243378023488281,0,0,0,0,0,0
1,0,58,3.4520656311846931,14.121453612164879,0,0,0,0,0,0
1,0,59,3.5242866044916443,13.998468018286175,0,0,0,0,0,0
1,0,60,3.5971481074662308,13.874391662015828,0,0,0,0,0,0
1,0,61,3.6706667145604319,13.749196318605174,0,0,0,0,0,0
1,0,62,3.74486100038167,13.622850357227039,0,0,0,0,0,0
1,0,63,3.8197500497719181,13.495321278172316,0,0,0,0,0,0
1,0,64,3.8953535715516971,13.366575519154516,0,0,0,0,0,0
1,0,65,3.9716926423994887,13.236577188552392,0,0,0,0,0,0
1,0,66,4.0487886012991767,13.105289948063017,0,0,0,0,0,0
1,0,67,4.1266648832204886,12.972673890114709,0,0,0,0,0,0
1,0,68,4.2053452126411965,12.838688614130529,0,0,0,0,0,0
1,0,69,4.2848555638645109,12.703289888290284,0,0,0,0,0,0
1,0,70,4.3652226463113957,12.566432228936673,0,0,0,0,0,0
1,0,71,4.4464749344954884,12.428067146623906,0,0,0,0,0,0
1,0,72,4.528641765202198,12.288144683537647,0,0,0,0,0,0
1,0,73,4.6117551213192796,12.146610375797604,0,0,0,0,0,0
1,0,74,4.6958482063680327,12.003407680898199,0,0,0,0,0,0
1,0,75,4.780956904642423,11.858475491227587,0,0,0,0,0,0
1,0,76,4.8671188745299565,11.711749678057778,0,0,0,0,0,0
1,0,77,4.9543736595211136,11.563162902505928,0,0,0,0,0,0
1,0,78,5.0427648688033555,11.412640902185737,0,0,0,0,0,0
1,0,79,5.1323373049574021,11.260107382473294,0,0,0,0,0,0
1,0,80,5.2231398678955694,11.105479071370429,0,0,0,0,0,0
1,0,81,5.3152243688258416,10.948667739213491,0,0,0,0,0,0
1,0,82,5.4086477281756089,10.78957645581384,0,0,0,0,0,0
1,0,83,5.5034690990290516,10.628104488976181,0,0,0,0,0,0
1,0,84,5.5997531151047077,10.464141773495143,0,0,0,0,0,0
1,0,85,5.6975707775633104,10.297567401004097,0,0,0,0,0,0
1,0,86,5.796996533898314,10.12825459435264,0,0,0,0,0,0
1,0,87,5.8981128910352139,9.9560628519279266,0,0,0,0,0,0
